Ver1.2	2041558590	StartFile	4/6/2020	9:40:14 AM	E:\BehavioralExperiments\Rizzo\RatData_Rizzo\Rawdata\040620\SoundData.txt	2041558590
2042048299	Triggered	1	 PureTone-5kHz	50	2	2042048299
2042052168	Triggered	4	 NoSound	50	2	2042052168
2042062806	Triggered	1	 PureTone-5kHz	50	2	2042062806
2042067407	Triggered	4	 NoSound	50	2	2042067407
2042075431	Triggered	1	 PureTone-5kHz	50	2	2042075431
2042082847	Triggered	4	 NoSound	50	2	2042082847
2042093608	Triggered	1	 PureTone-5kHz	50	2	2042093608
2042097489	Triggered	6	 NoSound	50	2	2042097489
2042107251	Triggered	1	 PureTone-5kHz	50	2	2042107251
2042110727	Triggered	5	 PureTone-5kHz	50	2	2042110727
2042113668	Triggered	8	 NoSound	50	2	2042113668
2042121481	Triggered	5	 PureTone-5kHz	50	2	2042121481
2042125302	Triggered	8	 NoSound	50	2	2042125302
2042132386	Triggered	5	 PureTone-5kHz	50	2	2042132386
2042135722	Triggered	8	 NoSound	50	2	2042135722
2042143878	Triggered	5	 PureTone-5kHz	50	2	2042143878
2042147221	Triggered	2	 NoSound	50	2	2042147221
2042152765	Triggered	5	 PureTone-5kHz	50	2	2042152765
2042156514	Triggered	1	 PureTone-5kHz	50	2	2042156514
2042159314	Triggered	6	 NoSound	50	2	2042159314
2042168006	Triggered	1	 PureTone-5kHz	50	2	2042168006
2042171218	Triggered	6	 NoSound	50	2	2042171218
2042179300	Triggered	1	 PureTone-5kHz	50	2	2042179300
2042182176	Triggered	6	 NoSound	50	2	2042182176
2042190130	Triggered	1	 PureTone-5kHz	50	2	2042190130
2042193276	Triggered	4	 NoSound	50	2	2042193276
2042205641	Triggered	1	 PureTone-5kHz	50	2	2042205641
2042209379	Triggered	5	 PureTone-5kHz	50	2	2042209379
2042212127	Triggered	8	 NoSound	50	2	2042212127
2042224149	Triggered	5	 PureTone-5kHz	50	2	2042224149
2042227023	Triggered	8	 NoSound	50	2	2042227023
2042237451	Triggered	5	 PureTone-5kHz	50	2	2042237451
2042240130	Triggered	8	 NoSound	50	2	2042240130
2042250953	Triggered	5	 PureTone-5kHz	50	2	2042250953
2042253693	Triggered	8	 NoSound	50	2	2042253693
2042266932	Triggered	5	 PureTone-5kHz	50	2	2042266932
2042270816	Triggered	1	 PureTone-5kHz	50	2	2042270816
2042273946	Triggered	4	 NoSound	50	2	2042273946
2042287781	Triggered	1	 PureTone-5kHz	50	2	2042287781
2042290795	Triggered	4	 NoSound	50	2	2042290795
2042302822	Triggered	1	 PureTone-5kHz	50	2	2042302822
2042305964	Triggered	4	 NoSound	50	2	2042305964
2042318730	Triggered	1	 PureTone-5kHz	50	2	2042318730
2042322138	Triggered	6	 NoSound	50	2	2042322138
2042327626	Triggered	1	 PureTone-5kHz	50	2	2042327626
2042331161	Triggered	5	 PureTone-5kHz	50	2	2042331161
2042333769	Triggered	8	 NoSound	50	2	2042333769
2042342065	Triggered	5	 PureTone-5kHz	50	2	2042342065
2042345272	Triggered	8	 NoSound	50	2	2042345272
2042353418	Triggered	5	 PureTone-5kHz	50	2	2042353418
2042355960	Triggered	8	 NoSound	50	2	2042355960
2042363046	Triggered	5	 PureTone-5kHz	50	2	2042363046
2042365726	Triggered	8	 NoSound	50	2	2042365726
2042372536	Triggered	5	 PureTone-5kHz	50	2	2042372536
2042376146	Triggered	1	 PureTone-5kHz	50	2	2042376146
2042379426	Triggered	6	 NoSound	50	2	2042379426
2042384299	Triggered	8	 NoSound	50	2	2042384299
2042388251	Triggered	1	 PureTone-5kHz	50	2	2042388251
2042392726	Triggered	6	 NoSound	50	2	2042392726
2042397268	Triggered	1	 PureTone-5kHz	50	2	2042397268
2042401422	Triggered	4	 NoSound	50	2	2042401422
2042408967	Triggered	6	 NoSound	50	2	2042408967
2042413510	Triggered	1	 PureTone-5kHz	50	2	2042413510
2042416719	Triggered	4	 NoSound	50	2	2042416719
2042427546	Triggered	1	 PureTone-5kHz	50	2	2042427546
2042430962	Triggered	5	 PureTone-5kHz	50	2	2042430962
2042433430	Triggered	8	 NoSound	50	2	2042433430
2042438909	Triggered	5	 PureTone-5kHz	50	2	2042438909
2042442185	Triggered	8	 NoSound	50	2	2042442185
2042449542	Triggered	5	 PureTone-5kHz	50	2	2042449542
2042453417	Triggered	2	 NoSound	50	2	2042453417
2042458893	Triggered	8	 NoSound	50	2	2042458893
2042470391	Triggered	5	 PureTone-5kHz	50	2	2042470391
2042474470	Triggered	2	 NoSound	50	2	2042474470
2042481218	Triggered	5	 PureTone-5kHz	50	2	2042481218
2042484577	Triggered	1	 PureTone-5kHz	50	2	2042484577
2042487236	Triggered	4	 NoSound	50	2	2042487236
2042493519	Triggered	1	 PureTone-5kHz	50	2	2042493519
2042499601	Triggered	4	 NoSound	50	2	2042499601
2042506620	Triggered	1	 PureTone-5kHz	50	2	2042506620
2042509893	Triggered	4	 NoSound	50	2	2042509893
2042517184	Triggered	1	 PureTone-5kHz	50	2	2042517184
2042519923	Triggered	6	 NoSound	50	2	2042519923
2042525536	Triggered	1	 PureTone-5kHz	50	2	2042525536
2042528813	Triggered	5	 PureTone-5kHz	50	2	2042528813
2042531291	Triggered	2	 NoSound	50	2	2042531291
2042540112	Triggered	5	 PureTone-5kHz	50	2	2042540112
2042542846	Triggered	2	 NoSound	50	2	2042542846
2042552076	Triggered	5	 PureTone-5kHz	50	2	2042552076
2042554678	Triggered	2	 NoSound	50	2	2042554678
2042564172	Triggered	5	 PureTone-5kHz	50	2	2042564172
2042566710	Triggered	2	 NoSound	50	2	2042566710
2042576670	Triggered	5	 PureTone-5kHz	50	2	2042576670
2042581618	Triggered	1	 PureTone-5kHz	50	2	2042581618
2042587234	Triggered	4	 NoSound	50	2	2042587234
2042598391	Triggered	1	 PureTone-5kHz	50	2	2042598391
2042601197	Triggered	4	 NoSound	50	2	2042601197
2042611625	Triggered	1	 PureTone-5kHz	50	2	2042611625
2042614768	Triggered	4	 NoSound	50	2	2042614768
2042623188	Triggered	1	 PureTone-5kHz	50	2	2042623188
2042625998	Triggered	6	 NoSound	50	2	2042625998
2042631217	Triggered	1	 PureTone-5kHz	50	2	2042631217
2042634622	Triggered	5	 PureTone-5kHz	50	2	2042634622
2042637226	Triggered	2	 NoSound	50	2	2042637226
2042643844	Triggered	5	 PureTone-5kHz	50	2	2042643844
2042647525	Triggered	2	 NoSound	50	2	2042647525
2042652265	Triggered	5	 PureTone-5kHz	50	2	2042652266
2042656141	Triggered	2	 NoSound	50	2	2042656141
2042660955	Triggered	5	 PureTone-5kHz	50	2	2042660955
2042663559	Triggered	8	 NoSound	50	2	2042663559
2042677603	Triggered	5	 PureTone-5kHz	50	2	2042677603
2042680011	Triggered	8	 NoSound	50	2	2042680011
2042684690	Triggered	1	 PureTone-5kHz	50	2	2042684690
2042687497	Triggered	4	 NoSound	50	2	2042687497
2042693439	Triggered	1	 PureTone-5kHz	50	2	2042693439
2042701866	Triggered	6	 NoSound	50	2	2042701866
2042705069	Triggered	8	 NoSound	50	2	2042705069
2042709952	Triggered	4	 NoSound	50	2	2042709952
2042715163	Triggered	1	 PureTone-5kHz	50	2	2042715163
2042720247	Triggered	4	 NoSound	50	2	2042720247
2042722382	Triggered	3	 NoSound	50	2	2042722382
2042723859	Triggered	2	 NoSound	50	2	2042723859
2042729271	Triggered	1	 PureTone-5kHz	50	2	2042729271
2042732476	Triggered	6	 NoSound	50	2	2042732476
2042741031	Triggered	1	 PureTone-5kHz	50	2	2042741031
2042744506	Triggered	5	 PureTone-5kHz	50	2	2042744506
2042747321	Triggered	2	 NoSound	50	2	2042747321
2042755402	Triggered	5	 PureTone-5kHz	50	2	2042755402
2042758342	Triggered	2	 NoSound	50	2	2042758342
2042765161	Triggered	5	 PureTone-5kHz	50	2	2042765161
2042767574	Triggered	2	 NoSound	50	2	2042767574
2042774115	Triggered	5	 PureTone-5kHz	50	2	2042774115
2042776523	Triggered	8	 NoSound	50	2	2042776523
2042787357	Triggered	5	 PureTone-5kHz	50	2	2042787357
2042790426	Triggered	8	 NoSound	50	2	2042790426
2042795507	Triggered	1	 PureTone-5kHz	50	2	2042795507
