Ver1.3	1001112076	StartFile	5/24/2020	3:50:07 PM	E:\BehavioralExperiments\Rizzo\RatData_Rizzo\Rawdata\052420\SoundData.txt	1001112076
1001119628	Triggered	1,	 Modulated Tone	25	2	1001119628
1001124079	Triggered	6,	 NoSound	25	2	1001124079
1001131722	Triggered	1,	 Modulated Tone	25	2	1001131722
1001135093	Triggered	6,	 NoSound	25	2	1001135093
1001141648	Triggered	1,	 Modulated Tone	25	2	1001141648
1001144481	Triggered	6,	 NoSound	25	2	1001144481
1001152178	Triggered	1,	 Modulated Tone	25	2	1001152178
1001154766	Triggered	6,	 NoSound	25	2	1001154766
1001162768	Triggered	1,	 Modulated Tone	25	2	1001162768
1001165656	Triggered	6,	 NoSound	25	2	1001165656
1001175462	Triggered	1,	 Modulated Tone	25	2	1001175462
1001178469	Triggered	6,	 NoSound	25	2	1001178469
1001185871	Triggered	1,	 Modulated Tone	25	2	1001185871
1001188819	Triggered	5,	 PureTone-5kHz	25	2	1001188819
1001192127	Triggered	8,	 NoSound	25	2	1001192127
1001200733	Triggered	5,	 PureTone-5kHz	25	2	1001200733
1001203379	Triggered	8,	 NoSound	25	2	1001203379
1001210117	Triggered	5,	 PureTone-5kHz	25	2	1001210117
1001212705	Triggered	8,	 NoSound	25	2	1001212705
1001219142	Triggered	5,	 PureTone-5kHz	25	2	1001219142
1001223474	Triggered	1,	 Modulated Tone	25	2	1001223474
1001226244	Triggered	6,	 NoSound	25	2	1001226244
1001234004	Triggered	1,	 Modulated Tone	25	2	1001234004
1001236771	Triggered	6,	 NoSound	25	2	1001236771
1001243811	Triggered	1,	 Modulated Tone	25	2	1001243811
1001246998	Triggered	6,	 NoSound	25	2	1001246998
1001254219	Triggered	1,	 Modulated Tone	25	2	1001254219
1001257347	Triggered	4,	 NoSound	25	2	1001257347
1001263243	Triggered	1,	 Modulated Tone	25	2	1001263243
1001267697	Triggered	6,	 NoSound	25	2	1001267697
1001281115	Triggered	3,	 Noisy Tone	25	2	1001281115
1001284843	Triggered	4,	 NoSound	25	2	1001284844
1001289715	Triggered	1,	 Modulated Tone	25	2	1001289715
1001292363	Triggered	6,	 NoSound	25	2	1001292363
1001299644	Triggered	8,	 NoSound	25	2	1001299644
1001309691	Triggered	7,	 Noisy Tone	25	2	1001309691
1001312278	Triggered	6,	 NoSound	25	2	1001312278
1001316369	Triggered	1,	 Modulated Tone	25	2	1001316369
1001319018	Triggered	6,	 NoSound	25	2	1001319018
1001325093	Triggered	1,	 Modulated Tone	25	2	1001325093
