Ver1.3	6144661	StartFile	6/29/2020	1:01:28 AM	E:\BehavioralExperiments\Rizzo\RatData_Rizzo\Rawdata\062820\SoundData.txt	6144661
6174626	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	6174626
6174828	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	6174828
6218487	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	6218487
6253565	Triggered	6,47,48,49,50,51,	 NoSound	40	2	6253565
6253767	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	6253767
6284554	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	6284554
6289242	Triggered	4,42,43,44,45,46,	 NoSound	40	2	6289242
6289445	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	6289445
6298991	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	6298991
6303142	Triggered	4,42,43,44,45,46,	 NoSound	40	2	6303142
6303343	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	6303343
6873164	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	6873164
6873365	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	6873365
6889820	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	6889820
6894812	Triggered	6,47,48,49,50,51,	 NoSound	40	2	6894812
6895014	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	6895014
6906967	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	6906967
6911238	Triggered	6,47,48,49,50,51,	 NoSound	40	2	6911238
6911440	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	6911440
6917554	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	6917554
6921646	Triggered	6,47,48,49,50,51,	 NoSound	40	2	6921646
6921847	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	6921847
6928206	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	6928206
6932236	Triggered	4,42,43,44,45,46,	 NoSound	40	2	6932236
6932438	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	6932438
6942163	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	6942163
6942365	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	6942365
6946435	Triggered	4,42,43,44,45,46,	 NoSound	40	2	6946435
6946636	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	6946636
6956131	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	6956131
6956332	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundLong	40	2	6956332
6970200	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	6970200
6985843	Triggered	8,52,53,54,55,56,	 NoSound	40	2	6985843
