Wednesday, July 15, 2020	1:52:23 PM	Game1.txt	1434799547
Cued	Now	1434816924
9	BlinkStart	1434816959
9	BlinkEnd	1435103966
24,5	BlinkStart	1435104054
24,5	BlinkEnd	1435133468
5	0DropFeed	1435133548
24	NoFeedAbort	1435133628
1	BlinkStart	1435143642
1	BlinkEnd	1435147606
1	NoFeedLowProb	1435147686
6,48	BlinkStart	1435147718
6,48	BlinkEnd	1435151818
6	Feed	1435151898
48	Feed	1435151978
1	BlinkStart	1435152082
1	BlinkEnd	1435162527
1	NoFeedLowProb	1435162608
6,48	BlinkStart	1435162637
6,48	BlinkEnd	1435168125
6	Feed	1435168206
48	Feed	1435168286
1	BlinkStart	1435168386
1	BlinkEnd	1435178656
1	NoFeedLowProb	1435178736
6,48	BlinkStart	1435178757
6,48	BlinkEnd	1435182683
6	Feed	1435182764
48	Feed	1435182844
21,1	BlinkStart	1435182954
21,1	BlinkEnd	1435192130
1	0DropFeed	1435192210
21	Feed	1435192290
6,48,4	BlinkStart	1435192379
6,48,4	BlinkEnd	1435195920
4	0DropFeed	1435196000
20,1	BlinkStart	1435196100
20,1	BlinkEnd	1435208314
1	0DropFeed	1435208394
20	Feed	1435208474
6,48,4	BlinkStart	1435208587
6,48,4	BlinkEnd	1435212527
6	Feed	1435212607
48	Feed	1435212687
19,1	BlinkStart	1435212793
19,1	BlinkEnd	1435222754
1	0DropFeed	1435222834
19	Feed	1435222914
6,48,4	BlinkStart	1435223023
6,48,4	BlinkEnd	1435226785
4	0DropFeed	1435226865
18,1	BlinkStart	1435226965
18,1	BlinkEnd	1435237137
1	0DropFeed	1435237217
18	Feed	1435237297
6,48,4	BlinkStart	1435237409
6,48,4	BlinkEnd	1435240029
6	Feed	1435240110
48	Feed	1435240190
17,1	BlinkStart	1435240297
17,1	BlinkEnd	1435249588
1	0DropFeed	1435249668
17	Feed	1435249748
6,48,4	BlinkStart	1435249859
6,48,4	BlinkEnd	1435253017
6	Feed	1435253097
48	Feed	1435253177
16,1	BlinkStart	1435253282
16,1	BlinkEnd	1435261441
1	0DropFeed	1435261521
16	Feed	1435261601
6,48,4	BlinkStart	1435261723
6,48,4	BlinkEnd	1435264810
6	Feed	1435264891
48	Feed	1435264972
14,1	BlinkStart	1435265064
14,1	BlinkEnd	1435272511
1	0DropFeed	1435272591
14	NoFeedAbort	1435272672
5	BlinkStart	1435282683
5	BlinkEnd	1435283822
5	NoFeedLowProb	1435283902
8,54	BlinkStart	1435283932
8,54	BlinkEnd	1435287193
8	Feed	1435287273
54	Feed	1435287353
5	BlinkStart	1435287462
5	BlinkEnd	1435318178
5	NoFeedLowProb	1435318258
8,54	BlinkStart	1435318281
8,54	BlinkEnd	1435321245
