Ver1.2	54218079	StartFile	3/13/2020	12:17:50 PM	E:\BehavioralExperiments\Rizzo\RatData_Rizzo\Rawdata\031320\SoundData.txt	54218079
55578063	Triggered	8	 NoSound	50	2	55578063
55600521	Triggered	5	 Modulated Tone	25	2	55600521
55604598	Triggered	8	 NoSound	50	2	55604598
55621917	Triggered	5	 Modulated Tone	25	2	55621917
55626522	Triggered	2	 NoSound	50	2	55626522
55637154	Triggered	5	 Modulated Tone	25	2	55637154
55644504	Triggered	2	 NoSound	50	2	55644504
55652189	Triggered	5	 Modulated Tone	25	2	55652189
55661359	Triggered	2	 NoSound	50	2	55661359
55671507	Triggered	4	 NoSound	50	2	55671507
55676389	Triggered	5	 Modulated Tone	25	2	55676389
55682201	Triggered	8	 NoSound	50	2	55682201
55702527	Triggered	5	 Modulated Tone	25	2	55702527
55708338	Triggered	8	 NoSound	50	2	55708338
55735873	Triggered	5	 Modulated Tone	25	2	55735873
55741489	Triggered	8	 NoSound	50	2	55741489
55771099	Triggered	5	 Modulated Tone	25	2	55771099
56174617	Triggered	8	 NoSound	50	2	56174617
56183307	Triggered	1	 Modulated Tone	25	2	56183307
56188855	Triggered	4	 NoSound	50	2	56188855
56202758	Triggered	1	 Modulated Tone	25	2	56202758
56208247	Triggered	4	 NoSound	50	2	56208247
56219204	Triggered	1	 Modulated Tone	25	2	56219204
56224415	Triggered	4	 NoSound	50	2	56224415
56235449	Triggered	1	 Modulated Tone	25	2	56235449
56240391	Triggered	6	 NoSound	50	2	56240391
56269535	Triggered	8	 NoSound	50	2	56269535
56281296	Triggered	1	 Modulated Tone	25	2	56281296
56289723	Triggered	6	 NoSound	50	2	56289723
56300885	Triggered	1	 Modulated Tone	25	2	56300885
56308166	Triggered	4	 NoSound	50	2	56308166
56318461	Triggered	3	 NoSound	50	2	56318461
56321401	Triggered	2	 NoSound	50	2	56321401
56374940	Triggered	1	 Modulated Tone	25	2	56374940
