Ver1.3	830376391	StartFile	7/8/2020	1:58:40 PM	E:\BehavioralExperiments\Twenty\RawData\070820\SoundData.txt	830376391
831517640	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	831517640
831528202	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	831528202
831534619	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	831534619
831543441	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	831543441
831552999	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	831552999
831559825	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	831559825
831571915	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	831571915
831579735	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	831579735
831588224	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	831588224
831595444	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	831595444
831603330	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	831603330
831610481	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	831610481
831622382	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	831622382
831630199	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	831630199
831639090	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	831639090
831646109	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	831646109
831654195	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	831654195
831672110	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	831672110
831680345	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	831680345
831687817	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	831687817
831695174	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	831695174
831700985	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	831700985
831711612	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	831711612
831755995	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	831755995
831764623	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	831764623
831776114	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	831776114
831785673	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	831785673
831793229	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	831793229
831804255	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	831804255
831809334	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	831809334
831815617	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	831815617
831825777	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	831825777
831831993	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	831831993
831841418	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	831841418
831848904	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	831848904
831854855	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	831854855
831862674	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	831862674
831871429	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	831871429
831879988	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	831879988
831887672	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	831887672
831894957	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	831894957
831902711	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	831902711
831908126	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	831908126
831923574	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	831923574
831930517	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	831930517
831936198	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	831936198
831943217	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	831943217
831953310	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	831953310
831961063	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	831961063
832008388	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	832008388
832022892	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	832022892
832028438	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	832028438
832040605	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	832040605
832048357	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	832048357
832060256	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	832060256
832069413	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	832069413
832077633	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	832077633
832086324	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	832086324
832095146	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	832095146
832102499	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	832102499
832110185	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	832110185
832116872	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	832116872
832126028	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	832126028
832133111	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	832133111
832159648	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	832159648
832174419	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	832174419
832182775	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	832182775
832191130	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	832191130
832214527	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	832214527
832220874	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	832220874
832231969	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	832231969
832238453	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	832238453
832250350	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	832250350
832258438	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	832258438
832265993	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	832265993
832277489	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	832277489
832373607	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	832373607
832382095	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	832382095
832393660	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	832393660
832404553	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	832404553
832412441	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	832412441
832420661	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	832420661
833108789	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	833108789
833122892	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	833122892
833137598	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	833137598
833148764	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	833148764
833198894	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	833198894
833217807	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	833217807
833223890	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	833223890
833235386	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	833235386
833245280	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	833245280
833264129	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	833264129
