Ver1.3	758811191	StartFile	10/30/2020	10:50:43 AM	E:\BehavioralExperiments\Twenty\Horizon\RawData\103020\SoundData.txt	758811191
759102410	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	759102410
759102611	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	759102611
759117381	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	759117381
759129680	Triggered	4,42,43,44,45,46,	 NoSound	40	2	759129680
759129880	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	759129880
759141791	Triggered	3,	 NoSound	40	2	759141791
759154011	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	759154011
759166910	Triggered	4,42,43,44,45,46,	 NoSound	40	2	759166910
759167110	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	759167110
759174730	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	759174730
759185091	Triggered	4,42,43,44,45,46,	 NoSound	40	2	759185091
759185292	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	759185292
759191776	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	759191776
759191977	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	759191977
759201801	Triggered	6,47,48,49,50,51,	 NoSound	40	2	759201801
759218778	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	759218778
759218979	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	759218979
759249057	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	759249057
759255541	Triggered	8,52,53,54,55,56,	 NoSound	40	2	759255541
759255742	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	759255742
759288694	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	759288694
759296048	Triggered	8,52,53,54,55,56,	 NoSound	40	2	759296048
759296250	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	759296250
759306675	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	759306675
759310284	Triggered	8,52,53,54,55,56,	 NoSound	40	2	759310284
759310485	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	759310485
759319776	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	759319776
759319978	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	759319978
759324327	Triggered	8,52,53,54,55,56,	 NoSound	40	2	759324327
759324528	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	759324528
759336620	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	759336620
759336820	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	759336820
759352862	Triggered	6,47,48,49,50,51,	 NoSound	40	2	759352862
759353064	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	759353064
759362553	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	759362553
759365561	Triggered	6,47,48,49,50,51,	 NoSound	40	2	759365561
759365763	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	759365763
759375393	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	759375393
759378462	Triggered	6,47,48,49,50,51,	 NoSound	40	2	759378462
759378664	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	759378664
759387619	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	759387619
759387820	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	759387820
759391295	Triggered	6,47,48,49,50,51,	 NoSound	40	2	759391295
759391497	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	759391497
759400519	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	759400519
759400721	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	759400721
759412617	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	759412617
759415958	Triggered	2,37,38,39,40,41,	 NoSound	40	2	759415958
759416160	Triggered	2,37,38,39,40,41,	 File_beep4	40	2	759416160
759426921	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	759426921
759429863	Triggered	2,37,38,39,40,41,	 NoSound	40	2	759429863
759430078	Triggered	2,37,38,39,40,41,	 File_beep4	40	2	759430078
759439421	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	759439421
759442495	Triggered	2,37,38,39,40,41,	 NoSound	40	2	759442495
759442698	Triggered	2,37,38,39,40,41,	 File_beep4	40	2	759442698
759452394	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	759452394
759452596	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	759452596
759455996	Triggered	2,37,38,39,40,41,	 NoSound	40	2	759455996
759456199	Triggered	2,37,38,39,40,41,	 File_beep4	40	2	759456199
759471704	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	759471704
759471904	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	759471904
759482467	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	759482467
759489885	Triggered	6,47,48,49,50,51,	 NoSound	40	2	759489885
