Ver1.3	1266030015	StartFile	7/13/2020	2:59:33 PM	E:\BehavioralExperiments\Rizzo\RatData_Rizzo\Rawdata\071320\SoundData.txt	1266030015
1266523858	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1266523858
1266524061	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	1266524061
1266542975	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1266542975
1266551062	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1266551062
1266551264	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	1266551264
1266562759	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1266562759
1266567840	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1266567840
1266568041	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	1266568041
1266580138	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1266580138
1266583884	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1266583884
1266584085	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	1266584085
1266593306	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1266593306
1266593521	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	1266593521
1266596983	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1266596983
1266597185	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	1266597185
1266605138	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1266605138
1266605340	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundLong	40	2	1266605340
1266637763	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1266637763
1266643371	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1266643371
1266643575	Triggered	8,52,53,54,55,56,	 File_beep4	40	2	1266643575
1266668101	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1266668101
1266671510	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1266671510
1266671713	Triggered	8,52,53,54,55,56,	 File_beep4	40	2	1266671713
1266683208	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1266683208
1266686417	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1266686417
1266686619	Triggered	8,52,53,54,55,56,	 File_beep4	40	2	1266686619
1266697043	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1266697043
1266697248	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-9kHz	40	2	1266697248
1266699988	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1266699988
1266700191	Triggered	8,52,53,54,55,56,	 File_beep4	40	2	1266700191
1266711414	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1266711414
1266711618	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-7kHz	40	2	1266711618
1266714221	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1266714221
1266714424	Triggered	8,52,53,54,55,56,	 File_beep4	40	2	1266714424
1266726052	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1266726052
1266726254	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-5kHz	40	2	1266726254
1266728794	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1266728794
1266728997	Triggered	8,52,53,54,55,56,	 File_beep4	40	2	1266728997
1266740491	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1266740491
1266740695	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-3kHz	40	2	1266740695
1266743899	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1266743899
1266744102	Triggered	8,52,53,54,55,56,	 File_beep4	40	2	1266744102
1266769299	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1266769299
1266769501	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-2kHz	40	2	1266769501
1266773711	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1266773711
1266773913	Triggered	8,52,53,54,55,56,	 File_beep4	40	2	1266773913
1266791088	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1266791088
1266791290	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	1266791290
1266795166	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1266795166
1266795383	Triggered	8,52,53,54,55,56,	 File_beep4	40	2	1266795383
1266805727	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1266805727
1266805927	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	1266805927
1266830727	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1266830727
1267023494	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1267023494
1267023696	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	1267023696
1267036996	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1267036996
1267072890	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1267072890
1267073091	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	1267073091
1267083453	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1267083453
1267159115	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1267159115
1267159315	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	1267159315
1267170478	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1267170478
1267170697	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	1267170697
1267176361	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1267176361
1267176562	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	1267176562
1267184180	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1267184180
1267184383	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundLong	40	2	1267184383
1267216800	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1267216800
1267221213	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1267221213
1267234178	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1267234178
1267250354	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1267250354
1267296411	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1267296411
1267300952	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1267300952
1267309641	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1267309641
1267309844	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-9kHz	40	2	1267309844
1267313918	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1267313918
