Thursday, December 26, 2019	5:19:24 PM	Game1.txt	326453943
cued	now	326463021
8	BlinkStart	326463101
8	BlinkEnd	326505188
0	NoFeed	326505268
4	BlinkStart	326505498
4	BlinkEnd	326601539
4	Feed	326601619
8	BlinkStart	326601849
8	BlinkEnd	326631264
8	Feed	326631344
6	BlinkStart	326631574
6	BlinkEnd	326903208
6	Feed	326903289
4	BlinkStart	326903519
4	BlinkEnd	326917468
4	Feed	326917548
2	BlinkStart	326917779
2	BlinkEnd	326941113
2	Feed	326941194
8	BlinkStart	326941424
8	BlinkEnd	326981959
8	Feed	326982039
2	BlinkStart	326982270
1	KBWrong1	327075279
6	KBWrong6	327076706
1	KBWrong1	327078630
2	BlinkEnd	327180746
2	Feed	327180826
8	BlinkStart	327181057
8	BlinkEnd	327255354
8	Feed	327255434
6	BlinkStart	327255664
6	BlinkEnd	327403722
6	Feed	327403802
8	BlinkStart	327404032
8	BlinkEnd	327425513
8	Feed	327425593
2	BlinkStart	327425823
2	BlinkEnd	327548058
2	Feed	327548139
4	BlinkStart	327548369
4	BlinkEnd	327550175
4	Feed	327550255
8	BlinkStart	327550485
8	BlinkEnd	327552214
8	Feed	327552294
6	BlinkStart	327552525
6	BlinkEnd	328499895
0	StopTraining	328499975
