Friday, August 28, 2020	12:17:53 PM	Game1.txt	753104610
Cued	Now	753125880
9	BlinkStart	753125914
9	BlinkEnd	753164764
23,5	BlinkStart	753164858
23,5	BlinkEnd	753208483
5	0DropFeed	753208563
23	NoFeedAbort	753208643
1	BlinkStart	753218659
1	BlinkEnd	753229723
1	NoFeedLowProb	753229803
6,47	BlinkStart	753229829
6,47	BlinkEnd	753234233
6	Feed	753234314
47	Feed	753234394
1	BlinkStart	753234510
1	BlinkEnd	753245544
1	NoFeedLowProb	753245624
6,47	BlinkStart	753245644
6,47	BlinkEnd	753249696
6	Feed	753249776
47	Feed	753249856
1	BlinkStart	753249968
1	BlinkEnd	753274907
1	NoFeedLowProb	753274987
6,47	BlinkStart	753275012
6,47	BlinkEnd	753278831
6	Feed	753278911
47	Feed	753278991
1	BlinkStart	753279093
1	BlinkEnd	753287902
1	NoFeedLowProb	753287982
6,47	BlinkStart	753288010
6,47	BlinkEnd	753292113
6	Feed	753292193
47	Feed	753292273
16,1	BlinkStart	753292376
16,1	BlinkEnd	753299634
1	0DropFeed	753299714
16	Feed	753299794
4,44,6,47	BlinkStart	753299903
4,44,6,47	BlinkEnd	753327252
4	Feed	753327332
44	Feed	753327412
15,1	BlinkStart	753327506
15,1	BlinkEnd	753340968
1	0DropFeed	753341048
15	NoFeedAbort	753341129
5	BlinkStart	753351167
5	BlinkEnd	753362748
5	NoFeedLowProb	753362828
2,37	BlinkStart	753362857
2,37	BlinkEnd	753366478
2	Feed	753366558
37	Feed	753366638
5	BlinkStart	753366745
5	BlinkEnd	753377609
5	NoFeedLowProb	753377689
8,54	BlinkStart	753377708
8,54	BlinkEnd	753381459
8	Feed	753381539
54	Feed	753381619
5	BlinkStart	753381706
5	BlinkEnd	753399630
5	NoFeedLowProb	753399710
8,54	BlinkStart	753399729
8,54	BlinkEnd	753403720
8	Feed	753403800
54	Feed	753403880
5	BlinkStart	753403986
5	BlinkEnd	753417619
5	NoFeedLowProb	753417699
8,54	BlinkStart	753417724
8,54	BlinkEnd	753421349
8	Feed	753421429
54	Feed	753421509
30,5	BlinkStart	753421610
30,5	BlinkEnd	753433383
5	0DropFeed	753433463
30	Feed	753433543
2,37,8,54	BlinkStart	753433633
2,37,8,54	BlinkEnd	753436932
8	Feed	753437012
54	Feed	753437092
29,5	BlinkStart	753437202
29,5	BlinkEnd	753447041
5	0DropFeed	753447121
29	Feed	753447202
2,37,8,54	BlinkStart	753447321
2,37,8,54	BlinkEnd	753450650
8	Feed	753450730
54	Feed	753450810
28,5	BlinkStart	753450913
28,5	BlinkEnd	753461059
5	0DropFeed	753461139
28	Feed	753461219
2,37,8,54	BlinkStart	753461332
2,37,8,54	BlinkEnd	753465091
8	Feed	753465171
54	Feed	753465251
27,5	BlinkStart	753465360
27,5	BlinkEnd	753475378
5	0DropFeed	753475458
27	Feed	753475538
2,37,8,54	BlinkStart	753475656
2,37,8,54	BlinkEnd	753479169
8	Feed	753479249
54	Feed	753479329
26,5	BlinkStart	753479486
26,5	BlinkEnd	753489037
5	0DropFeed	753489117
26	Feed	753489197
2,37,8,54	BlinkStart	753489369
2,37,8,54	BlinkEnd	753493128
8	Feed	753493208
54	Feed	753493288
25,5	BlinkStart	753493449
25,5	BlinkEnd	753503957
5	0DropFeed	753504037
25	Feed	753504117
2,37,8,54	BlinkStart	753504288
2,37,8,54	BlinkEnd	753510215
8	Feed	753510295
54	Feed	753510375
23,5	BlinkStart	753510531
23,5	BlinkEnd	753548840
5	0DropFeed	753548920
23	NoFeedAbort	753549001
1	BlinkStart	753559070
