Ver1.2	428576367	StartFile	3/18/2020	5:37:12 PM	E:\BehavioralExperiments\Tianqi\RatData_Tianqi\RawData\031820\SoundData.txt	428576367
428786358	Triggered	4	 NoSound	50	2	428786358
428790038	Triggered	3	 NoSound	50	2	428790038
428792511	Triggered	2	 NoSound	50	2	428792511
428799395	Triggered	5	 Modulated Tone	25	2	428799395
428804543	Triggered	8	 NoSound	50	2	428804543
428813365	Triggered	1	 Modulated Tone	25	2	428813365
428818520	Triggered	5	 Modulated Tone	25	2	428818520
428822589	Triggered	8	 NoSound	50	2	428822589
428829810	Triggered	5	 Modulated Tone	25	2	428829810
428836434	Triggered	1	 Modulated Tone	25	2	428836434
428842175	Triggered	8	 NoSound	50	2	428842175
428844915	Triggered	7	 NoSound	50	2	428844915
428846520	Triggered	6	 NoSound	50	2	428846520
428851264	Triggered	5	 Modulated Tone	25	2	428851264
428855276	Triggered	2	 NoSound	50	2	428855276
428864101	Triggered	5	 Modulated Tone	25	2	428864101
428867649	Triggered	2	 NoSound	50	2	428867649
428875797	Triggered	5	 Modulated Tone	25	2	428875797
428879743	Triggered	2	 NoSound	50	2	428879743
428888564	Triggered	5	 Modulated Tone	25	2	428888564
428891910	Triggered	2	 NoSound	50	2	428891910
428899389	Triggered	5	 Modulated Tone	25	2	428899389
428902806	Triggered	2	 NoSound	50	2	428902806
428911225	Triggered	5	 Modulated Tone	25	2	428911225
428914964	Triggered	2	 NoSound	50	2	428914964
428921782	Triggered	5	 Modulated Tone	25	2	428921782
428925331	Triggered	8	 NoSound	50	2	428925331
428928868	Triggered	5	 Modulated Tone	25	2	428928868
428932475	Triggered	2	 NoSound	50	2	428932475
428940162	Triggered	5	 Modulated Tone	25	2	428940162
428943443	Triggered	2	 NoSound	50	2	428943443
428950857	Triggered	5	 Modulated Tone	25	2	428950857
428954668	Triggered	1	 Modulated Tone	25	2	428954668
428958014	Triggered	6	 NoSound	50	2	428958014
428965429	Triggered	1	 Modulated Tone	25	2	428965429
428969173	Triggered	6	 NoSound	50	2	428969173
428975262	Triggered	1	 Modulated Tone	25	2	428975262
428978997	Triggered	6	 NoSound	50	2	428978997
428985949	Triggered	1	 Modulated Tone	25	2	428985949
428989364	Triggered	4	 NoSound	50	2	428989364
429001522	Triggered	1	 Modulated Tone	25	2	429001522
429004731	Triggered	4	 NoSound	50	2	429004731
429016166	Triggered	1	 Modulated Tone	25	2	429016166
429019237	Triggered	4	 NoSound	50	2	429019237
429031469	Triggered	1	 Modulated Tone	25	2	429031469
429034682	Triggered	4	 NoSound	50	2	429034682
429046440	Triggered	1	 Modulated Tone	25	2	429046440
429049716	Triggered	4	 NoSound	50	2	429049716
429061144	Triggered	1	 Modulated Tone	25	2	429061144
429064357	Triggered	4	 NoSound	50	2	429064357
429077923	Triggered	1	 Modulated Tone	25	2	429077923
429081134	Triggered	4	 NoSound	50	2	429081134
429092901	Triggered	1	 Modulated Tone	25	2	429092901
