Sunday, August 16, 2020	4:06:57 PM	Game1.txt	1915359191
Cued	Now	1915367384
9	BlinkStart	1915367403
8	KBWrong8	1915513407
1	KBWrong1	1915513951
6	KBWrong6	1915514151
9	BlinkEnd	1915573807
23,5	BlinkStart	1915573906
23,5	BlinkEnd	1915581693
5	0DropFeed	1915581773
23	NoFeedAbort	1915581853
1	BlinkStart	1915591872
1	BlinkEnd	1915592522
1	NoFeedLowProb	1915592602
4,42	BlinkStart	1915592618
4,42	BlinkEnd	1915601479
4	Feed	1915601559
42	Feed	1915601640
16,1	BlinkStart	1915601728
16,1	BlinkEnd	1915617320
1	0DropFeed	1915617400
16	Feed	1915617480
4,42,6	BlinkStart	1915617576
4,42,6	BlinkEnd	1915623210
4	Feed	1915623290
42	Feed	1915623370
15,1	BlinkStart	1915623456
15,1	BlinkEnd	1915638173
1	0DropFeed	1915638253
15	NoFeedAbort	1915638334
5	BlinkStart	1915648350
5	BlinkEnd	1915650405
5	NoFeedLowProb	1915650485
2,38	BlinkStart	1915650510
2,38	BlinkEnd	1915656022
2	Feed	1915656104
38	Feed	1915656184
30,5	BlinkStart	1915656271
30,5	BlinkEnd	1915669789
5	0DropFeed	1915669869
30	Feed	1915669949
2,38,8,54	BlinkStart	1915670067
2,38,8,54	BlinkEnd	1915677575
8	Feed	1915677655
54	Feed	1915677735
29,5	BlinkStart	1915677829
29,5	BlinkEnd	1915709226
5	0DropFeed	1915709306
29	Feed	1915709386
2,38,8,54	BlinkStart	1915709502
2,38,8,54	BlinkEnd	1915712703
8	Feed	1915712783
54	Feed	1915712863
28,5	BlinkStart	1915712954
28,5	BlinkEnd	1915733488
5	0DropFeed	1915733568
28	Feed	1915733648
2,38,8,54	BlinkStart	1915733757
2,38,8,54	BlinkEnd	1915736506
8	Feed	1915736586
54	Feed	1915736667
27,5	BlinkStart	1915736764
27,5	BlinkEnd	1915757292
5	0DropFeed	1915757372
27	Feed	1915757452
2,38,8,54	BlinkStart	1915757566
2,38,8,54	BlinkEnd	1915761967
8	Feed	1915762047
54	Feed	1915762127
26,5	BlinkStart	1915762213
26,5	BlinkEnd	1915782951
5	0DropFeed	1915783031
26	Feed	1915783111
2,38,8,54	BlinkStart	1915783242
2,38,8,54	BlinkEnd	1915786227
8	Feed	1915786307
54	Feed	1915786387
25,5	BlinkStart	1915786473
2	KBWrong2	1915793744
25,5	BlinkEnd	1915804207
5	0DropFeed	1915804288
25	Feed	1915804368
2,38,8,54	BlinkStart	1915804475
2,38,8,54	BlinkEnd	1915807216
8	Feed	1915807296
54	Feed	1915807376
23,5	BlinkStart	1915807481
4	KBWrong4	1915809841
23,5	BlinkEnd	1915824859
5	0DropFeed	1915824939
23	NoFeedAbort	1915825019
1	BlinkStart	1915835034
1	BlinkEnd	1915847051
1	NoFeedLowProb	1915847131
4,43	BlinkStart	1915847147
4,43	BlinkEnd	1915850662
4	Feed	1915850742
43	Feed	1915850823
16,1	BlinkStart	1915850925
16,1	BlinkEnd	1915867706
1	0DropFeed	1915867786
16	Feed	1915867866
4,43,6,49	BlinkStart	1915867953
4,43,6,49	BlinkEnd	1915871516
4	Feed	1915871596
43	Feed	1915871676
15,1	BlinkStart	1915871778
15,1	BlinkEnd	1915885953
1	0DropFeed	1915886033
15	NoFeedAbort	1915886113
5	BlinkStart	1915896123
5	BlinkEnd	1915899121
5	NoFeedLowProb	1915899201
2,37	BlinkStart	1915899222
2,37	BlinkEnd	1915902206
2	Feed	1915902286
37	Feed	1915902366
30,5	BlinkStart	1915902517
30,5	BlinkEnd	1915910181
5	0DropFeed	1915910262
30	Feed	1915910342
2,37,8,53	BlinkStart	1915910584
2,37,8,53	BlinkEnd	1915923517
8	Feed	1915923597
53	Feed	1915923678
29,5	BlinkStart	1915923843
29,5	BlinkEnd	1915938824
5	0DropFeed	1915938904
29	Feed	1915938985
2,37,8,53	BlinkStart	1915939154
2,37,8,53	BlinkEnd	1915943304
8	Feed	1915943384
53	Feed	1915943465
28,5	BlinkStart	1915943625
28,5	BlinkEnd	1915958408
5	0DropFeed	1915958488
28	Feed	1915958568
2,37,8,53	BlinkStart	1915958740
