Tuesday, June 18, 2019	7:33:06 PM	allfeedersrandom10-130.txt	611466982
cued	now	611538054
1	BlinkStart	611538134
1	BlinkEnd	611832727
1	Feed	611832807
7	BlinkStart	611833037
8	KBWrong8	611870514
7	BlinkEnd	611881251
7	Feed	611881331
5	BlinkStart	611881561
5	BlinkEnd	611944552
5	Feed	611944632
8	BlinkStart	611944863
8	BlinkEnd	612107652
8	Feed	612107732
2	BlinkStart	612107962
2	BlinkEnd	612463110
2	Feed	612463190
6	BlinkStart	612463420
6	BlinkEnd	612780600
6	Feed	612780680
1	BlinkStart	612780910
1	BlinkEnd	612840751
1	Feed	612840831
3	BlinkStart	612841061
3	BlinkEnd	613075373
3	Feed	613075453
5	BlinkStart	613075683
5	BlinkEnd	613105379
5	Feed	613105459
8	BlinkStart	613105690
8	BlinkEnd	613129572
8	Feed	613129652
2	BlinkStart	613129882
2	BlinkEnd	613154235
2	Feed	613154315
8	BlinkStart	613154545
8	BlinkEnd	613175559
8	Feed	613175639
4	BlinkStart	613175870
4	BlinkEnd	613257308
4	Feed	613257388
8	BlinkStart	613257619
8	BlinkEnd	613449538
8	Feed	613449618
4	BlinkStart	613449848
4	BlinkEnd	613496195
4	Feed	613496275
8	BlinkStart	613496506
8	BlinkEnd	613542314
8	Feed	613542394
4	BlinkStart	613542625
4	BlinkEnd	613644517
4	Feed	613644597
7	BlinkStart	613644827
7	BlinkEnd	613654924
7	Feed	613655005
2	BlinkStart	613655235
2	BlinkEnd	614046783
2	Feed	614046863
5	BlinkStart	614047093
5	BlinkEnd	614047364
5	Feed	614047444
