1	1	20
5	1	1	0
8	1	1	0
5	1	1	0
8	1	1	0
5	1	1	0
2	1	1	0
5	1	1	0
2	1	1	0
5	1	1	0
2	1	1	0
5	1	1	0
8	1	1	0
5	1	1	0
28	19	1	0
5	1	1	0
28	19	1	0
5	1	1	0
28	19	1	0
5	1	1	0
28	19	1	0
5	1	1	0
28	19	1	0
5	1	1	0
28	19	1	0
5	1	1	0
28	19	1	0
5	1	1	0
28	19	1	0
5	1	1	0
28	19	1	0
5	1	1	0
28	19	1	0
5	1	1	0
28	19	1	0
5	1	1	0
28	19	1	0
5	1	1	0
28	19	1	0
5	1	1	0
28	19	1	0
5	1	1	0
28	19	1	0
5	1	1	0
28	19	1	0
5	1	1	0
28	19	1	0
5	1	1	0
28	19	1	0
