Thursday, November 7, 2019	7:32:59 PM	Game1.txt	2598477144
cued	now	2598490091
1	BlinkStart	2598490171
1	BlinkEnd	2598513534
1	NoFeedLowProb	2598513614
6	BlinkStart	2598513844
6	BlinkEnd	2598517041
6	Feed	2598517121
1	BlinkStart	2598517351
1	BlinkEnd	2598532136
1	NoFeedLowProb	2598532216
4	BlinkStart	2598532446
4	BlinkEnd	2598539953
4	Feed	2598540033
1	BlinkStart	2598540264
1	BlinkEnd	2598551260
1	NoFeedLowProb	2598551340
6	BlinkStart	2598551570
6	BlinkEnd	2598554865
6	Feed	2598554945
1	BlinkStart	2598555176
1	BlinkEnd	2598566757
1	NoFeedLowProb	2598566837
4	BlinkStart	2598567067
4	BlinkEnd	2598571042
4	Feed	2598571123
1	BlinkStart	2598571353
1	BlinkEnd	2598578925
1	NoFeedLowProb	2598579006
6	BlinkStart	2598579236
6	BlinkEnd	2598597048
6	Feed	2598597128
1	BlinkStart	2598597358
1	BlinkEnd	2598606935
1	NoFeedLowProb	2598607016
4	BlinkStart	2598607246
4	BlinkEnd	2598610278
4	Feed	2598610358
1	BlinkStart	2598610588
1	BlinkEnd	2598617832
1	NoFeedLowProb	2598617912
46	BlinkStart	2598618142
46	BlinkEnd	2598622304
6	Feed	2598622384
1	BlinkStart	2598622616
1	BlinkEnd	2598631533
1	NoFeedLowProb	2598631613
46	BlinkStart	2598631843
46	BlinkEnd	2598636143
6	Feed	2598636223
1	BlinkStart	2598636453
1	BlinkEnd	2598645372
1	NoFeedLowProb	2598645452
46	BlinkStart	2598645682
46	BlinkEnd	2598649641
4	Feed	2598649721
1	BlinkStart	2598649951
1	BlinkEnd	2598656935
1	NoFeedLowProb	2598657015
46	BlinkStart	2598657245
46	BlinkEnd	2598660335
4	Feed	2598660415
1	BlinkStart	2598660647
1	BlinkEnd	2598666750
1	NoFeedLowProb	2598666831
46	BlinkStart	2598667061
46	BlinkEnd	2598670226
4	Feed	2598670306
1	BlinkStart	2598670536
1	BlinkEnd	2598676714
1	NoFeedLowProb	2598676794
46	BlinkStart	2598677024
46	BlinkEnd	2598680319
6	Feed	2598680399
5	BlinkStart	2598680629
5	BlinkEnd	2598689354
5	NoFeedLowProb	2598689434
8	BlinkStart	2598689664
8	BlinkEnd	2598693428
8	Feed	2598693509
5	BlinkStart	2598693741
5	BlinkEnd	2598703788
5	NoFeedLowProb	2598703868
8	BlinkStart	2598704098
8	BlinkEnd	2598707194
8	Feed	2598707274
5	BlinkStart	2598707504
5	BlinkEnd	2598713682
5	NoFeedLowProb	2598713762
8	BlinkStart	2598713992
8	BlinkEnd	2598716951
8	Feed	2598717031
5	BlinkStart	2598717261
5	BlinkEnd	2598723311
5	NoFeedLowProb	2598723391
2	BlinkStart	2598723621
2	BlinkEnd	2598726575
2	Feed	2598726655
5	BlinkStart	2598726885
5	BlinkEnd	2598741884
5	NoFeedLowProb	2598741964
2	BlinkStart	2598742194
2	BlinkEnd	2598744554
2	Feed	2598744634
5	BlinkStart	2598744864
5	BlinkEnd	2598758460
5	NoFeedLowProb	2598758540
2	BlinkStart	2598758771
2	BlinkEnd	2598762804
2	Feed	2598762884
5	BlinkStart	2598763114
5	BlinkEnd	2598776440
5	NoFeedLowProb	2598776520
82	BlinkStart	2598776750
82	BlinkEnd	2598779580
8	Feed	2598779661
5	BlinkStart	2598779891
1	KBWrong1	2598786799
3	KBWrong3	2598787806
5	BlinkEnd	2598788873
5	NoFeedLowProb	2598788953
82	BlinkStart	2598789183
82	BlinkEnd	2598792214
2	Feed	2598792294
5	BlinkStart	2598792525
5	BlinkEnd	2598806184
5	NoFeedLowProb	2598806264
82	BlinkStart	2598806494
82	BlinkEnd	2598809126
2	Feed	2598809206
5	BlinkStart	2598809436
5	BlinkEnd	2598831188
5	NoFeedLowProb	2598831268
82	BlinkStart	2598831498
82	BlinkEnd	2598834592
8	Feed	2598834672
5	BlinkStart	2598834902
5	BlinkEnd	2598841075
5	NoFeedLowProb	2598841155
82	BlinkStart	2598841385
82	BlinkEnd	2598845684
2	Feed	2598845764
5	BlinkStart	2598845994
5	BlinkEnd	2598871628
5	NoFeedLowProb	2598871708
82	BlinkStart	2598871938
82	BlinkEnd	2598874696
2	Feed	2598874776
1	BlinkStart	2598875006
1	BlinkEnd	2598884517
1	NoFeedLowProb	2598884597
4	BlinkStart	2598884827
4	BlinkEnd	2598888472
4	Feed	2598888552
1	BlinkStart	2598888782
