Ver1.3	1197987396	StartFile	6/23/2020	4:03:49 PM	E:\BehavioralExperiments\Rizzo\RatData_Rizzo\Rawdata\062320\SoundData.txt	1197987396
1198436550	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1198436550
1198436751	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundLong	40	2	1198436751
1198448493	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1198448493
1198448695	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	1198448695
1198453909	Triggered	6,	 NoSound	40	2	1198453909
1198468412	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1198468412
1198468613	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	1198468613
1198473224	Triggered	6,	 NoSound	40	2	1198473224
1198483787	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1198483787
1198483988	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-7kHz	40	2	1198483988
1198488871	Triggered	6,	 NoSound	40	2	1198488871
1198496485	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1198496485
1198496687	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-5kHz	40	2	1198496687
1198501297	Triggered	6,	 NoSound	40	2	1198501297
1198508517	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1198508517
1198508717	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-3kHz	40	2	1198508717
1198512794	Triggered	4,	 NoSound	40	2	1198512794
1198521752	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1198521752
1198521953	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	1198521953
1198526229	Triggered	4,	 NoSound	40	2	1198526229
1198533182	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1198533182
1198533384	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	1198533384
1198537198	Triggered	4,	 NoSound	40	2	1198537198
1198544684	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1198544684
1198544884	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	1198544884
1198562325	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1198562325
1198562527	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-2kHz	40	2	1198562527
1198565932	Triggered	8,	 NoSound	40	2	1198565932
1198574290	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1198574290
1198574490	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	1198574490
1198577831	Triggered	8,	 NoSound	40	2	1198577831
1198585718	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1198585718
1198585918	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundLong	40	2	1198585918
1198596345	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1198596345
1198596547	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	1198596547
1198600495	Triggered	4,	 NoSound	40	2	1198600495
1198611526	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1198611526
1198611728	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	1198611728
1198615329	Triggered	4,	 NoSound	40	2	1198615329
