Thursday, February 18, 2021	9:51:47 AM	Game1.txt	746249336
Cued	Now	746264530
9	BlinkStart	746264549
9	BlinkEnd	746517757
23,5	BlinkStart	746517850
23,5	BlinkEnd	746532744
5	0DropFeed	746532824
23	NoFeedAbort	746532904
1	BlinkStart	746542936
1	BlinkEnd	746543200
1	NoFeedLowProb	746543281
6	BlinkStart	746543309
6	BlinkEnd	746546826
6	0DropFeed	746546907
1	BlinkStart	746547015
1	BlinkEnd	746562526
1	NoFeedLowProb	746562606
6	BlinkStart	746562623
6	BlinkEnd	746595918
6	0DropFeed	746595998
1	BlinkStart	746596097
1	BlinkEnd	746604461
1	NoFeedLowProb	746604541
6	BlinkStart	746604551
6	BlinkEnd	746629671
6	0DropFeed	746629752
22,1	BlinkStart	746629867
22,1	BlinkEnd	746651031
1	0DropFeed	746651111
22	Feed	746651191
4,43,6	BlinkStart	746651293
4,43,6	BlinkEnd	746654640
4	Feed	746654720
43	Feed	746654800
22,1	BlinkStart	746654908
22,1	BlinkEnd	746663965
1	0DropFeed	746664045
22	Feed	746664125
4,43,6	BlinkStart	746664238
4,43,6	BlinkEnd	746667456
4	Feed	746667536
43	Feed	746667616
22,1	BlinkStart	746667708
22,1	BlinkEnd	746675939
1	0DropFeed	746676019
22	Feed	746676099
4,43,6	BlinkStart	746676186
4,43,6	BlinkEnd	746680631
4	Feed	746680711
43	Feed	746680791
22,1	BlinkStart	746680902
22,1	BlinkEnd	746688633
1	0DropFeed	746688713
22	Feed	746688794
4,43,6	BlinkStart	746688900
4,43,6	BlinkEnd	746691582
4	Feed	746691662
43	Feed	746691742
22,1	BlinkStart	746691830
22,1	BlinkEnd	746700305
1	0DropFeed	746700385
22	Feed	746700465
4,43,6	BlinkStart	746700573
4,43,6	BlinkEnd	746702893
4	Feed	746702973
43	Feed	746703053
22,1	BlinkStart	746703161
22,1	BlinkEnd	746710955
1	0DropFeed	746711035
22	Feed	746711116
4,43,6	BlinkStart	746711226
4,43,6	BlinkEnd	746713483
4	Feed	746713563
43	Feed	746713643
22,1	BlinkStart	746713747
22,1	BlinkEnd	746722146
1	0DropFeed	746722226
22	Feed	746722306
4,43,6	BlinkStart	746722394
4,43,6	BlinkEnd	746724734
4	Feed	746724814
43	Feed	746724895
22,1	BlinkStart	746725003
22,1	BlinkEnd	746733517
1	0DropFeed	746733597
22	Feed	746733677
4,43,6	BlinkStart	746733788
4,43,6	BlinkEnd	746736165
4	Feed	746736246
43	Feed	746736326
22,1	BlinkStart	746736414
22,1	BlinkEnd	746743866
1	0DropFeed	746743946
22	Feed	746744026
4,43,6	BlinkStart	746744134
4,43,6	BlinkEnd	746746272
4	Feed	746746353
43	Feed	746746433
21,1	BlinkStart	746746540
21,1	BlinkEnd	746754154
1	0DropFeed	746754234
21	Feed	746754315
4,43,6	BlinkStart	746754420
4,43,6	BlinkEnd	746757644
6	0DropFeed	746757724
20,1	BlinkStart	746757828
20,1	BlinkEnd	746761495
1	0DropFeed	746761576
20	Feed	746761656
4,43,6	BlinkStart	746761804
4,43,6	BlinkEnd	746764864
4	Feed	746764944
43	Feed	746765024
19,1	BlinkStart	746765171
19,1	BlinkEnd	746773587
1	0DropFeed	746773667
19	Feed	746773747
4,43,6	BlinkStart	746773903
4,43,6	BlinkEnd	746776299
4	Feed	746776380
43	Feed	746776460
18,1	BlinkStart	746776637
18,1	BlinkEnd	746783816
1	0DropFeed	746783897
18	Feed	746783977
4,43,6	BlinkStart	746784147
4,43,6	BlinkEnd	746786463
4	Feed	746786543
43	Feed	746786624
17,1	BlinkStart	746786780
17,1	BlinkEnd	746793803
1	0DropFeed	746793884
17	Feed	746793964
4,43,6	BlinkStart	746794121
4,43,6	BlinkEnd	746797413
4	Feed	746797493
43	Feed	746797573
16,1	BlinkStart	746797730
16,1	BlinkEnd	746806920
1	0DropFeed	746807000
16	Feed	746807080
4,43,6	BlinkStart	746807253
4,43,6	BlinkEnd	746813237
4	Feed	746813318
43	Feed	746813399
14,1	BlinkStart	746813560
14,1	BlinkEnd	746822021
1	0DropFeed	746822101
14	NoFeedAbort	746822181
5	BlinkStart	746832246
5	BlinkEnd	746834716
5	NoFeedLowProb	746834797
2,39	BlinkStart	746834875
2,39	BlinkEnd	746837726
2	Feed	746837807
39	Feed	746837887
5	BlinkStart	746838055
5	BlinkEnd	746848133
5	NoFeedLowProb	746848214
2,39	BlinkStart	746848296
