Ver1.3	1548757838	StartFile	1/11/2021	11:49:13 AM	E:\BehavioralExperiments\Gerald\Horizon\RawData\011121\SoundData.txt	1548757838
1549313057	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1549313057
1549313258	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	1549313258
1549331832	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1549331832
1549334958	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1549334958
1549335158	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	1549335158
1549344042	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1549344042
1549347051	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1549347051
1549347251	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	1549347251
1549353608	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1549353608
1549359383	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1549359383
1549359585	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	1549359585
1549367927	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1549367927
1549368130	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	1549368130
1549371537	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1549371537
1549371750	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	1549371750
1549384298	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1549384298
1549384501	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-7kHz	40	2	1549384501
1549387240	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1549387240
1549387441	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	1549387441
1549399695	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1549399695
1549399898	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-5kHz	40	2	1549399898
1549402584	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1549402584
1549402787	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	1549402787
1549413955	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1549413955
1549414157	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-3kHz	40	2	1549414157
1549416902	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1549416902
1549417104	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	1549417104
1549428153	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1549428153
1549428366	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	1549428366
1549431223	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1549431223
1549431426	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	1549431426
1549442893	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1549442893
