Ver1.2	1542548864	StartFile	3/31/2020	3:03:24 PM	E:\BehavioralExperiments\Rizzo\RatData_Rizzo\Rawdata\033120\SoundData.txt	1542548864
1542969573	Triggered	4	 NoSound	50	2	1542969573
1542992439	Triggered	1	 PureTone-5kHz	50	2	1542992439
1542997315	Triggered	4	 NoSound	50	2	1542997315
1543012151	Triggered	1	 PureTone-5kHz	50	2	1543012151
1543016896	Triggered	4	 NoSound	50	2	1543016896
1543025786	Triggered	1	 PureTone-5kHz	50	2	1543025786
1543030131	Triggered	6	 NoSound	50	2	1543030131
1543038292	Triggered	8	 NoSound	50	2	1543038292
1543046841	Triggered	1	 PureTone-5kHz	50	2	1543046841
1543052594	Triggered	5	 PureTone-5kHz	50	2	1543052594
1543056466	Triggered	2	 NoSound	50	2	1543056466
1543071306	Triggered	5	 PureTone-5kHz	50	2	1543071306
1543074988	Triggered	2	 NoSound	50	2	1543074988
1543083142	Triggered	5	 PureTone-5kHz	50	2	1543083142
1543086281	Triggered	2	 NoSound	50	2	1543086281
1543093303	Triggered	5	 PureTone-5kHz	50	2	1543093303
1543097706	Triggered	2	 NoSound	50	2	1543097706
1543104191	Triggered	5	 PureTone-5kHz	50	2	1543104191
1543108936	Triggered	1	 PureTone-5kHz	50	2	1543108936
1543112414	Triggered	4	 NoSound	50	2	1543112414
1543129393	Triggered	1	 PureTone-5kHz	50	2	1543129393
1543132798	Triggered	4	 NoSound	50	2	1543132798
1543149511	Triggered	1	 PureTone-5kHz	50	2	1543149511
1543152319	Triggered	4	 NoSound	50	2	1543152319
1543166219	Triggered	1	 PureTone-5kHz	50	2	1543166219
1543168962	Triggered	4	 NoSound	50	2	1543168962
1543181064	Triggered	1	 PureTone-5kHz	50	2	1543181064
1543185002	Triggered	5	 PureTone-5kHz	50	2	1543185002
1543187951	Triggered	8	 NoSound	50	2	1543187951
1543194093	Triggered	5	 PureTone-5kHz	50	2	1543194093
1543199572	Triggered	8	 NoSound	50	2	1543199572
1543204854	Triggered	5	 PureTone-5kHz	50	2	1543204854
