Thursday, November 12, 2020	10:23:36 AM	Game1.txt	143579779
Cued	Now	143588731
9	BlinkStart	143588753
9	BlinkEnd	143858431
24,5	BlinkStart	143858523
24,5	BlinkEnd	143871342
5	0DropFeed	143871422
24	NoFeedAbort	143871502
1	BlinkStart	143881517
1	BlinkEnd	143916705
1	NoFeedLowProb	143916785
4	BlinkStart	143916801
4	BlinkEnd	143926640
4	0DropFeed	143926720
1	BlinkStart	143926833
1	BlinkEnd	143934274
1	NoFeedLowProb	143934356
4	BlinkStart	143934381
4	BlinkEnd	143941613
4	0DropFeed	143941694
1	BlinkStart	143941799
1	BlinkEnd	143954009
1	NoFeedLowProb	143954089
4	BlinkStart	143954113
4	BlinkEnd	143972239
4	0DropFeed	143972319
21,1	BlinkStart	143972420
21,1	BlinkEnd	143983613
1	0DropFeed	143983694
21	Feed	143983774
6,47,4	BlinkStart	143983888
6,47,4	BlinkEnd	143987341
6	Feed	143987421
47	Feed	143987502
20,1	BlinkStart	143987610
20,1	BlinkEnd	143995282
1	0DropFeed	143995362
20	Feed	143995442
6,47,4	BlinkStart	143995554
6,47,4	BlinkEnd	143998771
6	Feed	143998852
47	Feed	143998933
19,1	BlinkStart	143999041
19,1	BlinkEnd	144005330
1	0DropFeed	144005410
19	Feed	144005491
6,47,4	BlinkStart	144005580
6,47,4	BlinkEnd	144009902
6	Feed	144009982
47	Feed	144010062
18,1	BlinkStart	144010174
18,1	BlinkEnd	144018152
1	0DropFeed	144018232
18	Feed	144018312
6,47,4	BlinkStart	144018428
6,47,4	BlinkEnd	144022539
6	Feed	144022619
47	Feed	144022700
17,1	BlinkStart	144022795
17,1	BlinkEnd	144029156
1	0DropFeed	144029236
17	Feed	144029317
6,47,4	BlinkStart	144029417
6,47,4	BlinkEnd	144033126
6	Feed	144033206
47	Feed	144033287
16,1	BlinkStart	144033385
16,1	BlinkEnd	144040655
1	0DropFeed	144040735
16	Feed	144040815
6,47,4	BlinkStart	144040923
6,47,4	BlinkEnd	144044258
4	0DropFeed	144044339
14,1	BlinkStart	144044434
14,1	BlinkEnd	144048468
1	0DropFeed	144048549
14	NoFeedAbort	144048629
5	BlinkStart	144058642
5	BlinkEnd	144066708
5	NoFeedLowProb	144066789
2,39	BlinkStart	144066819
2,39	BlinkEnd	144070008
2	Feed	144070088
39	Feed	144070169
5	BlinkStart	144070273
5	BlinkEnd	144080116
5	NoFeedLowProb	144080196
2,39	BlinkStart	144080225
2,39	BlinkEnd	144083726
2	Feed	144083806
39	Feed	144083886
5	BlinkStart	144083992
5	BlinkEnd	144092697
5	NoFeedLowProb	144092777
2,39	BlinkStart	144092799
2,39	BlinkEnd	144095821
2	Feed	144095901
39	Feed	144095981
25,5	BlinkStart	144096089
25,5	BlinkEnd	144105219
5	0DropFeed	144105299
25	Feed	144105379
2,39,8,52	BlinkStart	144105487
2,39,8,52	BlinkEnd	144108397
2	Feed	144108477
39	Feed	144108557
24,5	BlinkStart	144108715
24,5	BlinkEnd	144117178
5	0DropFeed	144117258
24	NoFeedAbort	144117338
1	BlinkStart	144127411
1	BlinkEnd	144127674
1	NoFeedLowProb	144127754
6,48	BlinkStart	144127844
6,48	BlinkEnd	144131498
6	Feed	144131578
48	Feed	144131658
1	BlinkStart	144131817
1	BlinkEnd	144139807
1	NoFeedLowProb	144139888
6,48	BlinkStart	144139983
6,48	BlinkEnd	144143290
6	Feed	144143370
48	Feed	144143450
1	BlinkStart	144143611
1	BlinkEnd	144152134
1	NoFeedLowProb	144152214
6,48	BlinkStart	144152332
6,48	BlinkEnd	144155142
6	Feed	144155222
48	Feed	144155303
21,1	BlinkStart	144155467
21,1	BlinkEnd	144163265
1	0DropFeed	144163345
21	Feed	144163426
6,48,4	BlinkStart	144163586
6,48,4	BlinkEnd	144166213
6	Feed	144166293
48	Feed	144166374
20,1	BlinkStart	144166535
20,1	BlinkEnd	144189138
1	0DropFeed	144189218
20	Feed	144189298
6,48,4	BlinkStart	144189472
6,48,4	BlinkEnd	144191965
6	Feed	144192045
48	Feed	144192126
19,1	BlinkStart	144192285
19,1	BlinkEnd	144199847
1	0DropFeed	144199927
19	Feed	144200008
6,48,4	BlinkStart	144200171
6,48,4	BlinkEnd	144202914
6	Feed	144202994
48	Feed	144203074
18,1	BlinkStart	144203233
18,1	BlinkEnd	144211458
1	0DropFeed	144211538
18	Feed	144211618
6,48,4	BlinkStart	144211805
6,48,4	BlinkEnd	144214469
6	Feed	144214549
48	Feed	144214629
17,1	BlinkStart	144214786
17,1	BlinkEnd	144221566
1	0DropFeed	144221646
17	Feed	144221726
6,48,4	BlinkStart	144221907
6,48,4	BlinkEnd	144224635
6	Feed	144224715
48	Feed	144224795
16,1	BlinkStart	144224981
16,1	BlinkEnd	144231494
1	0DropFeed	144231574
16	Feed	144231654
6,48,4	BlinkStart	144231798
6,48,4	BlinkEnd	144235104
6	Feed	144235184
48	Feed	144235264
14,1	BlinkStart	144235434
14,1	BlinkEnd	144242443
1	0DropFeed	144242523
14	NoFeedAbort	144242603
5	BlinkStart	144252683
5	BlinkEnd	144254717
5	NoFeedLowProb	144254797
8,52	BlinkStart	144254874
8,52	BlinkEnd	144257605
8	Feed	144257685
52	Feed	144257765
5	BlinkStart	144257921
5	BlinkEnd	144264043
5	NoFeedLowProb	144264123
8,52	BlinkStart	144264200
8,52	BlinkEnd	144267472
8	Feed	144267553
52	Feed	144267633
5	BlinkStart	144267790
5	BlinkEnd	144273550
5	NoFeedLowProb	144273630
8,52	BlinkStart	144273717
8,52	BlinkEnd	144277219
8	Feed	144277299
52	Feed	144277380
25,5	BlinkStart	144277536
25,5	BlinkEnd	144284680
5	0DropFeed	144284760
25	Feed	144284840
8,52,2,38	BlinkStart	144285010
8,52,2,38	BlinkEnd	144288049
2	Feed	144288129
38	Feed	144288209
24,5	BlinkStart	144288360
24,5	BlinkEnd	144297194
5	0DropFeed	144297274
24	NoFeedAbort	144297354
1	BlinkStart	144307421
1	BlinkEnd	144310012
1	NoFeedLowProb	144310092
6,50	BlinkStart	144310177
6,50	BlinkEnd	144312658
6	Feed	144312738
50	Feed	144312818
1	BlinkStart	144312990
1	BlinkEnd	144323848
1	NoFeedLowProb	144323928
6,50	BlinkStart	144324019
6,50	BlinkEnd	144326253
6	Feed	144326333
50	Feed	144326413
1	BlinkStart	144326588
1	BlinkEnd	144336844
1	NoFeedLowProb	144336924
6,50	BlinkStart	144337001
6,50	BlinkEnd	144339672
6	Feed	144339752
50	Feed	144339833
21,1	BlinkStart	144340007
21,1	BlinkEnd	144350440
1	0DropFeed	144350520
21	Feed	144350601
6,50,4,43	BlinkStart	144350764
6,50,4,43	BlinkEnd	144353209
6	Feed	144353289
50	Feed	144353369
20,1	BlinkStart	144353525
20,1	BlinkEnd	144364339
1	0DropFeed	144364419
20	Feed	144364499
6,50,4,43	BlinkStart	144364652
6,50,4,43	BlinkEnd	144367347
6	Feed	144367427
50	Feed	144367507
19,1	BlinkStart	144367664
19,1	BlinkEnd	144378721
1	0DropFeed	144378801
19	Feed	144378881
6,50,4,43	BlinkStart	144379032
6,50,4,43	BlinkEnd	144381365
6	Feed	144381445
50	Feed	144381525
18,1	BlinkStart	144381702
18,1	BlinkEnd	144393461
1	0DropFeed	144393542
18	Feed	144393623
6,50,4,43	BlinkStart	144393777
6,50,4,43	BlinkEnd	144396227
6	Feed	144396307
50	Feed	144396387
17,1	BlinkStart	144396547
17,1	BlinkEnd	144406756
1	0DropFeed	144406836
17	Feed	144406916
6,50,4,43	BlinkStart	144407090
6,50,4,43	BlinkEnd	144409345
6	Feed	144409425
50	Feed	144409505
16,1	BlinkStart	144409691
16,1	BlinkEnd	144421977
1	0DropFeed	144422057
16	Feed	144422137
6,50,4,43	BlinkStart	144422297
6,50,4,43	BlinkEnd	144424625
6	Feed	144424705
50	Feed	144424785
14,1	BlinkStart	144424978
14,1	BlinkEnd	144436237
1	0DropFeed	144436317
14	NoFeedAbort	144436397
5	BlinkStart	144446491
5	BlinkEnd	144461989
5	NoFeedLowProb	144462069
2,37	BlinkStart	144462176
2,37	BlinkEnd	144465237
2	Feed	144465318
37	Feed	144465398
5	BlinkStart	144465588
5	BlinkEnd	144472337
5	NoFeedLowProb	144472417
2,37	BlinkStart	144472513
2,37	BlinkEnd	144475586
2	Feed	144475666
37	Feed	144475746
5	BlinkStart	144475926
5	BlinkEnd	144481663
5	NoFeedLowProb	144481743
2,37	BlinkStart	144481874
2,37	BlinkEnd	144484852
2	Feed	144484932
37	Feed	144485013
25,5	BlinkStart	144485177
25,5	BlinkEnd	144490085
5	0DropFeed	144490165
25	Feed	144490245
2,37,8,55	BlinkStart	144490422
2,37,8,55	BlinkEnd	144494059
8	Feed	144494139
55	Feed	144494219
24,5	BlinkStart	144494366
24,5	BlinkEnd	144503863
5	0DropFeed	144503943
24	NoFeedAbort	144504023
1	BlinkStart	144514100
1	BlinkEnd	144515778
1	NoFeedLowProb	144515858
6,48	BlinkStart	144515931
6,48	BlinkEnd	144518244
6	Feed	144518324
48	Feed	144518404
1	BlinkStart	144518550
1	BlinkEnd	144526367
1	NoFeedLowProb	144526447
6,48	BlinkStart	144526527
6,48	BlinkEnd	144528953
6	Feed	144529033
48	Feed	144529113
1	BlinkStart	144529286
1	BlinkEnd	144536415
1	NoFeedLowProb	144536495
6,48	BlinkStart	144536576
6,48	BlinkEnd	144539301
6	Feed	144539381
48	Feed	144539461
21,1	BlinkStart	144539620
21,1	BlinkEnd	144550733
1	0DropFeed	144550813
21	Feed	144550893
6,48,4,43	BlinkStart	144551047
6,48,4,43	BlinkEnd	144553390
6	Feed	144553471
48	Feed	144553551
20,1	BlinkStart	144553696
20,1	BlinkEnd	144561148
1	0DropFeed	144561228
20	Feed	144561308
6,48,4,43	BlinkStart	144561483
6,48,4,43	BlinkEnd	144563970
6	Feed	144564050
48	Feed	144564130
19,1	BlinkStart	144564297
19,1	BlinkEnd	144571731
1	0DropFeed	144571812
19	Feed	144571892
6,48,4,43	BlinkStart	144572070
6,48,4,43	BlinkEnd	144574379
6	Feed	144574459
48	Feed	144574539
18,1	BlinkStart	144574709
18,1	BlinkEnd	144582260
1	0DropFeed	144582340
18	Feed	144582420
6,48,4,43	BlinkStart	144582576
6,48,4,43	BlinkEnd	144584847
6	Feed	144584927
48	Feed	144585007
17,1	BlinkStart	144585176
17,1	BlinkEnd	144595616
1	0DropFeed	144595696
17	Feed	144595776
6,48,4,43	BlinkStart	144595937
6,48,4,43	BlinkEnd	144599650
6	Feed	144599730
48	Feed	144599810
16,1	BlinkStart	144599970
16,1	BlinkEnd	144609094
1	0DropFeed	144609174
16	Feed	144609254
6,48,4,43	BlinkStart	144609411
6,48,4,43	BlinkEnd	144612409
6	Feed	144612489
48	Feed	144612569
14,1	BlinkStart	144612713
14,1	BlinkEnd	144620465
1	0DropFeed	144620545
14	NoFeedAbort	144620625
5	BlinkStart	144630688
5	BlinkEnd	144631783
5	NoFeedLowProb	144631864
8,55	BlinkStart	144631946
8,55	BlinkEnd	144634604
8	Feed	144634684
55	Feed	144634764
5	BlinkStart	144634920
5	BlinkEnd	144646518
5	NoFeedLowProb	144646598
8,55	BlinkStart	144646698
8,55	BlinkEnd	144649291
8	Feed	144649371
55	Feed	144649451
5	BlinkStart	144649610
5	BlinkEnd	144659513
5	NoFeedLowProb	144659594
8,55	BlinkStart	144659699
8,55	BlinkEnd	144662281
8	Feed	144662362
55	Feed	144662442
25,5	BlinkStart	144662604
25,5	BlinkEnd	144672996
5	0DropFeed	144673076
25	Feed	144673156
8,55,2,41	BlinkStart	144673317
8,55,2,41	BlinkEnd	144676299
2	Feed	144676379
41	Feed	144676460
24,5	BlinkStart	144676640
24,5	BlinkEnd	144688875
5	0DropFeed	144688955
24	NoFeedAbort	144689035
1	BlinkStart	144699099
1	BlinkEnd	144699363
1	NoFeedLowProb	144699443
4,43	BlinkStart	144699517
4,43	BlinkEnd	144702773
4	Feed	144702853
43	Feed	144702933
1	BlinkStart	144703074
1	BlinkEnd	144711617
1	NoFeedLowProb	144711697
4,43	BlinkStart	144711792
4,43	BlinkEnd	144714264
4	Feed	144714344
43	Feed	144714425
1	BlinkStart	144714581
1	BlinkEnd	144724672
1	NoFeedLowProb	144724752
4,43	BlinkStart	144724848
4,43	BlinkEnd	144727499
4	Feed	144727580
43	Feed	144727660
21,1	BlinkStart	144727801
21,1	BlinkEnd	144738091
1	0DropFeed	144738171
21	Feed	144738251
4,43,6,47	BlinkStart	144738406
4,43,6,47	BlinkEnd	144741038
6	Feed	144741118
47	Feed	144741198
20,1	BlinkStart	144741354
20,1	BlinkEnd	144748679
1	0DropFeed	144748759
20	Feed	144748840
4,43,6,47	BlinkStart	144749002
4,43,6,47	BlinkEnd	144752230
6	Feed	144752310
47	Feed	144752390
19,1	BlinkStart	144752547
19,1	BlinkEnd	144771782
1	0DropFeed	144771863
19	Feed	144771944
4,43,6,47	BlinkStart	144772110
4,43,6,47	BlinkEnd	144774671
6	Feed	144774752
47	Feed	144774833
18,1	BlinkStart	144774994
18,1	BlinkEnd	144783033
1	0DropFeed	144783113
18	Feed	144783194
4,43,6,47	BlinkStart	144783349
4,43,6,47	BlinkEnd	144786162
6	Feed	144786242
47	Feed	144786322
17,1	BlinkStart	144786486
17,1	BlinkEnd	144798616
1	0DropFeed	144798696
17	Feed	144798777
4,43,6,47	BlinkStart	144798937
4,43,6,47	BlinkEnd	144801444
6	Feed	144801524
47	Feed	144801604
16,1	BlinkStart	144801784
16,1	BlinkEnd	144808363
1	0DropFeed	144808443
16	Feed	144808523
4,43,6,47	BlinkStart	144808680
4,43,6,47	BlinkEnd	144812274
6	Feed	144812354
47	Feed	144812434
14,1	BlinkStart	144812619
14,1	BlinkEnd	144818954
1	0DropFeed	144819034
14	NoFeedAbort	144819114
5	BlinkStart	144829201
5	BlinkEnd	144841103
5	NoFeedLowProb	144841183
2	BlinkStart	144841249
2	BlinkEnd	144844042
2	0DropFeed	144844122
5	BlinkStart	144844289
5	BlinkEnd	144852646
5	NoFeedLowProb	144852726
2	BlinkStart	144852793
2	BlinkEnd	144857160
2	0DropFeed	144857240
5	BlinkStart	144857404
5	BlinkEnd	144871423
5	NoFeedLowProb	144871503
2	BlinkStart	144871567
2	BlinkEnd	144877373
2	0DropFeed	144877453
25,5	BlinkStart	144877629
25,5	BlinkEnd	144892054
5	0DropFeed	144892135
25	Feed	144892215
8,55,2	BlinkStart	144892402
8,55,2	BlinkEnd	144895007
8	Feed	144895087
55	Feed	144895167
24,5	BlinkStart	144895328
24,5	BlinkEnd	144906374
5	0DropFeed	144906454
24	NoFeedAbort	144906534
1	BlinkStart	144916600
1	BlinkEnd	144917023
1	NoFeedLowProb	144917103
4,43	BlinkStart	144917225
4,43	BlinkEnd	144920332
4	Feed	144920412
43	Feed	144920492
1	BlinkStart	144920671
1	BlinkEnd	144930319
1	NoFeedLowProb	144930399
4,43	BlinkStart	144930499
4,43	BlinkEnd	144933630
4	Feed	144933710
43	Feed	144933790
1	BlinkStart	144933942
1	BlinkEnd	144942893
1	NoFeedLowProb	144942973
4,43	BlinkStart	144943041
4,43	BlinkEnd	144945662
4	Feed	144945743
43	Feed	144945823
21,1	BlinkStart	144945969
21,1	BlinkEnd	144955171
1	0DropFeed	144955252
21	Feed	144955332
4,43,6	BlinkStart	144955477
4,43,6	BlinkEnd	144957887
6	0DropFeed	144957967
20,1	BlinkStart	144958141
20,1	BlinkEnd	144964735
1	0DropFeed	144964816
20	Feed	144964896
4,43,6	BlinkStart	144965076
4,43,6	BlinkEnd	144969553
6	0DropFeed	144969633
19,1	BlinkStart	144969793
19,1	BlinkEnd	144976948
1	0DropFeed	144977028
19	Feed	144977109
4,43,6	BlinkStart	144977260
4,43,6	BlinkEnd	144981883
6	0DropFeed	144981963
18,1	BlinkStart	144982122
18,1	BlinkEnd	145002458
1	0DropFeed	145002538
18	Feed	145002618
4,43,6	BlinkStart	145002780
4,43,6	BlinkEnd	145005888
4	Feed	145005968
43	Feed	145006048
17,1	BlinkStart	145006231
17,1	BlinkEnd	145013769
1	0DropFeed	145013849
17	Feed	145013929
4,43,6	BlinkStart	145014083
4,43,6	BlinkEnd	145017740
4	Feed	145017820
43	Feed	145017900
16,1	BlinkStart	145018082
16,1	BlinkEnd	145060158
1	0DropFeed	145060238
16	Feed	145060318
4,43,6	BlinkStart	145060481
4,43,6	BlinkEnd	145063105
4	Feed	145063185
43	Feed	145063266
14,1	BlinkStart	145063405
14,1	BlinkEnd	145073634
1	0DropFeed	145073714
14	NoFeedAbort	145073794
5	BlinkStart	145083858
5	BlinkEnd	145084464
5	NoFeedLowProb	145084544
8,56	BlinkStart	145084614
8,56	BlinkEnd	145087954
8	Feed	145088034
56	Feed	145088114
5	BlinkStart	145088273
5	BlinkEnd	145102815
5	NoFeedLowProb	145102895
8,56	BlinkStart	145102990
8,56	BlinkEnd	145105642
8	Feed	145105722
56	Feed	145105803
5	BlinkStart	145105961
5	BlinkEnd	145122368
5	NoFeedLowProb	145122448
8,56	BlinkStart	145122542
8,56	BlinkEnd	145125497
8	Feed	145125577
56	Feed	145125657
25,5	BlinkStart	145125835
25,5	BlinkEnd	145169426
5	0DropFeed	145169506
25	Feed	145169587
8,56,2,40	BlinkStart	145169759
8,56,2,40	BlinkEnd	145172668
8	Feed	145172748
56	Feed	145172828
24,5	BlinkStart	145172996
24,5	BlinkEnd	145186145
5	0DropFeed	145186225
24	NoFeedAbort	145186305
1	BlinkStart	145196382
1	BlinkEnd	145207264
1	NoFeedLowProb	145207344
4,42	BlinkStart	145207458
4,42	BlinkEnd	145209970
4	Feed	145210051
42	Feed	145210131
1	BlinkStart	145210312
1	BlinkEnd	145219656
1	NoFeedLowProb	145219736
4,42	BlinkStart	145219838
4,42	BlinkEnd	145223628
4	Feed	145223708
42	Feed	145223788
1	BlinkStart	145223942
1	BlinkEnd	145245829
1	NoFeedLowProb	145245909
4,42	BlinkStart	145246004
4,42	BlinkEnd	145248597
4	Feed	145248677
42	Feed	145248757
21,1	BlinkStart	145248978
21,1	BlinkEnd	145256840
1	0DropFeed	145256920
21	Feed	145257000
4,42,6	BlinkStart	145257149
4,42,6	BlinkEnd	145259668
6	0DropFeed	145259748
20,1	BlinkStart	145259911
20,1	BlinkEnd	145265624
1	0DropFeed	145265704
20	Feed	145265785
4,42,6	BlinkStart	145265962
4,42,6	BlinkEnd	145314118
6	0DropFeed	145314198
19,1	BlinkStart	145314362
19,1	BlinkEnd	145325368
1	0DropFeed	145325448
19	Feed	145325528
4,42,6	BlinkStart	145325680
4,42,6	BlinkEnd	145328978
4	Feed	145329058
42	Feed	145329138
18,1	BlinkStart	145329318
18,1	BlinkEnd	145338365
1	0DropFeed	145338445
18	Feed	145338525
4,42,6	BlinkStart	145338686
4,42,6	BlinkEnd	145342034
6	0DropFeed	145342114
17,1	BlinkStart	145342294
17,1	BlinkEnd	145363033
1	0DropFeed	145363114
17	Feed	145363194
4,42,6	BlinkStart	145363346
4,42,6	BlinkEnd	145366222
4	Feed	145366302
42	Feed	145366382
16,1	BlinkStart	145366549
16,1	BlinkEnd	145376990
1	0DropFeed	145377070
16	Feed	145377150
4,42,6	BlinkStart	145377296
4,42,6	BlinkEnd	145382349
6	0DropFeed	145382429
14,1	BlinkStart	145382590
14,1	BlinkEnd	145386560
