Ver1.3	125618438	StartFile	6/30/2020	10:12:42 AM	E:\BehavioralExperiments\Ratzo\RatData_Ratzo\Rawdata\063020\SoundData.txt	125618438
126184241	Triggered	8,52,53,54,55,56,	 NoSound	40	2	126184241
126184443	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	126184443
126194590	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	126194590
126198140	Triggered	2,37,38,39,40,41,	 NoSound	40	2	126198140
126203381	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	126203381
126207167	Triggered	8,52,53,54,55,56,	 NoSound	40	2	126207167
126207368	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	126207368
126219139	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	126219139
126219356	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-9kHz	40	2	126219356
126222632	Triggered	2,37,38,39,40,41,	 NoSound	40	2	126222632
126227441	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	126227441
126227644	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-7kHz	40	2	126227644
126231775	Triggered	8,52,53,54,55,56,	 NoSound	40	2	126231775
126231976	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	126231976
126241700	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	126241700
126241905	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-5kHz	40	2	126241905
126245671	Triggered	2,37,38,39,40,41,	 NoSound	40	2	126245671
126250484	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	126250484
126250688	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-3kHz	40	2	126250688
126254639	Triggered	8,52,53,54,55,56,	 NoSound	40	2	126254639
126254841	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	126254841
126264564	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	126264564
126264766	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-2kHz	40	2	126264766
126269317	Triggered	8,52,53,54,55,56,	 NoSound	40	2	126269317
126269519	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	126269519
126279965	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	126279965
126280167	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	126280167
126283516	Triggered	2,37,38,39,40,41,	 NoSound	40	2	126283516
126287487	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	126287487
126287688	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	126287688
126300482	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	126300482
126303432	Triggered	6,47,48,49,50,51,	 NoSound	40	2	126303432
126309454	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	126309454
126313177	Triggered	4,42,43,44,45,46,	 NoSound	40	2	126313177
126313380	Triggered	4,42,43,44,45,46,	 File_beep5	40	2	126313380
126324729	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	126324729
126334789	Triggered	6,47,48,49,50,51,	 NoSound	40	2	126334789
126338506	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	126338506
126365402	Triggered	6,47,48,49,50,51,	 NoSound	40	2	126365402
126373584	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	126373584
126373786	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	126373786
126377736	Triggered	4,42,43,44,45,46,	 NoSound	40	2	126377736
126377939	Triggered	4,42,43,44,45,46,	 File_beep5	40	2	126377939
126388265	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	126388265
126388466	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundLong	40	2	126388466
126399757	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	126399757
126410284	Triggered	2,37,38,39,40,41,	 NoSound	40	2	126410284
126410486	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	126410486
126416904	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	126416904
126419972	Triggered	2,37,38,39,40,41,	 NoSound	40	2	126419972
126420173	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	126420173
126426470	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	126426470
126429658	Triggered	8,52,53,54,55,56,	 NoSound	40	2	126429658
126429858	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	126429858
126439226	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	126439226
126442414	Triggered	8,52,53,54,55,56,	 NoSound	40	2	126442414
126442614	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	126442614
126450476	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	126450476
126450679	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-9kHz	40	2	126450679
126453425	Triggered	2,37,38,39,40,41,	 NoSound	40	2	126453425
126453627	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	126453627
126460282	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	126460282
126460484	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-7kHz	40	2	126460484
126463233	Triggered	2,37,38,39,40,41,	 NoSound	40	2	126463233
126463435	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	126463435
126472016	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	126472016
126472219	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-5kHz	40	2	126472219
126475387	Triggered	2,37,38,39,40,41,	 NoSound	40	2	126475387
126475588	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	126475588
126483507	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	126483507
126483709	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-3kHz	40	2	126483709
126486222	Triggered	2,37,38,39,40,41,	 NoSound	40	2	126486222
126486423	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	126486423
126493616	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	126493616
126493817	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-2kHz	40	2	126493817
126497225	Triggered	8,52,53,54,55,56,	 NoSound	40	2	126497225
126497426	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	126497426
126506190	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	126506190
126506392	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	126506392
126509438	Triggered	8,52,53,54,55,56,	 NoSound	40	2	126509438
126509638	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	126509638
126517743	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	126517743
126517944	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	126517944
126528992	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	126528992
126532783	Triggered	6,47,48,49,50,51,	 NoSound	40	2	126532783
126532984	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	126532984
126538619	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	126538619
126542229	Triggered	4,42,43,44,45,46,	 NoSound	40	2	126542229
126542431	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	126542431
126552399	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	126552399
126555293	Triggered	4,42,43,44,45,46,	 NoSound	40	2	126555293
126555495	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	126555495
126564611	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	126564611
126575441	Triggered	6,47,48,49,50,51,	 NoSound	40	2	126575441
126575642	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	126575642
126586751	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	126586751
126586953	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	126586953
126589880	Triggered	4,42,43,44,45,46,	 NoSound	40	2	126589880
126590095	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	126590095
126600469	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	126600469
126600670	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundLong	40	2	126600670
126614068	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	126614068
126616894	Triggered	2,37,38,39,40,41,	 NoSound	40	2	126616894
126617096	Triggered	2,37,38,39,40,41,	 File_beep3	40	2	126617096
126626160	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	126626160
126628934	Triggered	8,52,53,54,55,56,	 NoSound	40	2	126628934
126635366	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	126635366
126638674	Triggered	8,52,53,54,55,56,	 NoSound	40	2	126638674
126644632	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	126644632
126656787	Triggered	8,52,53,54,55,56,	 NoSound	40	2	126656787
126673993	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	126673993
126674197	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-9kHz	40	2	126674197
126676946	Triggered	2,37,38,39,40,41,	 NoSound	40	2	126676946
126677148	Triggered	2,37,38,39,40,41,	 File_beep3	40	2	126677148
126687589	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	126687589
126687794	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-7kHz	40	2	126687794
126690057	Triggered	2,37,38,39,40,41,	 NoSound	40	2	126690057
126690259	Triggered	2,37,38,39,40,41,	 File_beep3	40	2	126690259
126699081	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	126699081
126699285	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-5kHz	40	2	126699285
126701607	Triggered	2,37,38,39,40,41,	 NoSound	40	2	126701607
126701809	Triggered	2,37,38,39,40,41,	 File_beep3	40	2	126701809
126709971	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	126709971
126710174	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-3kHz	40	2	126710174
126712378	Triggered	2,37,38,39,40,41,	 NoSound	40	2	126712378
126712592	Triggered	2,37,38,39,40,41,	 File_beep3	40	2	126712592
126720861	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	126720861
126721064	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-2kHz	40	2	126721064
126723812	Triggered	2,37,38,39,40,41,	 NoSound	40	2	126723812
126724013	Triggered	2,37,38,39,40,41,	 File_beep3	40	2	126724013
126732895	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	126732895
126733097	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	126733097
126735602	Triggered	2,37,38,39,40,41,	 NoSound	40	2	126735602
126735803	Triggered	2,37,38,39,40,41,	 File_beep3	40	2	126735803
126745650	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	126745650
126745851	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	126745851
126756479	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	126756479
126775074	Triggered	4,42,43,44,45,46,	 NoSound	40	2	126775074
126775274	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	126775274
126783012	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	126783012
126786563	Triggered	4,42,43,44,45,46,	 NoSound	40	2	126786563
126786764	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	126786764
126793783	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	126793783
126797572	Triggered	6,47,48,49,50,51,	 NoSound	40	2	126797572
126797775	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	126797775
126805154	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	126805154
126809073	Triggered	4,42,43,44,45,46,	 NoSound	40	2	126809073
126809280	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	126809280
126818691	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	126818691
126818893	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	126818893
126824347	Triggered	4,42,43,44,45,46,	 NoSound	40	2	126824347
126824547	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	126824547
126831205	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	126831205
126831408	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundLong	40	2	126831408
126845585	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	126845585
126848655	Triggered	8,52,53,54,55,56,	 NoSound	40	2	126848655
126848856	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	126848856
126859122	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	126859122
126862311	Triggered	2,37,38,39,40,41,	 NoSound	40	2	126862311
126862515	Triggered	2,37,38,39,40,41,	 File_beep5	40	2	126862515
126873805	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	126873805
126876570	Triggered	2,37,38,39,40,41,	 NoSound	40	2	126876570
126876773	Triggered	2,37,38,39,40,41,	 File_beep5	40	2	126876773
126887162	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	126887162
126889686	Triggered	2,37,38,39,40,41,	 NoSound	40	2	126889686
126889888	Triggered	2,37,38,39,40,41,	 File_beep5	40	2	126889888
126899434	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	126899434
126899636	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-9kHz	40	2	126899636
126901900	Triggered	2,37,38,39,40,41,	 NoSound	40	2	126901900
126902102	Triggered	2,37,38,39,40,41,	 File_beep5	40	2	126902102
126920379	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	126920379
126920583	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-7kHz	40	2	126920583
126923501	Triggered	2,37,38,39,40,41,	 NoSound	40	2	126923501
126923704	Triggered	2,37,38,39,40,41,	 File_beep5	40	2	126923704
126933608	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	126933608
126933810	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-5kHz	40	2	126933810
126936617	Triggered	2,37,38,39,40,41,	 NoSound	40	2	126936617
126936819	Triggered	2,37,38,39,40,41,	 File_beep5	40	2	126936819
126947457	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	126947457
126947660	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-3kHz	40	2	126947660
126950333	Triggered	2,37,38,39,40,41,	 NoSound	40	2	126950333
126950535	Triggered	2,37,38,39,40,41,	 File_beep5	40	2	126950535
126961296	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	126961296
126961498	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-2kHz	40	2	126961498
126964413	Triggered	2,37,38,39,40,41,	 NoSound	40	2	126964413
126964616	Triggered	2,37,38,39,40,41,	 File_beep5	40	2	126964616
126974881	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	126974881
126975084	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	126975084
126977349	Triggered	2,37,38,39,40,41,	 NoSound	40	2	126977349
126977552	Triggered	2,37,38,39,40,41,	 File_beep5	40	2	126977552
126989382	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	126989382
126989582	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	126989582
127003882	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	127003882
127006891	Triggered	4,42,43,44,45,46,	 NoSound	40	2	127006891
127007095	Triggered	4,42,43,44,45,46,	 File_beep5	40	2	127007095
127020007	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	127020007
127053157	Triggered	6,47,48,49,50,51,	 NoSound	40	2	127053157
127053360	Triggered	6,47,48,49,50,51,	 File_beep4	40	2	127053360
127063687	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	127063687
127066996	Triggered	6,47,48,49,50,51,	 NoSound	40	2	127066996
127067198	Triggered	6,47,48,49,50,51,	 File_beep4	40	2	127067198
127076923	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	127076923
127079991	Triggered	4,42,43,44,45,46,	 NoSound	40	2	127079991
127080194	Triggered	4,42,43,44,45,46,	 File_beep5	40	2	127080194
127090225	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	127090225
127090429	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	127090429
127093168	Triggered	4,42,43,44,45,46,	 NoSound	40	2	127093168
127093370	Triggered	4,42,43,44,45,46,	 File_beep5	40	2	127093370
127104419	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	127104419
127104620	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundLong	40	2	127104620
127120783	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	127120783
127123614	Triggered	8,52,53,54,55,56,	 NoSound	40	2	127123614
127123815	Triggered	8,52,53,54,55,56,	 File_beep4	40	2	127123815
127139315	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	127139315
127142083	Triggered	2,37,38,39,40,41,	 NoSound	40	2	127142083
127142286	Triggered	2,37,38,39,40,41,	 File_beep5	40	2	127142286
127154116	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	127154116
127163922	Triggered	8,52,53,54,55,56,	 NoSound	40	2	127163922
127164138	Triggered	8,52,53,54,55,56,	 File_beep4	40	2	127164138
127177280	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	127177280
127180287	Triggered	2,37,38,39,40,41,	 NoSound	40	2	127180287
127180490	Triggered	2,37,38,39,40,41,	 File_beep5	40	2	127180490
127198519	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	127198519
127198723	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-9kHz	40	2	127198723
127201587	Triggered	2,37,38,39,40,41,	 NoSound	40	2	127201587
127201788	Triggered	2,37,38,39,40,41,	 File_beep5	40	2	127201788
127214702	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	127214702
127214905	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-7kHz	40	2	127214905
127217711	Triggered	2,37,38,39,40,41,	 NoSound	40	2	127217711
127217913	Triggered	2,37,38,39,40,41,	 File_beep5	40	2	127217913
127231791	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	127231791
127231992	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-5kHz	40	2	127231992
127234799	Triggered	2,37,38,39,40,41,	 NoSound	40	2	127234799
127235001	Triggered	2,37,38,39,40,41,	 File_beep5	40	2	127235001
127246784	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	127246784
127246986	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-3kHz	40	2	127246986
127249780	Triggered	2,37,38,39,40,41,	 NoSound	40	2	127249780
127249982	Triggered	2,37,38,39,40,41,	 File_beep5	40	2	127249982
127265061	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	127265061
127265263	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-2kHz	40	2	127265263
127268371	Triggered	2,37,38,39,40,41,	 NoSound	40	2	127268371
127268574	Triggered	2,37,38,39,40,41,	 File_beep5	40	2	127268574
127281126	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	127281126
127281329	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	127281329
127285157	Triggered	2,37,38,39,40,41,	 NoSound	40	2	127285157
127285358	Triggered	2,37,38,39,40,41,	 File_beep5	40	2	127285358
127299598	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	127299598
127299798	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	127299798
127314218	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	127314218
127318489	Triggered	6,47,48,49,50,51,	 NoSound	40	2	127318489
127318691	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	127318691
127329861	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	127329861
127333109	Triggered	4,42,43,44,45,46,	 NoSound	40	2	127333109
127333311	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	127333311
127370472	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	127370472
127377752	Triggered	4,42,43,44,45,46,	 NoSound	40	2	127377752
