Ver1.3	74765726	StartFile	8/20/2020	3:52:14 PM	E:\BehavioralExperiments\Ratzo\RatData_Ratzo\Rawdata\082020B\SoundData.txt	74765726
75166277	Triggered	4,42,43,44,45,46,	 File_beep5	40	2	75166277
75175881	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	75175881
75176084	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	75176084
75178408	Triggered	4,42,43,44,45,46,	 NoSound	40	2	75178408
75178611	Triggered	4,42,43,44,45,46,	 File_beep5	40	2	75178611
75190743	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	75190743
75190946	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	75190946
75193150	Triggered	4,42,43,44,45,46,	 NoSound	40	2	75193150
75193352	Triggered	4,42,43,44,45,46,	 File_beep5	40	2	75193352
75205724	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	75205724
75205927	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	75205927
75208191	Triggered	4,42,43,44,45,46,	 NoSound	40	2	75208191
75208394	Triggered	4,42,43,44,45,46,	 File_beep5	40	2	75208394
75219441	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	75219441
75219645	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	75219645
75221849	Triggered	4,42,43,44,45,46,	 NoSound	40	2	75221849
75222051	Triggered	4,42,43,44,45,46,	 File_beep5	40	2	75222051
75232918	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	75232918
75233121	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-7kHz	40	2	75233121
75235509	Triggered	4,42,43,44,45,46,	 NoSound	40	2	75235509
75235711	Triggered	4,42,43,44,45,46,	 File_beep5	40	2	75235711
75246996	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	75246996
75247199	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-5kHz	40	2	75247199
75249464	Triggered	4,42,43,44,45,46,	 NoSound	40	2	75249464
75249667	Triggered	4,42,43,44,45,46,	 File_beep5	40	2	75249667
75259153	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	75259153
75259355	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-3kHz	40	2	75259355
75261737	Triggered	4,42,43,44,45,46,	 NoSound	40	2	75261737
75261940	Triggered	4,42,43,44,45,46,	 File_beep5	40	2	75261940
75271785	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	75271785
75271988	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	75271988
75274372	Triggered	4,42,43,44,45,46,	 NoSound	40	2	75274372
75274586	Triggered	4,42,43,44,45,46,	 File_beep5	40	2	75274586
75285203	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	75285203
75285404	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	75285404
75287729	Triggered	4,42,43,44,45,46,	 NoSound	40	2	75287729
75287931	Triggered	4,42,43,44,45,46,	 File_beep5	40	2	75287931
75298258	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	75298258
75298459	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	75298459
75314865	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	75314865
75315069	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	75315069
75317512	Triggered	8,52,53,54,55,56,	 NoSound	40	2	75317512
75327269	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	75327269
75327474	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	75327474
75330266	Triggered	2,37,38,39,40,41,	 NoSound	40	2	75330266
75330469	Triggered	2,37,38,39,40,41,	 File_beep5	40	2	75330469
75339893	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	75339893
75340098	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	75340098
75342540	Triggered	8,52,53,54,55,56,	 NoSound	40	2	75342540
75348437	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	75348437
75348641	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	75348641
75351565	Triggered	2,37,38,39,40,41,	 NoSound	40	2	75351565
75351768	Triggered	2,37,38,39,40,41,	 File_beep5	40	2	75351768
75361613	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	75361613
75361829	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	75361829
75364380	Triggered	2,37,38,39,40,41,	 NoSound	40	2	75364380
75364582	Triggered	2,37,38,39,40,41,	 File_beep5	40	2	75364582
75375271	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	75375271
75375476	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	75375476
75377857	Triggered	2,37,38,39,40,41,	 NoSound	40	2	75377857
75378059	Triggered	2,37,38,39,40,41,	 File_beep5	40	2	75378059
75388206	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	75388206
75388412	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	75388412
75391708	Triggered	8,52,53,54,55,56,	 NoSound	40	2	75391708
75395733	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	75395733
75395937	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	75395937
75398675	Triggered	2,37,38,39,40,41,	 NoSound	40	2	75398675
75398878	Triggered	2,37,38,39,40,41,	 File_beep5	40	2	75398878
75409144	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	75409144
75409348	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	75409348
75411852	Triggered	2,37,38,39,40,41,	 NoSound	40	2	75411852
75412055	Triggered	2,37,38,39,40,41,	 File_beep5	40	2	75412055
75421898	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	75421898
75422103	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	75422103
75424848	Triggered	2,37,38,39,40,41,	 NoSound	40	2	75424848
75425051	Triggered	2,37,38,39,40,41,	 File_beep5	40	2	75425051
75435256	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	75435256
75435461	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-9kHz	40	2	75435461
75437907	Triggered	2,37,38,39,40,41,	 NoSound	40	2	75437907
75438110	Triggered	2,37,38,39,40,41,	 File_beep5	40	2	75438110
75448372	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	75448372
75448575	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-7kHz	40	2	75448575
75451380	Triggered	2,37,38,39,40,41,	 NoSound	40	2	75451380
75451583	Triggered	2,37,38,39,40,41,	 File_beep5	40	2	75451583
75460767	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	75460767
75460969	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-5kHz	40	2	75460969
75463535	Triggered	2,37,38,39,40,41,	 NoSound	40	2	75463535
75463737	Triggered	2,37,38,39,40,41,	 File_beep5	40	2	75463737
75473341	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	75473341
75473542	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-3kHz	40	2	75473542
75476289	Triggered	2,37,38,39,40,41,	 NoSound	40	2	75476289
75476491	Triggered	2,37,38,39,40,41,	 File_beep5	40	2	75476491
75486517	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	75486517
75486720	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-2kHz	40	2	75486720
75489165	Triggered	2,37,38,39,40,41,	 NoSound	40	2	75489165
75489366	Triggered	2,37,38,39,40,41,	 File_beep5	40	2	75489366
75500476	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	75500476
75500689	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	75500689
75503423	Triggered	2,37,38,39,40,41,	 NoSound	40	2	75503423
75503625	Triggered	2,37,38,39,40,41,	 File_beep5	40	2	75503625
75514434	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	75514434
75514635	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	75514635
75526347	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	75526347
75526554	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	75526554
75529535	Triggered	4,42,43,44,45,46,	 NoSound	40	2	75529535
75529736	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	75529736
75537778	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	75537778
75537983	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	75537983
75541027	Triggered	4,42,43,44,45,46,	 NoSound	40	2	75541027
75541228	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	75541228
75551015	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	75551015
75551218	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	75551218
75555047	Triggered	4,42,43,44,45,46,	 NoSound	40	2	75555047
75555249	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	75555249
75564673	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	75564673
75564877	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	75564877
75581278	Triggered	4,42,43,44,45,46,	 NoSound	40	2	75581278
75581480	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	75581480
75594033	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	75594033
75594238	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	75594238
75598906	Triggered	4,42,43,44,45,46,	 NoSound	40	2	75598906
75599109	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	75599109
75614190	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	75614190
75614394	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	75614394
75622190	Triggered	4,42,43,44,45,46,	 NoSound	40	2	75622190
75622392	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	75622392
75669489	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	75669489
75669694	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	75669694
75672730	Triggered	4,42,43,44,45,46,	 NoSound	40	2	75672730
75672931	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	75672931
75680973	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	75680973
75681189	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	75681189
75684524	Triggered	4,42,43,44,45,46,	 NoSound	40	2	75684524
75684725	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	75684725
75691441	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	75691441
75691646	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	75691646
75695954	Triggered	6,47,48,49,50,51,	 NoSound	40	2	75695954
75696155	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	75696155
75710876	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	75710876
75711081	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	75711081
75715087	Triggered	4,42,43,44,45,46,	 NoSound	40	2	75715087
75715289	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	75715289
75724959	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	75724959
75725163	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	75725163
75728143	Triggered	4,42,43,44,45,46,	 NoSound	40	2	75728143
75728357	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	75728357
75735845	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	75735845
75736049	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-7kHz	40	2	75736049
75739634	Triggered	4,42,43,44,45,46,	 NoSound	40	2	75739634
75739835	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	75739835
75747757	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	75747757
75747960	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-5kHz	40	2	75747960
75751259	Triggered	4,42,43,44,45,46,	 NoSound	40	2	75751259
75751461	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	75751461
75762016	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	75762016
75762219	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-3kHz	40	2	75762219
75765686	Triggered	6,47,48,49,50,51,	 NoSound	40	2	75765686
75765888	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	75765888
75775373	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	75775373
75775574	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	75775574
75782412	Triggered	4,42,43,44,45,46,	 NoSound	40	2	75782412
75782613	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	75782613
75789813	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	75789813
75790015	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	75790015
75794686	Triggered	6,47,48,49,50,51,	 NoSound	40	2	75794686
75794887	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	75794887
75804325	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	75804325
75804532	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	75804532
75834154	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	75834154
75834361	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	75834361
75837229	Triggered	8,52,53,54,55,56,	 NoSound	40	2	75837229
75837432	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	75837432
75845646	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	75845646
75845851	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	75845851
75848534	Triggered	8,52,53,54,55,56,	 NoSound	40	2	75848534
75848736	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	75848736
75857198	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	75857198
75857403	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	75857403
75860147	Triggered	8,52,53,54,55,56,	 NoSound	40	2	75860147
75860349	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	75860349
75869834	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	75869834
75870050	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	75870050
75872609	Triggered	8,52,53,54,55,56,	 NoSound	40	2	75872609
75872810	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	75872810
75882348	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	75882348
75882550	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	75882550
75884935	Triggered	8,52,53,54,55,56,	 NoSound	40	2	75884935
75885136	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	75885136
75893057	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	75893057
75893259	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	75893259
75895824	Triggered	8,52,53,54,55,56,	 NoSound	40	2	75895824
75896025	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	75896025
75904909	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	75904909
75905114	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	75905114
75907744	Triggered	8,52,53,54,55,56,	 NoSound	40	2	75907744
75907946	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	75907946
75917965	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	75917965
75918170	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	75918170
75920740	Triggered	8,52,53,54,55,56,	 NoSound	40	2	75920740
75920941	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	75920941
75929519	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	75929519
75929723	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	75929723
75932406	Triggered	8,52,53,54,55,56,	 NoSound	40	2	75932406
75932608	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	75932608
75940648	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	75940648
75940851	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	75940851
75943416	Triggered	8,52,53,54,55,56,	 NoSound	40	2	75943416
75943617	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	75943617
75955569	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	75955569
75955771	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-9kHz	40	2	75955771
75958577	Triggered	8,52,53,54,55,56,	 NoSound	40	2	75958577
75958792	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	75958792
75967122	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	75967122
75967325	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-7kHz	40	2	75967325
75969828	Triggered	8,52,53,54,55,56,	 NoSound	40	2	75969828
75970043	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	75970043
75980786	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	75980786
75980990	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-5kHz	40	2	75980990
75983547	Triggered	8,52,53,54,55,56,	 NoSound	40	2	75983547
75983749	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	75983749
75991549	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	75991549
75991750	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-3kHz	40	2	75991750
75994438	Triggered	8,52,53,54,55,56,	 NoSound	40	2	75994438
75994639	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	75994639
76002928	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	76002928
76003131	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-2kHz	40	2	76003131
76005634	Triggered	8,52,53,54,55,56,	 NoSound	40	2	76005634
76005836	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	76005836
76013870	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	76013870
76014072	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	76014072
76016698	Triggered	8,52,53,54,55,56,	 NoSound	40	2	76016698
76016899	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	76016899
76024399	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	76024399
76024600	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	76024600
76044373	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	76044373
76044578	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	76044578
76047388	Triggered	4,42,43,44,45,46,	 NoSound	40	2	76047388
76047590	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	76047590
76069583	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	76069583
76069789	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	76069789
76073916	Triggered	6,47,48,49,50,51,	 NoSound	40	2	76073916
76079631	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	76079631
76079835	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	76079835
76093770	Triggered	4,42,43,44,45,46,	 NoSound	40	2	76093770
76093971	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	76093971
76119161	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	76119161
76119365	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	76119365
76124635	Triggered	4,42,43,44,45,46,	 NoSound	40	2	76124635
76124847	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	76124847
76149423	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	76149423
76149627	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	76149627
76153935	Triggered	6,47,48,49,50,51,	 NoSound	40	2	76153935
76170483	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	76170483
76170701	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	76170701
76188711	Triggered	4,42,43,44,45,46,	 NoSound	40	2	76188711
76188912	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	76188912
76209288	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	76209288
76209493	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	76209493
76220604	Triggered	6,47,48,49,50,51,	 NoSound	40	2	76220604
76226917	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	76226917
76227122	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	76227122
76233715	Triggered	4,42,43,44,45,46,	 NoSound	40	2	76233715
76233916	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	76233916
76289670	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	76289670
76289875	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	76289875
76295445	Triggered	4,42,43,44,45,46,	 NoSound	40	2	76295445
76295646	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	76295646
76317044	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	76317044
76317249	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	76317249
76325047	Triggered	4,42,43,44,45,46,	 NoSound	40	2	76325047
76325248	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	76325248
76355972	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	76355972
76356175	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	76356175
76361026	Triggered	4,42,43,44,45,46,	 NoSound	40	2	76361026
76361226	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	76361226
76369812	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	76369812
76370015	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-7kHz	40	2	76370015
76374263	Triggered	4,42,43,44,45,46,	 NoSound	40	2	76374263
76374464	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	76374464
76387500	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	76387500
76387704	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-5kHz	40	2	76387704
76392374	Triggered	4,42,43,44,45,46,	 NoSound	40	2	76392374
76392574	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	76392574
76400857	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	76400857
76401059	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-3kHz	40	2	76401059
76405248	Triggered	4,42,43,44,45,46,	 NoSound	40	2	76405248
76405450	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	76405450
76414520	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	76414520
76414723	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	76414723
76419028	Triggered	4,42,43,44,45,46,	 NoSound	40	2	76419028
76419228	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	76419228
76427088	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	76427088
76427290	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	76427290
76431361	Triggered	4,42,43,44,45,46,	 NoSound	40	2	76431361
76431562	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	76431562
76443574	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	76443574
76443775	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	76443775
76458857	Triggered	2,37,38,39,40,41,	 NoSound	40	2	76458857
76459074	Triggered	2,37,38,39,40,41,	 File_beep5	40	2	76459074
76470347	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	76470347
76470552	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	76470552
76473777	Triggered	8,52,53,54,55,56,	 NoSound	40	2	76473777
76473978	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	76473978
76484366	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	76484366
76484571	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	76484571
76487435	Triggered	8,52,53,54,55,56,	 NoSound	40	2	76487435
