Ver1.3	317022799	StartFile	9/22/2020	10:29:12 AM	E:\BehavioralExperiments\Gerald\Horizon\RawData\092220\SoundData.txt	317022799
317296447	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	317296447
317296648	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundLong	40	2	317296648
317346510	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	317346510
317352598	Triggered	6,47,48,49,50,51,	 NoSound	40	2	317352598
317352800	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	317352800
317374450	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	317374450
317377457	Triggered	6,47,48,49,50,51,	 NoSound	40	2	317377457
317377672	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	317377672
317388018	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	317388018
317391627	Triggered	4,42,43,44,45,46,	 NoSound	40	2	317391627
317391829	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	317391829
317404261	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	317404261
317407342	Triggered	4,42,43,44,45,46,	 NoSound	40	2	317407342
317407545	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	317407545
317418564	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	317418564
317418767	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	317418767
317422107	Triggered	4,42,43,44,45,46,	 NoSound	40	2	317422107
317422309	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	317422309
317433805	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	317433805
317434009	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-7kHz	40	2	317434009
317437148	Triggered	4,42,43,44,45,46,	 NoSound	40	2	317437148
317437349	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	317437349
317447106	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	317447106
317447311	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-5kHz	40	2	317447311
317450318	Triggered	4,42,43,44,45,46,	 NoSound	40	2	317450318
317450520	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	317450520
317461413	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	317461413
317461616	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-3kHz	40	2	317461616
317464484	Triggered	4,42,43,44,45,46,	 NoSound	40	2	317464484
317464686	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	317464686
317474911	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	317474911
317475113	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	317475113
317480259	Triggered	4,42,43,44,45,46,	 NoSound	40	2	317480259
317480462	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	317480462
317490620	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	317490620
317490836	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	317490836
317493560	Triggered	4,42,43,44,45,46,	 NoSound	40	2	317493560
317493763	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	317493763
317505191	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	317505191
317505392	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	317505392
317536941	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	317536941
317540555	Triggered	2,37,38,39,40,41,	 NoSound	40	2	317540555
317540757	Triggered	2,37,38,39,40,41,	 File_beep3	40	2	317540757
317555723	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	317555723
317558330	Triggered	2,37,38,39,40,41,	 NoSound	40	2	317558330
317558532	Triggered	2,37,38,39,40,41,	 File_beep3	40	2	317558532
317569425	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	317569425
317571964	Triggered	2,37,38,39,40,41,	 NoSound	40	2	317571964
317572166	Triggered	2,37,38,39,40,41,	 File_beep3	40	2	317572166
317582726	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	317582726
317585401	Triggered	2,37,38,39,40,41,	 NoSound	40	2	317585401
317585603	Triggered	2,37,38,39,40,41,	 File_beep3	40	2	317585603
317598767	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	317598767
317598969	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	317598969
317604986	Triggered	8,52,53,54,55,56,	 NoSound	40	2	317604986
317605187	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	317605187
317619891	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	317619891
317620093	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundLong	40	2	317620093
317637270	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	317637270
317640612	Triggered	6,47,48,49,50,51,	 NoSound	40	2	317640612
317640813	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	317640813
317654983	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	317654983
317658124	Triggered	6,47,48,49,50,51,	 NoSound	40	2	317658124
317658326	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	317658326
317667281	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	317667281
