Friday, July 24, 2020	11:04:54 AM	Game1.txt	180512439
Cued	Now	180521955
9	BlinkStart	180521968
9	BlinkEnd	180523458
24,5	BlinkStart	180523552
24,5	BlinkEnd	180535377
1	BlinkStart	180535463
1	BlinkEnd	180549441
4,43	BlinkStart	180549542
4,43	BlinkEnd	180563394
21,1	BlinkStart	180563497
21,1	BlinkEnd	180565577
1	0DropFeed	180565657
21	Feed	180565737
4,43,6,49	BlinkStart	180565852
4,43,6,49	BlinkEnd	180569667
6	Feed	180569748
49	Feed	180569828
20,1	BlinkStart	180569931
20,1	BlinkEnd	180578753
1	0DropFeed	180578833
20	Feed	180578913
4,43,6,49	BlinkStart	180579037
4,43,6,49	BlinkEnd	180581641
6	Feed	180581721
49	Feed	180581801
19,1	BlinkStart	180581907
19,1	BlinkEnd	180590966
1	0DropFeed	180591047
19	Feed	180591128
4,43,6,49	BlinkStart	180591214
4,43,6,49	BlinkEnd	180593312
6	Feed	180593392
49	Feed	180593472
18,1	BlinkStart	180593560
18,1	BlinkEnd	180604383
1	0DropFeed	180604463
18	Feed	180604544
4,43,6,49	BlinkStart	180604633
4,43,6,49	BlinkEnd	180607030
6	Feed	180607110
49	Feed	180607190
17,1	BlinkStart	180607302
17,1	BlinkEnd	180615814
1	0DropFeed	180615894
17	Feed	180615974
4,43,6,49	BlinkStart	180616061
4,43,6,49	BlinkEnd	180618281
6	Feed	180618361
49	Feed	180618442
16,1	BlinkStart	180618551
16,1	BlinkEnd	180627666
1	0DropFeed	180627746
16	Feed	180627827
4,43,6,49	BlinkStart	180627942
4,43,6,49	BlinkEnd	180630375
6	Feed	180630455
49	Feed	180630535
14,1	BlinkStart	180630640
14,1	BlinkEnd	180640121
1	0DropFeed	180640201
14	NoFeedAbort	180640282
5	BlinkStart	180650314
5	BlinkEnd	180653116
5	NoFeedLowProb	180653196
8,56	BlinkStart	180653224
8,56	BlinkEnd	180657331
8	Feed	180657411
56	Feed	180657491
25,5	BlinkStart	180657579
25,5	BlinkEnd	180669362
5	0DropFeed	180669442
25	Feed	180669522
8,56,2,37	BlinkStart	180669633
8,56,2,37	BlinkEnd	180672136
8	Feed	180672216
56	Feed	180672297
24,5	BlinkStart	180672414
24,5	BlinkEnd	180683562
5	0DropFeed	180683642
24	NoFeedAbort	180683722
1	BlinkStart	180693742
1	BlinkEnd	180697039
1	NoFeedLowProb	180697119
4,45	BlinkStart	180697139
4,45	BlinkEnd	180699865
4	Feed	180699946
45	Feed	180700026
21,1	BlinkStart	180700128
21,1	BlinkEnd	180710396
1	0DropFeed	180710476
21	Feed	180710557
4,45,6,49	BlinkStart	180710668
4,45,6,49	BlinkEnd	180712801
4	Feed	180712881
45	Feed	180712961
20,1	BlinkStart	180713062
20,1	BlinkEnd	180723149
1	0DropFeed	180723229
20	Feed	180723310
4,45,6,49	BlinkStart	180723396
4,45,6,49	BlinkEnd	180725016
4	Feed	180725096
45	Feed	180725176
19,1	BlinkStart	180725279
19,1	BlinkEnd	180736146
1	0DropFeed	180736226
19	Feed	180736306
4,45,6,49	BlinkStart	180736497
4,45,6,49	BlinkEnd	180738011
4	Feed	180738092
45	Feed	180738172
18,1	BlinkStart	180738328
18,1	BlinkEnd	180747999
1	0DropFeed	180748079
18	Feed	180748159
4,45,6,49	BlinkStart	180748341
4,45,6,49	BlinkEnd	180750169
4	Feed	180750249
45	Feed	180750329
17,1	BlinkStart	180750494
17,1	BlinkEnd	180761235
1	0DropFeed	180761315
17	Feed	180761396
4,45,6,49	BlinkStart	180761562
4,45,6,49	BlinkEnd	180764365
4	Feed	180764446
45	Feed	180764526
16,1	BlinkStart	180764673
16,1	BlinkEnd	180774351
1	0DropFeed	180774431
16	Feed	180774511
4,45,6,49	BlinkStart	180774695
4,45,6,49	BlinkEnd	180776938
4	Feed	180777018
45	Feed	180777098
14,1	BlinkStart	180777255
14,1	BlinkEnd	180786444
1	0DropFeed	180786524
14	NoFeedAbort	180786604
5	BlinkStart	180796684
5	BlinkEnd	180801380
5	NoFeedLowProb	180801460
8,54	BlinkStart	180801550
8,54	BlinkEnd	180804073
8	Feed	180804153
54	Feed	180804233
25,5	BlinkStart	180804378
25,5	BlinkEnd	180815324
5	0DropFeed	180815404
25	Feed	180815485
8,54,2	BlinkStart	180815652
8,54,2	BlinkEnd	180818453
2	0DropFeed	180818533
24,5	BlinkStart	180818676
24,5	BlinkEnd	180823212
5	0DropFeed	180823292
24	NoFeedAbort	180823372
1	BlinkStart	180833448
1	BlinkEnd	180836863
1	NoFeedLowProb	180836943
4	BlinkStart	180837037
4	BlinkEnd	180839511
4	0DropFeed	180839591
21,1	BlinkStart	180839814
21,1	BlinkEnd	180845709
1	0DropFeed	180845790
21	Feed	180845870
6,48,4	BlinkStart	180846026
6,48,4	BlinkEnd	180850821
6	Feed	180850901
48	Feed	180850981
20,1	BlinkStart	180851135
20,1	BlinkEnd	180860329
1	0DropFeed	180860409
20	Feed	180860489
6,48,4	BlinkStart	180860683
6,48,4	BlinkEnd	180863276
4	0DropFeed	180863356
19,1	BlinkStart	180863521
19,1	BlinkEnd	180867135
1	0DropFeed	180867216
19	Feed	180867296
6,48,4	BlinkStart	180867464
6,48,4	BlinkEnd	180870797
6	Feed	180870877
48	Feed	180870957
18,1	BlinkStart	180871128
18,1	BlinkEnd	180878979
1	0DropFeed	180879060
18	Feed	180879140
6,48,4	BlinkStart	180879309
6,48,4	BlinkEnd	180882710
4	0DropFeed	180882790
17,1	BlinkStart	180882952
17,1	BlinkEnd	180886620
1	0DropFeed	180886700
17	Feed	180886780
6,48,4	BlinkStart	180886961
6,48,4	BlinkEnd	180890412
6	Feed	180890492
48	Feed	180890572
16,1	BlinkStart	180890751
16,1	BlinkEnd	180897089
1	0DropFeed	180897169
16	Feed	180897249
6,48,4	BlinkStart	180897414
6,48,4	BlinkEnd	180900098
4	0DropFeed	180900178
14,1	BlinkStart	180900348
14,1	BlinkEnd	180905151
1	0DropFeed	180905231
14	NoFeedAbort	180905312
5	BlinkStart	180915373
5	BlinkEnd	180919590
5	NoFeedLowProb	180919670
2,38	BlinkStart	180919761
2,38	BlinkEnd	180922238
2	Feed	180922318
38	Feed	180922398
25,5	BlinkStart	180922556
25,5	BlinkEnd	180930060
5	0DropFeed	180930140
25	Feed	180930220
2,38,8,52	BlinkStart	180930396
2,38,8,52	BlinkEnd	180933190
8	Feed	180933270
52	Feed	180933350
24,5	BlinkStart	180933511
24,5	BlinkEnd	180940048
5	0DropFeed	180940128
24	NoFeedAbort	180940208
1	BlinkStart	180950288
1	BlinkEnd	180958278
1	NoFeedLowProb	180958358
4,42	BlinkStart	180958448
4,42	BlinkEnd	180970251
4	Feed	180970331
42	Feed	180970411
21,1	BlinkStart	180970570
21,1	BlinkEnd	180977049
1	0DropFeed	180977129
21	Feed	180977209
4,42,6	BlinkStart	180977362
4,42,6	BlinkEnd	180980425
6	0DropFeed	180980505
20,1	BlinkStart	180980667
20,1	BlinkEnd	180985292
1	0DropFeed	180985372
20	Feed	180985452
4,42,6	BlinkStart	180985612
4,42,6	BlinkEnd	180989804
4	Feed	180989884
42	Feed	180989965
19,1	BlinkStart	180990123
19,1	BlinkEnd	180996665
1	0DropFeed	180996745
19	Feed	180996825
4,42,6	BlinkStart	180996977
4,42,6	BlinkEnd	181000100
6	0DropFeed	181000181
18,1	BlinkStart	181000341
18,1	BlinkEnd	181005087
1	0DropFeed	181005167
18	Feed	181005247
4,42,6	BlinkStart	181005442
4,42,6	BlinkEnd	181011585
4	Feed	181011665
42	Feed	181011745
17,1	BlinkStart	181011915
17,1	BlinkEnd	181019354
1	0DropFeed	181019434
17	Feed	181019514
4,42,6	BlinkStart	181019693
4,42,6	BlinkEnd	181024106
6	0DropFeed	181024186
16,1	BlinkStart	181024345
16,1	BlinkEnd	181028973
1	0DropFeed	181029053
16	Feed	181029133
4,42,6	BlinkStart	181029295
4,42,6	BlinkEnd	181033424
4	Feed	181033504
42	Feed	181033584
14,1	BlinkStart	181033742
14,1	BlinkEnd	181039802
1	0DropFeed	181039882
14	NoFeedAbort	181039962
5	BlinkStart	181050048
5	BlinkEnd	181050310
5	NoFeedLowProb	181050390
2	BlinkStart	181050452
2	BlinkEnd	181053399
2	0DropFeed	181053480
25,5	BlinkStart	181053666
25,5	BlinkEnd	181058936
5	0DropFeed	181059016
25	Feed	181059097
8,52,2	BlinkStart	181059251
8,52,2	BlinkEnd	181062425
8	Feed	181062505
52	Feed	181062585
24,5	BlinkStart	181062742
24,5	BlinkEnd	181069103
5	0DropFeed	181069183
24	NoFeedAbort	181069263
1	BlinkStart	181079325
1	BlinkEnd	181085709
1	NoFeedLowProb	181085789
6,51	BlinkStart	181085878
6,51	BlinkEnd	181088899
6	Feed	181088979
51	Feed	181089059
21,1	BlinkStart	181089218
21,1	BlinkEnd	181100631
1	0DropFeed	181100711
21	Feed	181100791
6,51,4	BlinkStart	181100959
6,51,4	BlinkEnd	181103158
4	0DropFeed	181103238
20,1	BlinkStart	181103377
20,1	BlinkEnd	181108932
1	0DropFeed	181109012
20	Feed	181109093
6,51,4	BlinkStart	181109267
6,51,4	BlinkEnd	181111881
4	0DropFeed	181111961
19,1	BlinkStart	181112135
19,1	BlinkEnd	181116514
1	0DropFeed	181116594
19	Feed	181116674
6,51,4	BlinkStart	181116841
6,51,4	BlinkEnd	181119944
6	Feed	181120024
51	Feed	181120104
18,1	BlinkStart	181120260
18,1	BlinkEnd	181131436
1	0DropFeed	181131516
18	Feed	181131596
6,51,4	BlinkStart	181131753
6,51,4	BlinkEnd	181134625
6	Feed	181134705
51	Feed	181134785
17,1	BlinkStart	181134941
17,1	BlinkEnd	181145885
1	0DropFeed	181145965
17	Feed	181146045
6,51,4	BlinkStart	181146206
6,51,4	BlinkEnd	181148342
6	Feed	181148422
51	Feed	181148502
16,1	BlinkStart	181148682
16,1	BlinkEnd	181159171
1	0DropFeed	181159251
16	Feed	181159331
6,51,4	BlinkStart	181159506
6,51,4	BlinkEnd	181162668
6	Feed	181162748
51	Feed	181162828
14,1	BlinkStart	181162970
14,1	BlinkEnd	181174093
1	0DropFeed	181174173
14	NoFeedAbort	181174253
5	BlinkStart	181184316
5	BlinkEnd	181185043
5	NoFeedLowProb	181185123
2,39	BlinkStart	181185205
2,39	BlinkEnd	181188654
2	Feed	181188734
39	Feed	181188815
25,5	BlinkStart	181188988
25,5	BlinkEnd	181197918
5	0DropFeed	181197998
25	Feed	181198078
2,39,8,53	BlinkStart	181198256
2,39,8,53	BlinkEnd	181201540
8	Feed	181201620
53	Feed	181201700
24,5	BlinkStart	181201870
24,5	BlinkEnd	181209711
5	0DropFeed	181209792
24	NoFeedAbort	181209872
1	BlinkStart	181219933
1	BlinkEnd	181222182
1	NoFeedLowProb	181222262
6,50	BlinkStart	181222358
6,50	BlinkEnd	181225955
6	Feed	181226035
50	Feed	181226115
21,1	BlinkStart	181226254
21,1	BlinkEnd	181236485
1	0DropFeed	181236565
21	Feed	181236646
6,50,4,42	BlinkStart	181236795
6,50,4,42	BlinkEnd	181239252
6	Feed	181239332
50	Feed	181239412
20,1	BlinkStart	181239550
20,1	BlinkEnd	181252909
1	0DropFeed	181252989
20	Feed	181253069
6,50,4,42	BlinkStart	181253230
6,50,4,42	BlinkEnd	181255570
6	Feed	181255650
50	Feed	181255730
19,1	BlinkStart	181255906
19,1	BlinkEnd	181265845
1	0DropFeed	181265925
19	Feed	181266005
6,50,4,42	BlinkStart	181266156
6,50,4,42	BlinkEnd	181268673
6	Feed	181268753
50	Feed	181268833
18,1	BlinkStart	181269006
18,1	BlinkEnd	181278960
1	0DropFeed	181279040
18	Feed	181279120
6,50,4,42	BlinkStart	181279294
6,50,4,42	BlinkEnd	181282090
6	Feed	181282171
50	Feed	181282251
17,1	BlinkStart	181282389
17,1	BlinkEnd	181292740
1	0DropFeed	181292820
17	Feed	181292900
6,50,4,42	BlinkStart	181293063
6,50,4,42	BlinkEnd	181296349
6	Feed	181296429
50	Feed	181296509
16,1	BlinkStart	181296676
16,1	BlinkEnd	181309224
1	0DropFeed	181309304
16	Feed	181309384
6,50,4,42	BlinkStart	181309560
6,50,4,42	BlinkEnd	181312655
6	Feed	181312735
50	Feed	181312815
14,1	BlinkStart	181312973
14,1	BlinkEnd	181322762
1	0DropFeed	181322842
14	NoFeedAbort	181322922
5	BlinkStart	181332995
5	BlinkEnd	181333258
5	NoFeedLowProb	181333340
2,37	BlinkStart	181333429
2,37	BlinkEnd	181336668
2	Feed	181336749
37	Feed	181336829
25,5	BlinkStart	181336981
25,5	BlinkEnd	181343638
5	0DropFeed	181343718
25	Feed	181343798
2,37,8,53	BlinkStart	181343984
2,37,8,53	BlinkEnd	181347429
8	Feed	181347509
53	Feed	181347589
24,5	BlinkStart	181347740
24,5	BlinkEnd	181358561
5	0DropFeed	181358641
24	NoFeedAbort	181358721
1	BlinkStart	181368781
1	BlinkEnd	181372880
1	NoFeedLowProb	181372960
4,45	BlinkStart	181373057
4,45	BlinkEnd	181376262
4	Feed	181376343
45	Feed	181376423
21,1	BlinkStart	181376599
21,1	BlinkEnd	181386779
1	0DropFeed	181386860
21	Feed	181386941
