Ver1.3	1432340768	StartFile	3/27/2021	11:21:53 AM	E:\BehavioralExperiments\Twenty\Horizon\RawData\032721\SoundData.txt	1432340768
1432677384	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1432677384
1432677586	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	1432677586
1432715283	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1432715283
1432715487	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-3kHz	40	2	1432715487
1432721566	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1432721566
1432721767	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	1432721767
1432731458	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1432731458
1432731661	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	1432731661
1432737608	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1432737608
1432737811	Triggered	6,47,48,49,50,51,	 File_beep4	40	2	1432737811
1432749372	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1432749372
1432749584	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	1432749584
1432752982	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1432752982
1432753183	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	1432753183
1432762874	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1432762874
1432763076	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundLong	40	2	1432763076
1432773969	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1432773969
1432777519	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1432777519
1432777722	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	1432777722
1432794090	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1432794090
1432794295	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	1432794295
1432797097	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1432797097
1432797300	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	1432797300
1432812537	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1432812537
