Ver1.3	1460419482	StartFile	8/11/2020	9:44:38 AM	E:\BehavioralExperiments\Ratzo\RatData_Ratzo\Rawdata\081120A\SoundData.txt	1460419482
1461481407	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1461481407
1461481609	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	1461481609
1461484146	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1461484146
1461484348	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	1461484348
1461498785	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1461498785
1461498987	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	1461498987
1461512889	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1461512889
1461515762	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1461515762
1461515963	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	1461515963
1461526590	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1461526590
1461526792	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	1461526792
1461529197	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1461529197
1461529397	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1461529397
1461538354	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1461538354
1461538556	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundLong	40	2	1461538556
1461555072	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1461555072
1461558407	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1461558407
1461558608	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	1461558608
1461571106	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1461571106
1461571310	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-9kHz	40	2	1461571310
1461573780	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1461573780
1461573981	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	1461573981
1461583405	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1461583405
1461583607	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-7kHz	40	2	1461583607
1461586614	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1461586614
1461586815	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	1461586815
1461598511	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1461598511
1461598715	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-5kHz	40	2	1461598715
1461601253	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1461601253
1461601454	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	1461601454
1461612349	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1461612349
1461612551	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-3kHz	40	2	1461612551
1461616024	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1461616024
1461616224	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	1461616224
1461629859	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1461629859
1461630060	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-2kHz	40	2	1461630060
1461632800	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1461632800
1461633002	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	1461633002
1461644097	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1461644097
1461644298	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	1461644298
1461647104	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1461647104
1461647318	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	1461647318
1461658869	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1461658869
1461659070	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	1461659070
1461675781	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1461675781
1461678453	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1461678453
1461678655	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	1461678655
1461693024	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1461693024
1461693226	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	1461693226
1461696167	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1461696167
1461696369	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	1461696369
1461712475	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1461712475
1461712676	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundLong	40	2	1461712676
1461724639	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1461724639
1461738409	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1461738409
1461738610	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	1461738610
1461752980	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1461752980
1461753184	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-9kHz	40	2	1461753184
1461756201	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1461756201
1461756402	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	1461756402
1461771830	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1461771830
1461772033	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-7kHz	40	2	1461772033
1461774771	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1461774771
1461774973	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	1461774973
1461789809	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1461789809
1461790011	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-5kHz	40	2	1461790011
1461792555	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1461792555
1461792757	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	1461792757
1461806520	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1461806520
1461806722	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-3kHz	40	2	1461806722
1461809394	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1461809394
1461809595	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	1461809595
1461824969	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1461824969
1461825172	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-2kHz	40	2	1461825172
1461827842	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1461827843
1461828044	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	1461828044
1461845956	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1461845956
1461846157	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	1461846157
1461849237	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1461849237
1461849439	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	1461849439
1461868015	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1461868015
1461868215	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	1461868215
1461881983	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1461881983
1461885532	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1461885532
1461885733	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	1461885733
1461894884	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1461894884
1461895086	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	1461895086
1461898292	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1461898292
1461898504	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	1461898504
1461913465	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1461913465
1461913667	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundLong	40	2	1461913667
1461925899	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1461925899
1461929106	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1461929106
1461929308	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	1461929308
1461944547	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1461944547
1461944749	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-9kHz	40	2	1461944749
1461947487	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1461947487
1461947688	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	1461947688
1461962794	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1461962794
1461962997	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-7kHz	40	2	1461962997
1461965801	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1461965801
1461966004	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	1461966004
1461980975	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1461980975
1461981179	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-5kHz	40	2	1461981179
1461984183	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1461984183
1461984399	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	1461984399
1461998020	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1461998020
1461998221	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-3kHz	40	2	1461998221
1462002029	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1462002029
1462002231	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	1462002231
1462018071	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1462018071
1462018274	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-2kHz	40	2	1462018274
1462023017	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1462023017
1462023219	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	1462023219
1462041332	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1462041332
1462041534	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	1462041534
1462045609	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1462045609
1462045811	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	1462045811
1462062052	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1462062052
1462062252	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	1462062252
1462078629	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1462078629
1462083709	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1462083709
1462083910	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1462083910
1462096543	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1462096543
1462096745	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	1462096745
1462107236	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1462107236
1462107437	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1462107437
1462120940	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1462120940
1462121153	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundLong	40	2	1462121153
1462135310	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1462135310
1462138787	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1462138787
1462138988	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	1462138988
1462151164	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1462151164
1462151367	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-9kHz	40	2	1462151367
1462155034	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1462155034
1462163049	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1462163049
1462163251	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-7kHz	40	2	1462163251
1462167996	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1462167996
1462178958	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1462178958
1462179162	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-5kHz	40	2	1462179162
1462218527	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1462218527
1462230158	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1462230158
1462230361	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-3kHz	40	2	1462230361
1462251286	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1462251286
1462251486	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	1462251486
1462289245	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1462289245
1462289447	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-2kHz	40	2	1462289447
1462301813	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1462301813
1462302014	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	1462302014
1462316984	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1462316984
1462317186	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	1462317186
1462321797	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1462321797
1462328415	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1462328415
1462328628	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	1462328628
1462344522	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1462344522
1462353013	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1462353013
1462353213	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	1462353214
1462370457	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1462370457
1462370659	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	1462370659
1462374869	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1462374869
1462375071	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	1462375071
1462392648	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1462392648
1462392849	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundLong	40	2	1462392849
1462404747	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1462404747
1462408489	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1462408489
1462408690	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	1462408690
1462419517	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1462419517
1462419721	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-9kHz	40	2	1462419721
1462423328	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1462423328
1462423531	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	1462423531
1462435902	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1462435902
1462436105	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-7kHz	40	2	1462436105
1462439235	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1462439235
1462439437	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	1462439437
