Ver1.3	388913014	StartFile	3/15/2021	9:31:25 AM	E:\BehavioralExperiments\Gerald\Horizon\RawData\031521\SoundData.txt	388913014
389351492	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	389351492
389351694	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundLong	40	2	389351694
389363859	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	389363859
389372881	Triggered	4,42,43,44,45,46,	 NoSound	40	2	389372881
389395418	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	389395418
389395620	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	389395620
389403361	Triggered	6,47,48,49,50,51,	 NoSound	40	2	389403361
389403561	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	389403561
389411916	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	389411916
389412120	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-7kHz	40	2	389412120
389417800	Triggered	6,47,48,49,50,51,	 NoSound	40	2	389417800
389418001	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	389418001
389425086	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	389425086
389425288	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-5kHz	40	2	389425288
389430165	Triggered	4,42,43,44,45,46,	 NoSound	40	2	389430165
389436588	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	389436588
389436789	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-3kHz	40	2	389436789
389442268	Triggered	6,47,48,49,50,51,	 NoSound	40	2	389442268
389442470	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	389442470
389450751	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	389450751
389450954	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	389450954
389454762	Triggered	4,42,43,44,45,46,	 NoSound	40	2	389454762
389458437	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	389458437
389458639	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	389458639
389463724	Triggered	6,47,48,49,50,51,	 NoSound	40	2	389463724
389463925	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	389463925
389496872	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	389496872
389497073	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	389497073
389508101	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	389508101
389512386	Triggered	2,37,38,39,40,41,	 NoSound	40	2	389512386
389512589	Triggered	2,37,38,39,40,41,	 File_beep4	40	2	389512589
389528220	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	389528220
389528422	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	389528422
389532632	Triggered	8,52,53,54,55,56,	 NoSound	40	2	389532632
389532844	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	389532844
389549007	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	389549007
389549208	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundLong	40	2	389549208
389575209	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	389575209
389579554	Triggered	6,47,48,49,50,51,	 NoSound	40	2	389579554
389579755	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	389579755
389589915	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	389589915
389590119	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	389590119
389593790	Triggered	4,42,43,44,45,46,	 NoSound	40	2	389593790
389593993	Triggered	4,42,43,44,45,46,	 File_beep5	40	2	389593993
389610100	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	389610100
389610313	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-7kHz	40	2	389610313
389613576	Triggered	4,42,43,44,45,46,	 NoSound	40	2	389613576
389613778	Triggered	4,42,43,44,45,46,	 File_beep5	40	2	389613778
389629418	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	389629418
389629622	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-5kHz	40	2	389629622
389632692	Triggered	4,42,43,44,45,46,	 NoSound	40	2	389632692
389632895	Triggered	4,42,43,44,45,46,	 File_beep5	40	2	389632895
389648201	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	389648201
389648403	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-3kHz	40	2	389648403
389651943	Triggered	4,42,43,44,45,46,	 NoSound	40	2	389651943
389652147	Triggered	4,42,43,44,45,46,	 File_beep5	40	2	389652147
389668185	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	389668185
