Thursday, April 8, 2021	12:12:31 PM	Game1.txt	946454331
Cued	Now	946462726
9	BlinkStart	946462748
9	BlinkEnd	946732877
24,5	BlinkStart	946732975
24,5	BlinkEnd	946777465
5	0DropFeed	946777545
24	NoFeedAbort	946777625
22,1	BlinkStart	946787642
22,1	BlinkEnd	946795982
1	0DropFeed	946796062
22	Feed	946796143
4,45,6	BlinkStart	946796237
4,45,6	BlinkEnd	946799792
4	Feed	946799872
45	Feed	946799952
21,1	BlinkStart	946800042
21,1	BlinkEnd	946812963
1	0DropFeed	946813043
21	Feed	946813123
4,45,6	BlinkStart	946813219
4,45,6	BlinkEnd	946816569
6	0DropFeed	946816649
20,1	BlinkStart	946816739
20,1	BlinkEnd	946821582
1	0DropFeed	946821662
20	Feed	946821742
4,45,6	BlinkStart	946821836
4,45,6	BlinkEnd	946824991
4	Feed	946825071
45	Feed	946825151
19,1	BlinkStart	946825241
19,1	BlinkEnd	946838494
1	0DropFeed	946838574
19	Feed	946838654
4,45,6	BlinkStart	946838749
4,45,6	BlinkEnd	946842237
6	0DropFeed	946842317
18,1	BlinkStart	946842406
18,1	BlinkEnd	946846245
1	0DropFeed	946846325
18	Feed	946846405
4,45,6	BlinkStart	946846492
4,45,6	BlinkEnd	946851259
6	0DropFeed	946851339
17,1	BlinkStart	946851431
17,1	BlinkEnd	946856272
1	0DropFeed	946856352
17	Feed	946856433
4,45,6	BlinkStart	946856527
4,45,6	BlinkEnd	946859815
4	Feed	946859895
45	Feed	946859975
16,1	BlinkStart	946860066
16,1	BlinkEnd	946873116
1	0DropFeed	946873196
16	Feed	946873276
4,45,6	BlinkStart	946873371
4,45,6	BlinkEnd	946876927
4	Feed	946877007
45	Feed	946877087
14,1	BlinkStart	946877178
14,1	BlinkEnd	946889358
1	0DropFeed	946889438
14	NoFeedAbort	946889518
26,5	BlinkStart	946899539
26,5	BlinkEnd	946902058
5	0DropFeed	946902138
26	Feed	946902218
8,53,2	BlinkStart	946902313
8,53,2	BlinkEnd	946905868
8	Feed	946905948
53	Feed	946906028
25,5	BlinkStart	946906119
25,5	BlinkEnd	946918234
5	0DropFeed	946918314
25	Feed	946918394
8,53,2	BlinkStart	946918489
8,53,2	BlinkEnd	946922378
8	Feed	946922458
53	Feed	946922538
24,5	BlinkStart	946922629
24,5	BlinkEnd	946933674
5	0DropFeed	946933754
24	NoFeedAbort	946933834
22,1	BlinkStart	946943855
22,1	BlinkEnd	946944119
1	0DropFeed	946944199
22	Feed	946944280
4,46,6,50	BlinkStart	946944381
4,46,6,50	BlinkEnd	946953058
6	Feed	946953138
50	Feed	946953218
21,1	BlinkStart	946953305
21,1	BlinkEnd	946971175
1	0DropFeed	946971255
21	Feed	946971336
4,46,6,50	BlinkStart	946971432
4,46,6,50	BlinkEnd	946974112
