Ver1.3	946472834	StartFile	4/8/2021	12:12:49 PM	E:\BehavioralExperiments\Twenty\Horizon\RawData\040821\SoundData.txt	946472834
946777465	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	946777465
946777667	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundLong	40	2	946777667
946795982	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	946795982
946796187	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	946796187
946799792	Triggered	4,42,43,44,45,46,	 NoSound	40	2	946799792
946799994	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	946799994
946812963	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	946812963
946813166	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	946813166
946816569	Triggered	6,47,48,49,50,51,	 NoSound	40	2	946816569
946821582	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	946821582
946821784	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-7kHz	40	2	946821784
946824992	Triggered	4,42,43,44,45,46,	 NoSound	40	2	946824992
946825205	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	946825205
946838494	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	946838494
946838696	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-5kHz	40	2	946838696
946842237	Triggered	6,47,48,49,50,51,	 NoSound	40	2	946842237
946846246	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	946846246
946846448	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-3kHz	40	2	946846448
946851260	Triggered	6,47,48,49,50,51,	 NoSound	40	2	946851260
946856273	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	946856273
946856475	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	946856475
946859814	Triggered	4,42,43,44,45,46,	 NoSound	40	2	946859814
946860016	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	946860016
946873117	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	946873117
946873319	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	946873319
946876927	Triggered	4,42,43,44,45,46,	 NoSound	40	2	946876927
946877129	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	946877129
946889359	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	946889359
946889560	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	946889560
946902058	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	946902058
946902262	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-2kHz	40	2	946902262
946905869	Triggered	8,52,53,54,55,56,	 NoSound	40	2	946905869
946906069	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	946906069
946918234	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	946918234
946918437	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	946918437
946922378	Triggered	8,52,53,54,55,56,	 NoSound	40	2	946922378
946922579	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	946922579
946933674	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	946933674
946933875	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundLong	40	2	946933875
946953058	Triggered	6,47,48,49,50,51,	 NoSound	40	2	946953058
946953262	Triggered	6,47,48,49,50,51,	 File_beep4	40	2	946953262
946971176	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	946971176
946971377	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	946971377
946974113	Triggered	4,42,43,44,45,46,	 NoSound	40	2	946974113
946974328	Triggered	4,42,43,44,45,46,	 File_beep5	40	2	946974328
946987548	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	946987548
946987751	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-7kHz	40	2	946987751
946990355	Triggered	4,42,43,44,45,46,	 NoSound	40	2	946990355
946990568	Triggered	4,42,43,44,45,46,	 File_beep5	40	2	946990568
947003924	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	947003924
947004124	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-5kHz	40	2	947004124
947006665	Triggered	4,42,43,44,45,46,	 NoSound	40	2	947006665
947006866	Triggered	4,42,43,44,45,46,	 File_beep5	40	2	947006866
947020902	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	947020902
947021104	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-3kHz	40	2	947021104
947024578	Triggered	6,47,48,49,50,51,	 NoSound	40	2	947024578
947024793	Triggered	6,47,48,49,50,51,	 File_beep4	40	2	947024793
947035005	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	947035005
947035207	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	947035207
