Ver1.3	1202035699	StartFile	11/4/2020	1:57:47 PM	E:\BehavioralExperiments\Gerald\Horizon\RawData\110420\SoundData.txt	1202035699
1202329018	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1202329018
1202329219	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	1202329219
1202394718	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1202394718
1202403623	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1202403623
1202403824	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1202403824
1202412647	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1202412647
1202416317	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1202416317
1202416519	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1202416519
1202424320	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1202424320
1202428170	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1202428170
1202428371	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1202428371
1202451092	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1202451092
1202451293	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	1202451293
1202455725	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1202455725
1202455927	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	1202455927
1202474017	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1202474017
1202474219	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundLong	40	2	1202474219
1202486470	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1202486470
1202489599	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1202489599
1202489801	Triggered	8,52,53,54,55,56,	 File_beep4	40	2	1202489801
1202505544	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1202505544
1202508613	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1202508613
1202508815	Triggered	8,52,53,54,55,56,	 File_beep4	40	2	1202508815
1202527865	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1202527865
1202530513	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1202530513
1202530714	Triggered	8,52,53,54,55,56,	 File_beep4	40	2	1202530714
1202546455	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1202546455
1202546658	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-9kHz	40	2	1202546658
1202550487	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1202550487
1202550688	Triggered	2,37,38,39,40,41,	 File_beep5	40	2	1202550688
1202563783	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1202563783
1202563987	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-7kHz	40	2	1202563987
1202567034	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1202567034
1202567248	Triggered	8,52,53,54,55,56,	 File_beep4	40	2	1202567248
1202580817	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1202580817
1202581020	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-5kHz	40	2	1202581020
1202583879	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1202583879
1202584081	Triggered	8,52,53,54,55,56,	 File_beep4	40	2	1202584081
1202598138	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1202598138
1202598340	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-3kHz	40	2	1202598340
1202601507	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1202601507
1202601710	Triggered	8,52,53,54,55,56,	 File_beep4	40	2	1202601710
1202614625	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1202614625
1202614827	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-2kHz	40	2	1202614827
1202617631	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1202617631
1202617834	Triggered	8,52,53,54,55,56,	 File_beep4	40	2	1202617834
1202630568	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1202630568
1202630770	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	1202630770
1202633215	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1202633215
1202633417	Triggered	8,52,53,54,55,56,	 File_beep4	40	2	1202633417
1202645910	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1202645910
1202646111	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	1202646111
1202670216	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1202670216
1202673044	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1202673044
1202673246	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	1202673246
1202683213	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1202683213
1202686039	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1202686039
1202686241	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	1202686241
1202695547	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1202695547
1202698675	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1202698675
1202698877	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	1202698877
1202708180	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1202708180
1202708382	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	1202708382
1202711791	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1202711791
1202719853	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1202719853
1202720055	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundLong	40	2	1202720055
1202736279	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1202736279
1202739588	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1202739588
1202739790	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	1202739790
1202749033	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1202749033
1202752524	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1202752524
1202752724	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	1202752724
1202762391	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1202762391
1202765339	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1202765339
1202765541	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	1202765541
1202774183	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1202774183
1202774386	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-9kHz	40	2	1202774386
1202777133	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1202777133
1202777334	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	1202777334
1202785495	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1202785495
1202785698	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-7kHz	40	2	1202785698
1202788261	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1202788261
1202788462	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	1202788462
1202795671	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1202795671
1202795873	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-5kHz	40	2	1202795873
1202798550	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1202798550
1202798752	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	1202798752
1202806674	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1202806674
1202806875	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-3kHz	40	2	1202806875
