Ver1.3	123152663	StartFile	1/14/2021	9:43:05 AM	E:\BehavioralExperiments\Gerald\Horizon\RawData\011421\SoundData.txt	123152663
123473519	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	123473519
123473722	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	123473722
123485486	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	123485486
123489398	Triggered	4,42,43,44,45,46,	 NoSound	40	2	123489398
123489599	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	123489599
123503595	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	123503595
123506905	Triggered	4,42,43,44,45,46,	 NoSound	40	2	123506905
123507108	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	123507108
123518878	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	123518878
123522368	Triggered	4,42,43,44,45,46,	 NoSound	40	2	123522368
123522571	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	123522571
123534104	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	123534104
123534309	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	123534309
123538133	Triggered	6,47,48,49,50,51,	 NoSound	40	2	123538133
123538346	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	123538346
123550766	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	123550766
123550969	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-7kHz	40	2	123550969
123554135	Triggered	6,47,48,49,50,51,	 NoSound	40	2	123554135
123554348	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	123554348
123566288	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	123566288
123566492	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-5kHz	40	2	123566492
123569898	Triggered	6,47,48,49,50,51,	 NoSound	40	2	123569898
123570101	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	123570101
123582661	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	123582661
123582864	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-3kHz	40	2	123582864
123585782	Triggered	6,47,48,49,50,51,	 NoSound	40	2	123585782
123585985	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	123585985
123598958	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	123598958
123599161	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	123599161
123602629	Triggered	6,47,48,49,50,51,	 NoSound	40	2	123602629
123602832	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	123602832
123615866	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	123615866
123616068	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	123616068
123618933	Triggered	6,47,48,49,50,51,	 NoSound	40	2	123618933
123619136	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	123619136
123630906	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	123630906
