Ver1.3	2473959783	StartFile	3/10/2021	9:46:57 AM	E:\BehavioralExperiments\Gerald\Horizon\RawData\031021\SoundData.txt	2473959783
2474108719	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	2474108719
2474108921	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	2474108921
2474138321	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	2474138321
2474143797	Triggered	4,42,43,44,45,46,	 NoSound	40	2	2474143797
2474143997	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	2474143997
2474152165	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	2474152165
2474152367	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	2474152367
2474156978	Triggered	6,47,48,49,50,51,	 NoSound	40	2	2474156978
2474171113	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	2474171113
2474171315	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundLong	40	2	2474171315
2474195003	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	2474195003
2474198788	Triggered	8,52,53,54,55,56,	 NoSound	40	2	2474198788
2474198988	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	2474198988
2474208293	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	2474208293
2474208498	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-9kHz	40	2	2474208498
2474211543	Triggered	8,52,53,54,55,56,	 NoSound	40	2	2474211543
2474211744	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	2474211744
2474218342	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	2474218342
2474218546	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-7kHz	40	2	2474218546
2474221411	Triggered	8,52,53,54,55,56,	 NoSound	40	2	2474221411
2474221612	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	2474221612
2474229413	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	2474229413
2474229615	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-5kHz	40	2	2474229615
2474232240	Triggered	8,52,53,54,55,56,	 NoSound	40	2	2474232240
2474232441	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	2474232441
2474240724	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	2474240724
2474240927	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-3kHz	40	2	2474240927
2474243613	Triggered	8,52,53,54,55,56,	 NoSound	40	2	2474243613
2474243815	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	2474243815
2474251192	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	2474251192
2474251394	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-2kHz	40	2	2474251394
