Ver1.3	1862369391	StartFile	2/3/2021	12:50:02 PM	E:\BehavioralExperiments\Twenty\Horizon\RawData\020321\SoundData.txt	1862369391
1862728641	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1862728641
1862728843	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	1862728843
1862774029	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1862774029
1862774231	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	1862774231
1862796284	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1862796284
1862804371	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1862804371
1862804573	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	1862804573
1862920474	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1862920474
1862930099	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1862930099
1862930301	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	1862930301
1862944070	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1862944070
1862944273	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	1862944273
1862946950	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1862946950
1862947152	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	1862947152
1862960379	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1862960379
1862960581	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	1862960581
1862962918	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1862962918
1862963120	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	1862963120
1863002555	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1863002555
1863002760	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	1863002760
1863005696	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1863005696
1863005898	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	1863005898
1863024747	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1863024747
1863024950	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	1863024950
1863027619	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1863027619
1863027821	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	1863027821
1863040121	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1863040121
1863040325	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	1863040325
1863042258	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1863042258
1863042459	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	1863042460
1863077817	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1863077817
1863078022	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	1863078022
1863080491	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1863080491
1863080692	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	1863080692
1863088914	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1863088914
