Ver1.3	615234325	StartFile	6/9/2020	4:21:46 PM	E:\BehavioralExperiments\Rizzo\RatData_Rizzo\Rawdata\060920\SoundData.txt	615234325
615544664	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	615544664
615544864	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundLong	40	2	615544864
615557890	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	615557890
615558093	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	615558093
615561706	Triggered	6,	 NoSound	40	2	615561706
615568584	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	615568584
615568784	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	615568784
615573333	Triggered	6,	 NoSound	40	2	615573333
615579546	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	615579546
615579747	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-7kHz	40	2	615579747
615582889	Triggered	4,	 NoSound	40	2	615582889
615588380	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	615588380
615588581	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-5kHz	40	2	615588581
615593315	Triggered	6,	 NoSound	40	2	615593315
615602873	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	615602873
615603073	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-3kHz	40	2	615603073
615606950	Triggered	4,	 NoSound	40	2	615606950
615612966	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	615612966
615613167	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	615613167
615617044	Triggered	6,	 NoSound	40	2	615617044
615623460	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	615623460
615623660	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	615623660
615626668	Triggered	4,	 NoSound	40	2	615626668
615631548	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	615631548
615631760	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	615631760
615645652	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	615645652
615645855	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-2kHz	40	2	615645855
615648727	Triggered	2,	 NoSound	40	2	615648727
