519894303	Monday, June 17, 2019	6:06:53 PM	U:\Data1\Hachi\Data\061719\Tracker_Random_061719T1807-Events.txt	519894311	640 X 480
519944756	StartFile	0	519944756
519955131	WRONG	4	519955135
519955191	WRONG	7	519955194
519955251	WRONG	4	519955259
519955373	WRONG	7	519955381
519955491	WRONG	4	519955499
519955612	WRONG	7	519955619
519955672	WRONG	4	519955675
519955792	WRONG	7	519955795
519956093	WRONG	4	519956097
519956213	WRONG	7	519956217
519956273	WRONG	4	519956277
519956393	WRONG	7	519956396
519956694	WRONG	4	519956698
519956815	WRONG	7	519956818
519957296	WRONG	4	519957300
519957416	WRONG	7	519957420
519957477	WRONG	4	519957480
519957597	WRONG	7	519957600
519957898	WRONG	4	519957902
519958017	WRONG	7	519958021
519958078	WRONG	4	519958081
519958198	WRONG	7	519958201
519958499	WRONG	4	519958503
519958620	WRONG	7	519958624
519958680	WRONG	4	519958683
519958800	WRONG	7	519958803
519959100	WRONG	4	519959103
519959221	WRONG	7	519959225
519959281	WRONG	4	519959285
519959402	WRONG	7	519959405
519959763	WRONG	4	519959767
519959823	WRONG	7	519959826
519959883	WRONG	4	519959887
519960003	WRONG	7	519960006
519960063	WRONG	4	519960066
519960185	WRONG	7	519960188
519960304	WRONG	4	519960307
519960425	WRONG	7	519960428
519960484	WRONG	4	519960488
519960605	WRONG	7	519960609
519960966	WRONG	4	519960969
519961026	WRONG	7	519961031
519961087	WRONG	4	519961091
519961207	WRONG	7	519961210
519961688	WRONG	4	519961691
519961809	WRONG	7	519961813
519962170	WRONG	4	519962175
519962232	WRONG	7	519962236
519962290	WRONG	4	519962294
519962410	WRONG	7	519962413
519962891	WRONG	4	519962895
519963011	WRONG	7	519963015
519963375	WRONG	4	519963379
519963432	WRONG	7	519963436
519963493	WRONG	4	519963496
519963614	WRONG	7	519963618
519963975	WRONG	4	519963978
519964035	WRONG	7	519964038
519964094	WRONG	4	519964098
519964215	WRONG	7	519964218
519964696	WRONG	4	519964700
519964817	WRONG	7	519964820
519964878	WRONG	4	519964881
519964997	WRONG	7	519965000
519965178	WRONG	4	519965185
519965239	WRONG	7	519965243
519965899	WRONG	4	519965903
519966020	WRONG	7	519966023
519966502	WRONG	4	519966505
519966622	WRONG	7	519966626
519966802	WRONG	4	519966804
519966862	WRONG	7	519966866
519966985	WRONG	4	519966993
519967042	WRONG	7	519967048
519967102	WRONG	4	519967106
519967224	WRONG	7	519967228
519967584	WRONG	4	519967588
519967645	WRONG	7	519967649
519967707	WRONG	4	519967714
519967825	WRONG	7	519967828
519968306	WRONG	4	519968310
519968426	WRONG	7	519968430
519968486	WRONG	4	519968490
519968667	WRONG	7	519968670
519968908	WRONG	4	519968912
519969029	WRONG	7	519969032
519969510	WRONG	4	519969513
519969630	WRONG	7	519969634
519969990	WRONG	4	519969993
519970051	WRONG	7	519970054
519970111	WRONG	4	519970115
519970231	WRONG	7	519970235
519970293	WRONG	4	519970296
519970413	WRONG	7	519970416
519970593	WRONG	4	519970596
519970654	WRONG	7	519970661
519970713	WRONG	4	519970716
519970833	WRONG	7	519970837
519971195	WRONG	4	519971198
519971255	WRONG	7	519971262
519971315	WRONG	4	519971318
519971435	WRONG	7	519971438
519971797	WRONG	4	519971800
519971855	WRONG	7	519971859
519971916	WRONG	4	519971921
519972036	WRONG	7	519972040
519972518	WRONG	4	519972521
519972639	WRONG	7	519972642
519973120	WRONG	4	519973124
519973241	WRONG	7	519973244
519973722	WRONG	4	519973725
519973842	WRONG	7	519973850
519974322	WRONG	4	519974326
519974443	WRONG	7	519974448
519974804	WRONG	4	519974807
519974865	WRONG	7	519974868
519974926	WRONG	4	519974929
519975045	WRONG	7	519975048
519975105	WRONG	4	519975108
519975225	WRONG	7	519975228
519975526	WRONG	4	519975530
519975647	WRONG	7	519975650
519976008	WRONG	4	519976011
519976067	WRONG	7	519976071
519976187	WRONG	4	519976191
519976249	WRONG	7	519976254
519976730	WRONG	4	519976733
519976850	WRONG	7	519976853
519977212	WRONG	4	519977215
519977271	WRONG	7	519977274
519977331	WRONG	4	519977335
519977453	WRONG	7	519977457
519977932	WRONG	4	519977935
519978054	WRONG	7	519978057
519978114	WRONG	4	519978117
519978233	WRONG	7	519978237
519978535	WRONG	4	519978538
519978654	WRONG	7	519978658
519978715	WRONG	4	519978719
519978834	WRONG	7	519978838
519979136	WRONG	4	519979140
519979256	WRONG	7	519979260
519979738	WRONG	4	519979741
519979858	WRONG	7	519979861
519980340	WRONG	4	519980343
519980400	WRONG	7	519980403
519980941	WRONG	4	519980944
519981062	WRONG	7	519981065
519981422	WRONG	4	519981425
519981484	WRONG	7	519981487
519981544	WRONG	4	519981548
519981664	WRONG	7	519981669
519981723	WRONG	4	519981727
519981843	WRONG	7	519981846
519982145	WRONG	4	519982148
519982264	WRONG	7	519982268
519982746	WRONG	4	519982749
519982867	WRONG	7	519982871
519982926	WRONG	4	519982930
519983047	WRONG	7	519983050
519983349	WRONG	4	519983352
519983468	WRONG	7	519983472
519983529	WRONG	4	519983533
519983648	WRONG	7	519983651
519983949	WRONG	4	519983952
519984010	WRONG	7	519984014
519984131	WRONG	4	519984134
519984251	WRONG	7	519984254
519984551	WRONG	4	519984555
519984611	WRONG	7	519984614
519985154	WRONG	4	519985157
519985273	WRONG	7	519985277
519985333	WRONG	4	519985337
519985454	WRONG	7	519985457
519985754	WRONG	4	519985757
519985875	WRONG	7	519985880
519986236	WRONG	4	519986240
519986297	WRONG	7	519986301
519986356	WRONG	4	519986359
519986477	WRONG	7	519986480
519986537	WRONG	4	519986541
519986658	WRONG	7	519986661
519986958	WRONG	4	519986961
519987078	WRONG	7	519987081
519987560	WRONG	4	519987565
519987679	WRONG	7	519987682
519987740	WRONG	4	519987744
519987861	WRONG	7	519987864
519988161	WRONG	4	519988164
519988221	WRONG	7	519988224
519988342	WRONG	4	519988346
519988463	WRONG	7	519988466
519988764	WRONG	4	519988767
519988883	WRONG	7	519988887
519988943	WRONG	4	519988947
519989063	WRONG	7	519989067
519989366	WRONG	4	519989369
519989485	WRONG	7	519989489
519989545	WRONG	4	519989548
519989666	WRONG	7	519989669
519989846	WRONG	4	519989850
519989906	WRONG	7	519989910
519989966	WRONG	4	519989969
519990087	WRONG	7	519990090
519990147	WRONG	4	519990151
519990267	WRONG	7	519990271
519990568	WRONG	4	519990571
519990689	WRONG	7	519990692
519990749	WRONG	4	519990752
519990869	WRONG	7	519990873
519991169	WRONG	4	519991173
519991290	WRONG	7	519991293
519991350	WRONG	4	519991353
519991471	WRONG	7	519991474
519991531	WRONG	4	519991534
519991712	WRONG	7	519991715
519991952	WRONG	4	519991956
519992071	WRONG	7	519992075
519992553	WRONG	4	519992557
519992673	WRONG	7	519992676
519993034	WRONG	4	519993038
519993095	WRONG	7	519993098
519993154	WRONG	4	519993158
519993275	WRONG	7	519993279
519993636	WRONG	4	519993639
519993697	WRONG	7	519993701
519993757	WRONG	4	519993760
519993877	WRONG	7	519993880
519994057	WRONG	4	519994061
519994119	WRONG	7	519994124
519994238	WRONG	4	519994241
519994297	WRONG	7	519994301
519994358	WRONG	4	519994362
519994479	WRONG	7	519994483
519994960	WRONG	4	519994963
519995081	WRONG	7	519995084
519995141	WRONG	4	519995145
519995261	WRONG	7	519995264
519995562	WRONG	4	519995566
519995682	WRONG	7	519995685
519996043	WRONG	4	519996047
519996103	WRONG	7	519996107
519996163	WRONG	4	519996166
519996284	WRONG	7	519996287
519996644	WRONG	4	519996647
519996705	WRONG	7	519996708
519996765	WRONG	4	519996768
519996885	WRONG	7	519996889
519997247	WRONG	4	519997250
519997306	WRONG	7	519997310
519997367	WRONG	4	519997370
519997487	WRONG	7	519997490
519997848	WRONG	4	519997852
519997908	WRONG	7	519997911
519997968	WRONG	4	519997972
519998089	WRONG	7	519998093
519998449	WRONG	4	519998453
519998510	WRONG	7	519998513
519998569	WRONG	4	519998572
519998690	WRONG	7	519998693
519999172	WRONG	4	519999175
519999291	WRONG	7	519999295
519999653	WRONG	4	519999656
519999713	WRONG	7	519999716
519999773	WRONG	4	519999776
519999894	WRONG	7	519999898
519999953	WRONG	4	519999957
520000074	WRONG	7	520000077
520000255	WRONG	4	520000258
520000317	WRONG	7	520000321
520000375	WRONG	4	520000378
520000495	WRONG	7	520000500
520000977	WRONG	4	520000981
520001097	WRONG	7	520001100
520001458	WRONG	4	520001462
520001518	WRONG	7	520001521
520001578	WRONG	4	520001582
520001699	WRONG	7	520001702
520002059	WRONG	4	520002063
520002120	WRONG	7	520002124
520002180	WRONG	4	520002183
520002300	WRONG	7	520002303
520002661	WRONG	4	520002664
520002721	WRONG	7	520002724
520002782	WRONG	4	520002785
520002901	WRONG	7	520002905
520003263	WRONG	4	520003267
520003324	WRONG	7	520003328
520003383	WRONG	4	520003387
520003504	WRONG	7	520003508
520003563	WRONG	4	520003567
520003684	WRONG	7	520003687
520003864	WRONG	4	520003868
520003925	WRONG	7	520003928
520003985	WRONG	4	520003988
520004105	WRONG	7	520004108
520004166	WRONG	4	520004169
520004285	WRONG	7	520004288
520004467	WRONG	4	520004469
520004526	WRONG	2	520004530
520004526	INROI	-10	520004530
520004587	INROI	-10	520004591
520004647	INROI	-10	520004650
520004707	INROI	-10	520004716
520004768	INROI	-10	520004772
520004888	INROI	-10	520004892
520004947	INROI	-10	520004951
520005068	WRONG	7	520005072
520005188	WRONG	4	520005191
520005308	WRONG	7	520005311
520005669	WRONG	4	520005673
520005730	WRONG	7	520005734
520005790	WRONG	4	520005793
520005911	WRONG	7	520005915
520005971	WRONG	4	520005974
520006090	WRONG	7	520006094
520006392	WRONG	4	520006396
520006511	WRONG	7	520006515
520006993	WRONG	4	520006997
520007114	WRONG	7	520007117
520007474	WRONG	4	520007477
520007535	WRONG	7	520007538
520007595	WRONG	4	520007599
520007715	WRONG	7	520007719
520007776	WRONG	4	520007779
520007895	WRONG	7	520007899
520008077	WRONG	4	520008080
520008137	WRONG	7	520008140
520008197	WRONG	4	520008200
520008317	WRONG	7	520008321
520008557	WRONG	2	520008560
520008557	INROI	-10	520008560
520008678	INROI	-10	520008682
520008738	INROI	-10	520008742
520008797	WRONG	4	520008800
520008858	WRONG	2	520008862
520008858	INROI	-10	520008862
520008918	INROI	-10	520008922
520008979	WRONG	7	520008982
520009099	WRONG	2	520009102
520009099	INROI	-10	520009103
520009159	WRONG	7	520009163
520009279	WRONG	2	520009282
520009279	INROI	-10	520009283
520009340	INROI	-10	520009344
520009401	WRONG	4	520009404
520009459	WRONG	2	520009462
520009459	INROI	-10	520009463
520009520	INROI	-10	520009524
520009580	INROI	-10	520009584
520009700	INROI	-10	520009704
520009760	INROI	-10	520009764
520009882	INROI	-10	520009886
520009941	INROI	-10	520009945
520010001	WRONG	4	520010004
520010062	WRONG	2	520010065
520010062	INROI	-10	520010065
520010122	INROI	-10	520010126
520010181	INROI	-10	520010185
520010303	INROI	-10	520010307
520010363	INROI	-10	520010366
520010483	INROI	-10	520010486
520010543	INROI	-10	520010547
520010602	WRONG	4	520010606
520010723	WRONG	7	520010726
520010903	WRONG	2	520010906
520010903	INROI	-10	520010907
520010964	INROI	-10	520010968
520011084	INROI	-10	520011087
520011144	INROI	-10	520011148
520011205	WRONG	4	520011209
520011324	WRONG	7	520011327
520011386	WRONG	4	520011389
520011505	WRONG	7	520011509
520011806	WRONG	4	520011811
520011928	WRONG	7	520011932
520011987	WRONG	4	520011990
520012107	WRONG	7	520012110
520012288	WRONG	4	520012291
520012349	WRONG	7	520012353
520012407	WRONG	4	520012411
520012468	WRONG	7	520012471
