Ver1.3	841055926	StartFile	11/20/2020	12:08:12 PM	E:\BehavioralExperiments\Twenty\Horizon\RawData\112020\SoundData.txt	841055926
841387509	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	841387509
841387711	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	841387711
841399540	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	841399540
841405889	Triggered	4,42,43,44,45,46,	 NoSound	40	2	841405889
841406092	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	841406092
841421129	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	841421129
841426342	Triggered	4,42,43,44,45,46,	 NoSound	40	2	841426342
841426544	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	841426544
841441449	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	841441449
841448533	Triggered	4,42,43,44,45,46,	 NoSound	40	2	841448533
841448736	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	841448736
841462035	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	841462035
841462247	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	841462247
841465845	Triggered	6,47,48,49,50,51,	 NoSound	40	2	841465845
841466048	Triggered	6,47,48,49,50,51,	 File_beep4	40	2	841466048
841479149	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	841479149
841479351	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	841479351
841498664	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	841498664
841502408	Triggered	8,52,53,54,55,56,	 NoSound	40	2	841502408
841502608	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	841502608
841510294	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	841510294
841513636	Triggered	8,52,53,54,55,56,	 NoSound	40	2	841513636
841513837	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	841513837
841519719	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	841519719
841523065	Triggered	8,52,53,54,55,56,	 NoSound	40	2	841523065
841523265	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	841523265
841537566	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	841537566
841537768	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	841537768
841540841	Triggered	8,52,53,54,55,56,	 NoSound	40	2	841540841
841541052	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	841541052
841547726	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	841547726
841547927	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	841547927
841559157	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	841559157
841562430	Triggered	4,42,43,44,45,46,	 NoSound	40	2	841562430
841562632	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	841562632
841572323	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	841572323
841575676	Triggered	4,42,43,44,45,46,	 NoSound	40	2	841575676
841575877	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	841575877
841586293	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	841586293
841589234	Triggered	4,42,43,44,45,46,	 NoSound	40	2	841589234
841589436	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	841589436
841598926	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	841598926
841599127	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	841599127
841601933	Triggered	6,47,48,49,50,51,	 NoSound	40	2	841601933
841607950	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	841607950
841608150	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	841608150
841618510	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	841618510
841623522	Triggered	2,37,38,39,40,41,	 NoSound	40	2	841623522
841623724	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	841623724
841630876	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	841630876
841634157	Triggered	2,37,38,39,40,41,	 NoSound	40	2	841634157
841634359	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	841634359
841640567	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	841640567
841643910	Triggered	2,37,38,39,40,41,	 NoSound	40	2	841643910
841644112	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	841644112
841650599	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	841650599
841650801	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	841650801
841653602	Triggered	8,52,53,54,55,56,	 NoSound	40	2	841653602
841653805	Triggered	8,52,53,54,55,56,	 File_beep4	40	2	841653805
841662632	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	841662632
841662832	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	841662832
841673593	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	841673593
841676796	Triggered	4,42,43,44,45,46,	 NoSound	40	2	841676796
841676997	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	841676997
841682744	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	841682744
841687156	Triggered	4,42,43,44,45,46,	 NoSound	40	2	841687156
841687372	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	841687372
841692502	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	841692502
841696921	Triggered	4,42,43,44,45,46,	 NoSound	40	2	841696921
841697121	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	841697121
841703131	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	841703131
841703332	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	841703332
841706807	Triggered	6,47,48,49,50,51,	 NoSound	40	2	841706807
841707008	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	841707008
841713558	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	841713558
841713760	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	841713760
841730535	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	841730535
841733410	Triggered	2,37,38,39,40,41,	 NoSound	40	2	841733410
841733611	Triggered	2,37,38,39,40,41,	 File_beep3	40	2	841733611
841741035	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	841741035
841743770	Triggered	2,37,38,39,40,41,	 NoSound	40	2	841743770
841743972	Triggered	2,37,38,39,40,41,	 File_beep3	40	2	841743972
841751257	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	841751257
841754063	Triggered	2,37,38,39,40,41,	 NoSound	40	2	841754063
841754266	Triggered	2,37,38,39,40,41,	 File_beep3	40	2	841754266
841762221	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	841762221
841762424	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	841762424
841765433	Triggered	8,52,53,54,55,56,	 NoSound	40	2	841765433
