Saturday, June 20, 2020	2:44:02 PM	Game1.txt	934001176
Cued	Now	934007117
9	BlinkStart	934007152
9	BlinkEnd	934124206
4	BlinkStart	934124307
4	BlinkEnd	934124570
4	Feed	934124651
8	BlinkStart	934124758
8	BlinkEnd	934297245
8	Feed	934297325
6	BlinkStart	934297426
6	BlinkEnd	934387281
6	Feed	934387361
2	BlinkStart	934387460
2	BlinkEnd	934428987
2	Feed	934429067
6	BlinkStart	934429165
6	BlinkEnd	934502310
6	Feed	934502391
4	BlinkStart	934502490
4	BlinkEnd	934504518
4	Feed	934504599
2	BlinkStart	934504696
2	BlinkEnd	934555647
2	Feed	934555727
4	BlinkStart	934555828
4	BlinkEnd	934587263
4	Feed	934587343
8	BlinkStart	934587441
8	BlinkEnd	934656316
8	Feed	934656396
6	BlinkStart	934656494
6	BlinkEnd	934726834
6	Feed	934726914
2	BlinkStart	934727012
2	BlinkEnd	934789390
2	Feed	934789471
4	BlinkStart	934789567
4	BlinkEnd	934819743
4	Feed	934819823
6	BlinkStart	934819922
6	BlinkEnd	934889856
6	Feed	934889936
8	BlinkStart	934890034
8	BlinkEnd	934932898
8	Feed	934932978
6	BlinkStart	934933074
6	BlinkEnd	934970333
6	Feed	934970414
4	BlinkStart	934970510
4	BlinkEnd	935013045
4	Feed	935013125
6	BlinkStart	935013224
6	BlinkEnd	935047134
6	Feed	935047214
2	BlinkStart	935047300
2	BlinkEnd	935096259
2	Feed	935096340
4	BlinkStart	935096437
4	BlinkEnd	935142779
4	Feed	935142859
6	BlinkStart	935142958
6	BlinkEnd	935185959
6	Feed	935186039
4	BlinkStart	935186137
4	BlinkEnd	935202673
4	Feed	935202753
8	BlinkStart	935202851
8	BlinkEnd	935231211
8	Feed	935231291
6	BlinkStart	935231389
6	BlinkEnd	935299994
6	Feed	935300075
4	BlinkStart	935300175
4	BlinkEnd	935318107
4	Feed	935318188
8	BlinkStart	935318285
8	BlinkEnd	935399651
8	Feed	935399731
6	BlinkStart	935399826
6	BlinkEnd	935428128
6	Feed	935428209
8	BlinkStart	935428306
8	BlinkEnd	935664474
8	Feed	935664554
2	BlinkStart	935664652
2	BlinkEnd	935685865
2	Feed	935685945
8	BlinkStart	935686117
8	BlinkEnd	935737532
8	Feed	935737612
4	BlinkStart	935737788
4	BlinkEnd	935762394
4	Feed	935762475
6	BlinkStart	935762635
6	BlinkEnd	935787058
6	Feed	935787138
4	BlinkStart	935787303
4	BlinkEnd	935791870
4	Feed	935791950
8	BlinkStart	935792102
8	BlinkEnd	935853030
8	Feed	935853110
6	BlinkStart	935853270
6	BlinkEnd	936016231
0	StopTraining	936016311
