Ver1.3	1450126757	StartFile	11/27/2020	1:19:23 PM	E:\BehavioralExperiments\Gerald\Horizon\RawData\112720\SoundData.txt	1450126757
1450514219	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1450514219
1450514422	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundLong	40	2	1450514422
1450545035	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1450545035
1450549722	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1450549722
1450549923	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1450549923
1450558602	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1450558602
1450562478	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1450562478
1450562679	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1450562679
1450569297	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1450569297
1450573574	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1450573574
1450573776	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1450573776
1450580526	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1450580526
1450580729	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	1450580729
1450584670	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1450584670
1450584872	Triggered	6,47,48,49,50,51,	 File_beep4	40	2	1450584872
1450599508	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1450599508
1450599713	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-7kHz	40	2	1450599713
1450603919	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1450603919
1450604122	Triggered	6,47,48,49,50,51,	 File_beep4	40	2	1450604122
1450619627	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1450619627
1450619829	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-5kHz	40	2	1450619829
1450623105	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1450623105
1450623305	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1450623305
1450629186	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1450629187
1450629388	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-3kHz	40	2	1450629388
1450632394	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1450632394
