Ver1.3	493696819	StartFile	11/16/2020	11:38:53 AM	E:\BehavioralExperiments\Gerald\Horizon\RawData\111620\SoundData.txt	493696819
494071801	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	494071801
494072003	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundLong	40	2	494072003
494122532	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	494122532
494126208	Triggered	4,42,43,44,45,46,	 NoSound	40	2	494126208
494126411	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	494126411
494136502	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	494136502
494139777	Triggered	4,42,43,44,45,46,	 NoSound	40	2	494139777
494139979	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	494139979
494150739	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	494150739
494154214	Triggered	4,42,43,44,45,46,	 NoSound	40	2	494154214
494154416	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	494154416
494165979	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	494165979
494166183	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	494166183
494168988	Triggered	4,42,43,44,45,46,	 NoSound	40	2	494168988
494169188	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	494169188
494178746	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	494178746
494178950	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-7kHz	40	2	494178950
494182690	Triggered	6,47,48,49,50,51,	 NoSound	40	2	494182690
494182890	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	494182890
494190443	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	494190443
494190645	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-5kHz	40	2	494190645
494193517	Triggered	4,42,43,44,45,46,	 NoSound	40	2	494193517
494193719	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	494193719
494204547	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	494204547
494204749	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-3kHz	40	2	494204749
494208022	Triggered	4,42,43,44,45,46,	 NoSound	40	2	494208022
494208224	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	494208224
494217246	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	494217246
494217449	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	494217449
494219920	Triggered	4,42,43,44,45,46,	 NoSound	40	2	494219920
494220122	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	494220122
494229077	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	494229077
494229290	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	494229290
494231617	Triggered	4,42,43,44,45,46,	 NoSound	40	2	494231617
494231818	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	494231818
494240841	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	494240841
494241041	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	494241041
494255011	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	494255011
494258354	Triggered	8,52,53,54,55,56,	 NoSound	40	2	494258354
494258554	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	494258554
494271255	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	494271255
494274407	Triggered	8,52,53,54,55,56,	 NoSound	40	2	494274407
494274608	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	494274608
494287364	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	494287364
494290437	Triggered	8,52,53,54,55,56,	 NoSound	40	2	494290437
494290638	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	494290638
494307615	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	494307615
494307817	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	494307817
494311157	Triggered	2,37,38,39,40,41,	 NoSound	40	2	494311157
494322319	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	494322319
494322521	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundLong	40	2	494322521
494334351	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	494334351
494337960	Triggered	4,42,43,44,45,46,	 NoSound	40	2	494337960
494338163	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	494338163
494348054	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	494348054
494350728	Triggered	4,42,43,44,45,46,	 NoSound	40	2	494350728
494350929	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	494350929
