Wednesday, July 22, 2020	9:18:40 AM	Game1.txt	1339040
Cued	Now	1351860
9	BlinkStart	1351888
9	BlinkEnd	1957208
23,5	BlinkStart	1957309
23,5	BlinkEnd	2000663
5	0DropFeed	2000743
23	NoFeedAbort	2000823
1	BlinkStart	2010842
1	BlinkEnd	2038493
1	NoFeedLowProb	2038574
6	BlinkStart	2038594
6	BlinkEnd	2044711
6	0DropFeed	2044791
16,1	BlinkStart	2044901
16,1	BlinkEnd	2060284
1	0DropFeed	2060364
16	Feed	2060444
4,42,6	BlinkStart	2060538
4,42,6	BlinkEnd	2066903
4	Feed	2066983
42	Feed	2067063
15,1	BlinkStart	2067154
15,1	BlinkEnd	2085685
1	0DropFeed	2085765
15	NoFeedAbort	2085845
5	BlinkStart	2095859
5	BlinkEnd	2105468
5	NoFeedLowProb	2105548
2,41	BlinkStart	2105587
2,41	BlinkEnd	2110014
2	Feed	2110094
41	Feed	2110174
30,5	BlinkStart	2110276
30,5	BlinkEnd	2131938
5	0DropFeed	2132018
30	Feed	2132098
2,41,8	BlinkStart	2132201
2,41,8	BlinkEnd	2136020
2	Feed	2136100
41	Feed	2136180
29,5	BlinkStart	2136267
29,5	BlinkEnd	2153260
5	0DropFeed	2153340
29	Feed	2153420
2,41,8	BlinkStart	2153506
2,41,8	BlinkEnd	2156814
2	Feed	2156895
41	Feed	2156975
28,5	BlinkStart	2157081
28,5	BlinkEnd	2172243
5	0DropFeed	2172323
28	Feed	2172404
2,41,8	BlinkStart	2172508
2,41,8	BlinkEnd	2177590
2	Feed	2177670
41	Feed	2177750
27,5	BlinkStart	2177857
27,5	BlinkEnd	2194902
5	0DropFeed	2194982
27	Feed	2195062
2,41,8	BlinkStart	2195166
2,41,8	BlinkEnd	2198979
2	Feed	2199060
41	Feed	2199140
26,5	BlinkStart	2199242
26,5	BlinkEnd	2213417
5	0DropFeed	2213497
26	Feed	2213577
2,41,8	BlinkStart	2213684
2,41,8	BlinkEnd	2216959
2	Feed	2217039
41	Feed	2217119
25,5	BlinkStart	2217206
25,5	BlinkEnd	2234004
5	0DropFeed	2234084
25	Feed	2234165
2,41,8	BlinkStart	2234263
2,41,8	BlinkEnd	2237413
2	Feed	2237493
41	Feed	2237573
23,5	BlinkStart	2237673
23,5	BlinkEnd	2251648
5	0DropFeed	2251729
23	NoFeedAbort	2251809
1	BlinkStart	2261825
1	BlinkEnd	2264282
1	NoFeedLowProb	2264362
4,45	BlinkStart	2264390
4,45	BlinkEnd	2267757
4	Feed	2267837
45	Feed	2267917
16,1	BlinkStart	2268003
16,1	BlinkEnd	2279789
1	0DropFeed	2279869
16	Feed	2279949
4,45,6,48	BlinkStart	2280065
4,45,6,48	BlinkEnd	2283333
4	Feed	2283413
45	Feed	2283493
15,1	BlinkStart	2283594
15,1	BlinkEnd	2296299
1	0DropFeed	2296380
15	NoFeedAbort	2296460
5	BlinkStart	2306488
5	BlinkEnd	2306752
5	NoFeedLowProb	2306832
2,38	BlinkStart	2306856
2,38	BlinkEnd	2311473
2	Feed	2311553
38	Feed	2311633
30,5	BlinkStart	2311796
30,5	BlinkEnd	2321163
5	0DropFeed	2321246
30	Feed	2321326
2,38,8,55	BlinkStart	2321509
2,38,8,55	BlinkEnd	2324708
2	Feed	2324788
38	Feed	2324868
29,5	BlinkStart	2325022
29,5	BlinkEnd	2335069
5	0DropFeed	2335149
29	Feed	2335229
2,38,8,55	BlinkStart	2335395
2,38,8,55	BlinkEnd	2338675
2	Feed	2338755
38	Feed	2338835
28,5	BlinkStart	2338982
28,5	BlinkEnd	2349637
5	0DropFeed	2349717
28	Feed	2349798
2,38,8,55	BlinkStart	2349968
2,38,8,55	BlinkEnd	2353983
2	Feed	2354063
38	Feed	2354143
27,5	BlinkStart	2354298
27,5	BlinkEnd	2364143
5	0DropFeed	2364223
27	Feed	2364303
2,38,8,55	BlinkStart	2364454
2,38,8,55	BlinkEnd	2368420
2	Feed	2368500
38	Feed	2368580
26,5	BlinkStart	2368730
26,5	BlinkEnd	2379115
5	0DropFeed	2379195
26	Feed	2379275
2,38,8,55	BlinkStart	2379428
2,38,8,55	BlinkEnd	2382860
2	Feed	2382940
38	Feed	2383021
25,5	BlinkStart	2383182
25,5	BlinkEnd	2392684
5	0DropFeed	2392764
25	Feed	2392844
2,38,8,55	BlinkStart	2393038
2,38,8,55	BlinkEnd	2396629
2	Feed	2396709
38	Feed	2396789
23,5	BlinkStart	2396931
23,5	BlinkEnd	2406118
5	0DropFeed	2406199
23	NoFeedAbort	2406279
1	BlinkStart	2416365
1	BlinkEnd	2426639
1	NoFeedLowProb	2426720
4,42	BlinkStart	2426823
4,42	BlinkEnd	2430783
4	Feed	2430863
42	Feed	2430943
16,1	BlinkStart	2431099
16,1	BlinkEnd	2439271
1	0DropFeed	2439351
16	Feed	2439431
4,42,6	BlinkStart	2439590
4,42,6	BlinkEnd	2444625
4	Feed	2444705
42	Feed	2444786
15,1	BlinkStart	2444933
15,1	BlinkEnd	2452439
1	0DropFeed	2452519
15	NoFeedAbort	2452599
5	BlinkStart	2462660
5	BlinkEnd	2467412
5	NoFeedLowProb	2467492
8,53	BlinkStart	2467599
8,53	BlinkEnd	2471096
8	Feed	2471176
53	Feed	2471256
30,5	BlinkStart	2471397
30,5	BlinkEnd	2483052
5	0DropFeed	2483132
30	Feed	2483212
8,53,2,39	BlinkStart	2483379
8,53,2,39	BlinkEnd	2487197
2	Feed	2487277
39	Feed	2487357
29,5	BlinkStart	2487497
29,5	BlinkEnd	2497162
5	0DropFeed	2497242
29	Feed	2497322
8,53,2,39	BlinkStart	2497490
8,53,2,39	BlinkEnd	2500565
2	Feed	2500645
39	Feed	2500725
28,5	BlinkStart	2500878
