Ver1.3	484442426	StartFile	8/25/2020	9:40:11 AM	E:\BehavioralExperiments\Rizzo\RatData_Rizzo\Rawdata\082520A\SoundData.txt	484442426
485248928	Triggered	8,52,53,54,55,56,	 NoSound	40	2	485248928
485249130	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	485249130
485262150	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	485262150
485262353	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-9kHz	40	2	485262353
485265091	Triggered	8,52,53,54,55,56,	 NoSound	40	2	485265091
485265292	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	485265292
485275786	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	485275786
485275990	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-7kHz	40	2	485275991
485278927	Triggered	8,52,53,54,55,56,	 NoSound	40	2	485278927
485279129	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	485279129
485292294	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	485292294
485292498	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-5kHz	40	2	485292498
485295503	Triggered	8,52,53,54,55,56,	 NoSound	40	2	485295503
485295706	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	485295706
485307869	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	485307869
485308071	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-3kHz	40	2	485308071
485311411	Triggered	8,52,53,54,55,56,	 NoSound	40	2	485311411
485311624	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	485311624
485323576	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	485323576
485323779	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-2kHz	40	2	485323779
485327119	Triggered	8,52,53,54,55,56,	 NoSound	40	2	485327119
485327341	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	485327341
485338949	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	485338949
485339151	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	485339151
485342828	Triggered	8,52,53,54,55,56,	 NoSound	40	2	485342828
485343032	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	485343032
485355593	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	485355593
485355794	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	485355794
485367290	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	485367290
485370966	Triggered	6,47,48,49,50,51,	 NoSound	40	2	485370966
485371167	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	485371167
485377851	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	485377851
485382195	Triggered	6,47,48,49,50,51,	 NoSound	40	2	485382195
485382397	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	485382397
485389816	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	485389816
485393493	Triggered	6,47,48,49,50,51,	 NoSound	40	2	485393493
485393707	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	485393707
485401181	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	485401181
485401383	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	485401383
485404988	Triggered	4,42,43,44,45,46,	 NoSound	40	2	485404988
485405190	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	485405190
485419360	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	485419360
485419562	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundLong	40	2	485419562
485435067	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	485435067
485438074	Triggered	2,37,38,39,40,41,	 NoSound	40	2	485438074
485438278	Triggered	2,37,38,39,40,41,	 File_beep3	40	2	485438278
485449036	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	485449036
485452379	Triggered	2,37,38,39,40,41,	 NoSound	40	2	485452379
485452582	Triggered	2,37,38,39,40,41,	 File_beep3	40	2	485452582
485462617	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	485462617
485465748	Triggered	2,37,38,39,40,41,	 NoSound	40	2	485465748
485465949	Triggered	2,37,38,39,40,41,	 File_beep3	40	2	485465949
485476442	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	485476442
485476646	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-9kHz	40	2	485476646
485479259	Triggered	2,37,38,39,40,41,	 NoSound	40	2	485479259
485479470	Triggered	2,37,38,39,40,41,	 File_beep3	40	2	485479470
485489544	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	485489544
485489749	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-7kHz	40	2	485489749
485492684	Triggered	8,52,53,54,55,56,	 NoSound	40	2	485492684
485497965	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	485497965
485498168	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-5kHz	40	2	485498168
485501440	Triggered	2,37,38,39,40,41,	 NoSound	40	2	485501440
485501656	Triggered	2,37,38,39,40,41,	 File_beep3	40	2	485501656
485512142	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	485512142
485512343	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-3kHz	40	2	485512343
485516612	Triggered	2,37,38,39,40,41,	 NoSound	40	2	485516612
485516814	Triggered	2,37,38,39,40,41,	 File_beep3	40	2	485516814
485527107	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	485527107
485527309	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-2kHz	40	2	485527309
485531117	Triggered	2,37,38,39,40,41,	 NoSound	40	2	485531117
485531319	Triggered	2,37,38,39,40,41,	 File_beep3	40	2	485531319
485541544	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	485541544
485541746	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	485541746
485545755	Triggered	8,52,53,54,55,56,	 NoSound	40	2	485545755
485549299	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	485549299
485549499	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	485549499
485566344	Triggered	6,47,48,49,50,51,	 NoSound	40	2	485566344
485571087	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	485571087
485583253	Triggered	6,47,48,49,50,51,	 NoSound	40	2	485583253
485587865	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	485587865
485655841	Triggered	6,47,48,49,50,51,	 NoSound	40	2	485655841
485675293	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	485675293
485675495	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	485675495
485679503	Triggered	4,42,43,44,45,46,	 NoSound	40	2	485679503
485707712	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	485707712
485707912	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	485707912
485730703	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	485730703
485749285	Triggered	8,52,53,54,55,56,	 NoSound	40	2	485749285
485749485	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	485749485
485758777	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	485758777
485766263	Triggered	8,52,53,54,55,56,	 NoSound	40	2	485766263
485766464	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	485766464
485775086	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	485775086
485780567	Triggered	8,52,53,54,55,56,	 NoSound	40	2	485780567
485780769	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	485780769
485789056	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	485789056
485789258	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	485789258
485792666	Triggered	2,37,38,39,40,41,	 NoSound	40	2	485792666
485799683	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	485799683
485799885	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundLong	40	2	485799885
485816060	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	485816060
485820136	Triggered	4,42,43,44,45,46,	 NoSound	40	2	485820137
485820337	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	485820337
485827623	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	485827623
485830899	Triggered	4,42,43,44,45,46,	 NoSound	40	2	485830899
485831100	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	485831100
485837181	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	485837181
485840991	Triggered	4,42,43,44,45,46,	 NoSound	40	2	485840991
485841191	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	485841191
485848544	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	485848544
485848749	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	485848749
485851685	Triggered	4,42,43,44,45,46,	 NoSound	40	2	485851685
485851885	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	485851885
485857969	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	485857969
485858173	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-7kHz	40	2	485858173
485861043	Triggered	4,42,43,44,45,46,	 NoSound	40	2	485861043
485861243	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	485861243
485867526	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	485867526
485867729	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-5kHz	40	2	485867729
485870736	Triggered	4,42,43,44,45,46,	 NoSound	40	2	485870736
485870936	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	485870936
485877018	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	485877018
485877220	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-3kHz	40	2	485877220
485880026	Triggered	4,42,43,44,45,46,	 NoSound	40	2	485880026
485880226	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	485880226
485886042	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	485886042
485886245	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	485886245
485889050	Triggered	4,42,43,44,45,46,	 NoSound	40	2	485889050
485889251	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	485889251
485896135	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	485896135
485896349	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	485896349
485899811	Triggered	4,42,43,44,45,46,	 NoSound	40	2	485899811
485900012	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	485900012
485906162	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	485906162
485906362	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	485906362
485917797	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	485917797
485920798	Triggered	2,37,38,39,40,41,	 NoSound	40	2	485920798
485920999	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	485920999
485926614	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	485926614
485929495	Triggered	2,37,38,39,40,41,	 NoSound	40	2	485929495
485929696	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	485929696
485935570	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	485935570
485938581	Triggered	2,37,38,39,40,41,	 NoSound	40	2	485938581
485938781	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	485938781
485945195	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	485945195
485945397	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	485945397
485948472	Triggered	8,52,53,54,55,56,	 NoSound	40	2	485948472
485948674	Triggered	8,52,53,54,55,56,	 File_beep4	40	2	485948674
485961714	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	485961714
485961916	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	485961916
485977482	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	485977482
485980554	Triggered	4,42,43,44,45,46,	 NoSound	40	2	485980554
485980756	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	485980756
485987573	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	485987573
485990246	Triggered	4,42,43,44,45,46,	 NoSound	40	2	485990246
485990448	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	485990448
485999205	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	485999205
486002144	Triggered	4,42,43,44,45,46,	 NoSound	40	2	486002144
486002345	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	486002345
486010106	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	486010106
486010308	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	486010308
486012972	Triggered	4,42,43,44,45,46,	 NoSound	40	2	486012972
486013174	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	486013174
486023199	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	486023199
486023401	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	486023401
486033558	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	486033558
486037637	Triggered	8,52,53,54,55,56,	 NoSound	40	2	486037637
486037838	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	486037838
486046193	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	486046193
486049133	Triggered	8,52,53,54,55,56,	 NoSound	40	2	486049133
486049336	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	486049336
486057021	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	486057021
486060095	Triggered	8,52,53,54,55,56,	 NoSound	40	2	486060095
486060296	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	486060296
486068184	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	486068184
486068386	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	486068386
486071726	Triggered	8,52,53,54,55,56,	 NoSound	40	2	486071726
486071927	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	486071927
486082487	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	486082487
486082688	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundLong	40	2	486082688
486093316	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	486093316
486097058	Triggered	4,42,43,44,45,46,	 NoSound	40	2	486097058
486097261	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	486097261
486107953	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	486107953
486111162	Triggered	4,42,43,44,45,46,	 NoSound	40	2	486111162
486111375	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	486111375
486120786	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	486120786
486123794	Triggered	4,42,43,44,45,46,	 NoSound	40	2	486123794
486123996	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	486123996
486136160	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	486136160
486136365	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	486136365
486139168	Triggered	4,42,43,44,45,46,	 NoSound	40	2	486139168
486139370	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	486139370
486149803	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	486149803
486150007	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-7kHz	40	2	486150007
486152937	Triggered	4,42,43,44,45,46,	 NoSound	40	2	486152937
486153139	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	486153139
486162629	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	486162629
486162833	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-5kHz	40	2	486162833
486165436	Triggered	4,42,43,44,45,46,	 NoSound	40	2	486165436
486165637	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	486165637
486176671	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	486176671
486176874	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-3kHz	40	2	486176874
486179740	Triggered	4,42,43,44,45,46,	 NoSound	40	2	486179740
486179942	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	486179942
486190167	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	486190167
486190369	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	486190369
486193643	Triggered	4,42,43,44,45,46,	 NoSound	40	2	486193643
486193844	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	486193844
486203402	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	486203402
486203605	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	486203605
486206744	Triggered	4,42,43,44,45,46,	 NoSound	40	2	486206744
486206947	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	486206947
486216569	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	486216569
486216771	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	486216771
486228334	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	486228334
486231275	Triggered	2,37,38,39,40,41,	 NoSound	40	2	486231275
486231476	Triggered	2,37,38,39,40,41,	 File_beep3	40	2	486231476
486241769	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	486241769
486244777	Triggered	2,37,38,39,40,41,	 NoSound	40	2	486244777
486244979	Triggered	2,37,38,39,40,41,	 File_beep3	40	2	486244979
486255538	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	486255538
486258345	Triggered	2,37,38,39,40,41,	 NoSound	40	2	486258345
486258548	Triggered	2,37,38,39,40,41,	 File_beep3	40	2	486258548
486268239	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	486268239
486268441	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	486268441
486271313	Triggered	2,37,38,39,40,41,	 NoSound	40	2	486271313
486271514	Triggered	2,37,38,39,40,41,	 File_beep3	40	2	486271514
486281940	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	486281940
486282153	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundLong	40	2	486282153
486295977	Triggered	4,42,43,44,45,46,	 NoSound	40	2	486295977
486296181	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	486296181
486304799	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	486304799
486308141	Triggered	4,42,43,44,45,46,	 NoSound	40	2	486308141
486308343	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	486308343
486316096	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	486316096
486318969	Triggered	4,42,43,44,45,46,	 NoSound	40	2	486318969
486319172	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	486319172
486326122	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	486326122
486326324	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	486326324
486329266	Triggered	4,42,43,44,45,46,	 NoSound	40	2	486329266
486329479	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	486329479
486336214	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	486336214
486336420	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-7kHz	40	2	486336420
486339357	Triggered	4,42,43,44,45,46,	 NoSound	40	2	486339357
486339559	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	486339559
486348581	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	486348581
486348784	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-5kHz	40	2	486348784
486351726	Triggered	4,42,43,44,45,46,	 NoSound	40	2	486351726
486351926	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	486351926
486358940	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	486358940
486359142	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-3kHz	40	2	486359142
486362084	Triggered	4,42,43,44,45,46,	 NoSound	40	2	486362084
486362286	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	486362286
486369969	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	486369969
486370172	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	486370172
486373179	Triggered	4,42,43,44,45,46,	 NoSound	40	2	486373179
486373379	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	486373379
486380530	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	486380530
486380731	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	486380731
486384341	Triggered	4,42,43,44,45,46,	 NoSound	40	2	486384341
486384541	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	486384541
486393632	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	486393632
486393833	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	486393833
486404058	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	486404058
486409071	Triggered	8,52,53,54,55,56,	 NoSound	40	2	486409071
486409273	Triggered	8,52,53,54,55,56,	 File_beep4	40	2	486409273
486419164	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	486419164
486422774	Triggered	8,52,53,54,55,56,	 NoSound	40	2	486422774
486422977	Triggered	8,52,53,54,55,56,	 File_beep4	40	2	486422977
486433602	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	486433602
486437345	Triggered	8,52,53,54,55,56,	 NoSound	40	2	486437345
486437547	Triggered	8,52,53,54,55,56,	 File_beep4	40	2	486437547
486447773	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	486447773
486447977	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	486447977
486451316	Triggered	8,52,53,54,55,56,	 NoSound	40	2	486451316
486451518	Triggered	8,52,53,54,55,56,	 File_beep4	40	2	486451518
486462009	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	486462009
486462209	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	486462209
486487341	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	486487341
486491955	Triggered	6,47,48,49,50,51,	 NoSound	40	2	486491955
486492158	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	486492158
486504453	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	486504453
486507663	Triggered	6,47,48,49,50,51,	 NoSound	40	2	486507663
486507866	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	486507866
486519025	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	486519025
486521833	Triggered	6,47,48,49,50,51,	 NoSound	40	2	486521833
486522035	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	486522035
486533797	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	486533797
486533998	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	486533998
486536804	Triggered	6,47,48,49,50,51,	 NoSound	40	2	486536804
486537007	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	486537007
486549175	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	486549175
