Ver1.2	157002098	StartFile	2/14/2020	4:04:28 PM	E:\BehavioralExperiments\Ratzo\RatData_Ratzo\Rawdata\021420\SoundData.txt	157002098
157056242	Triggered	1	 Modulated Tone	25	2	157056242
157091190	Triggered	4	 NoSound	50	2	157091190
157123540	Triggered	3	 NoSound	50	2	157123540
157130356	Triggered	4	 NoSound	50	2	157130356
157155761	Triggered	5	 Modulated Tone	25	2	157155761
157197270	Triggered	8	 NoSound	50	2	157197270
157218386	Triggered	6	 NoSound	50	2	157218386
157230152	Triggered	1	 Modulated Tone	25	2	157230152
157261438	Triggered	6	 NoSound	50	2	157261438
157272264	Triggered	1	 Modulated Tone	25	2	157272264
157278077	Triggered	4	 NoSound	50	2	157278077
157288170	Triggered	3	 NoSound	50	2	157288170
157290844	Triggered	2	 NoSound	50	2	157290844
157317919	Triggered	4	 NoSound	50	2	157317919
157327346	Triggered	5	 Modulated Tone	25	2	157327346
157334088	Triggered	1	 Modulated Tone	25	2	157334088
157337631	Triggered	6	 NoSound	50	2	157337631
157344449	Triggered	8	 NoSound	50	2	157344449
157352204	Triggered	1	 Modulated Tone	25	2	157352204
157356748	Triggered	4	 NoSound	50	2	157356748
157372662	Triggered	1	 Modulated Tone	25	2	157372662
157377402	Triggered	6	 NoSound	50	2	157377402
157384086	Triggered	1	 Modulated Tone	25	2	157384086
157391104	Triggered	4	 NoSound	50	2	157391104
157402267	Triggered	5	 Modulated Tone	25	2	157402267
157430406	Triggered	8	 NoSound	50	2	157430406
157434353	Triggered	7	 NoSound	50	2	157434353
157435893	Triggered	6	 NoSound	50	2	157435893
157441438	Triggered	1	 Modulated Tone	25	2	157441438
157446850	Triggered	4	 NoSound	50	2	157446850
157460485	Triggered	5	 Modulated Tone	25	2	157460485
157467904	Triggered	1	 Modulated Tone	25	2	157467904
157472454	Triggered	6	 NoSound	50	2	157472454
157485617	Triggered	1	 Modulated Tone	25	2	157485617
157492235	Triggered	4	 NoSound	50	2	157492235
157502795	Triggered	1	 Modulated Tone	25	2	157502795
157507214	Triggered	6	 NoSound	50	2	157507214
157513161	Triggered	1	 Modulated Tone	25	2	157513161
157517568	Triggered	4	 NoSound	50	2	157517568
157529065	Triggered	1	 Modulated Tone	25	2	157529065
157568566	Triggered	4	 NoSound	50	2	157568566
157572845	Triggered	3	 NoSound	50	2	157572845
157574181	Triggered	2	 NoSound	50	2	157574181
157580262	Triggered	5	 Modulated Tone	25	2	157580262
157583611	Triggered	8	 NoSound	50	2	157583611
157594835	Triggered	7	 NoSound	50	2	157594835
157596107	Triggered	6	 NoSound	50	2	157596107
157601320	Triggered	5	 Modulated Tone	25	2	157601320
157605062	Triggered	8	 NoSound	50	2	157605062
157623111	Triggered	5	 Modulated Tone	25	2	157623111
157626653	Triggered	2	 NoSound	50	2	157626653
157634812	Triggered	4	 NoSound	50	2	157634812
157643628	Triggered	5	 Modulated Tone	25	2	157643628
157646904	Triggered	2	 NoSound	50	2	157646904
157653253	Triggered	5	 Modulated Tone	25	2	157653253
157655993	Triggered	8	 NoSound	50	2	157655993
157671501	Triggered	5	 Modulated Tone	25	2	157671501
157675179	Triggered	2	 NoSound	50	2	157675179
157681601	Triggered	5	 Modulated Tone	25	2	157681601
157685204	Triggered	8	 NoSound	50	2	157685204
157697836	Triggered	5	 Modulated Tone	25	2	157697836
157702048	Triggered	8	 NoSound	50	2	157702048
157714614	Triggered	5	 Modulated Tone	25	2	157714614
157743823	Triggered	8	 NoSound	50	2	157743823
157754586	Triggered	5	 Modulated Tone	25	2	157754586
157758527	Triggered	2	 NoSound	50	2	157758527
157765011	Triggered	5	 Modulated Tone	25	2	157765011
157768487	Triggered	8	 NoSound	50	2	157768487
157779315	Triggered	5	 Modulated Tone	25	2	157779315
157782862	Triggered	8	 NoSound	50	2	157782862
157793020	Triggered	1	 Modulated Tone	25	2	157793020
157798567	Triggered	5	 Modulated Tone	25	2	157798567
157804116	Triggered	8	 NoSound	50	2	157804116
157813941	Triggered	1	 Modulated Tone	25	2	157813941
157817213	Triggered	6	 NoSound	50	2	157817213
157827846	Triggered	1	 Modulated Tone	25	2	157827846
157831388	Triggered	6	 NoSound	50	2	157831388
157839006	Triggered	8	 NoSound	50	2	157839006
157845153	Triggered	1	 Modulated Tone	25	2	157845153
157848365	Triggered	4	 NoSound	50	2	157848365
157850835	Triggered	3	 NoSound	50	2	157850835
157851839	Triggered	2	 NoSound	50	2	157851839
157856586	Triggered	5	 Modulated Tone	25	2	157856586
157860862	Triggered	8	 NoSound	50	2	157860862
157866477	Triggered	1	 Modulated Tone	25	2	157866477
157869684	Triggered	4	 NoSound	50	2	157869684
157871891	Triggered	3	 NoSound	50	2	157871891
157872893	Triggered	2	 NoSound	50	2	157872893
157876969	Triggered	6	 NoSound	50	2	157876969
157883794	Triggered	1	 Modulated Tone	25	2	157883794
157886929	Triggered	4	 NoSound	50	2	157886929
157890806	Triggered	3	 NoSound	50	2	157890806
157892142	Triggered	2	 NoSound	50	2	157892142
157898493	Triggered	5	 Modulated Tone	25	2	157898493
157904174	Triggered	1	 Modulated Tone	25	2	157904174
157907322	Triggered	6	 NoSound	50	2	157907322
157920149	Triggered	1	 Modulated Tone	25	2	157920149
157923361	Triggered	4	 NoSound	50	2	157923361
157931314	Triggered	1	 Modulated Tone	25	2	157931314
157934789	Triggered	6	 NoSound	50	2	157934789
157946889	Triggered	1	 Modulated Tone	25	2	157946889
157950902	Triggered	4	 NoSound	50	2	157950902
157955509	Triggered	5	 Modulated Tone	25	2	157955509
157961324	Triggered	1	 Modulated Tone	25	2	157961324
157965271	Triggered	6	 NoSound	50	2	157965271
157987602	Triggered	1	 Modulated Tone	25	2	157987602
157991134	Triggered	6	 NoSound	50	2	157991134
158000496	Triggered	1	 Modulated Tone	25	2	158000496
158004302	Triggered	4	 NoSound	50	2	158004302
158010852	Triggered	1	 Modulated Tone	25	2	158010852
158017736	Triggered	5	 Modulated Tone	25	2	158017736
158020678	Triggered	2	 NoSound	50	2	158020678
158039928	Triggered	5	 Modulated Tone	25	2	158039928
158042878	Triggered	8	 NoSound	50	2	158042878
158047221	Triggered	7	 NoSound	50	2	158047221
158050221	Triggered	6	 NoSound	50	2	158050221
158054038	Triggered	5	 Modulated Tone	25	2	158054038
158057441	Triggered	8	 NoSound	50	2	158057441
158063457	Triggered	5	 Modulated Tone	25	2	158063457
158066332	Triggered	2	 NoSound	50	2	158066332
158079708	Triggered	5	 Modulated Tone	25	2	158079708
158083843	Triggered	2	 NoSound	50	2	158083843
158097613	Triggered	5	 Modulated Tone	25	2	158097613
158101221	Triggered	8	 NoSound	50	2	158101221
158106570	Triggered	5	 Modulated Tone	25	2	158106570
158109910	Triggered	2	 NoSound	50	2	158109910
158124424	Triggered	5	 Modulated Tone	25	2	158124424
158128359	Triggered	2	 NoSound	50	2	158128359
158139591	Triggered	5	 Modulated Tone	25	2	158139591
158172339	Triggered	8	 NoSound	50	2	158172339
158177093	Triggered	5	 Modulated Tone	25	2	158177093
158180093	Triggered	2	 NoSound	50	2	158180093
158190989	Triggered	5	 Modulated Tone	25	2	158190989
158195065	Triggered	8	 NoSound	50	2	158195065
158199144	Triggered	5	 Modulated Tone	25	2	158199144
158202084	Triggered	2	 NoSound	50	2	158202084
158212646	Triggered	5	 Modulated Tone	25	2	158212646
158217191	Triggered	1	 Modulated Tone	25	2	158217191
158220799	Triggered	4	 NoSound	50	2	158220799
158231628	Triggered	1	 Modulated Tone	25	2	158231628
158236173	Triggered	4	 NoSound	50	2	158236173
158245998	Triggered	1	 Modulated Tone	25	2	158245998
158250013	Triggered	6	 NoSound	50	2	158250013
158256696	Triggered	1	 Modulated Tone	25	2	158256696
158259835	Triggered	6	 NoSound	50	2	158259835
158265449	Triggered	1	 Modulated Tone	25	2	158265449
158269260	Triggered	6	 NoSound	50	2	158269260
158273203	Triggered	5	 Modulated Tone	25	2	158273203
158277145	Triggered	1	 Modulated Tone	25	2	158277145
158283295	Triggered	4	 NoSound	50	2	158283295
158292187	Triggered	1	 Modulated Tone	25	2	158292187
158295995	Triggered	6	 NoSound	50	2	158295995
158301080	Triggered	1	 Modulated Tone	25	2	158301080
158306492	Triggered	4	 NoSound	50	2	158306492
158315043	Triggered	1	 Modulated Tone	25	2	158315043
158319656	Triggered	6	 NoSound	50	2	158319656
158324737	Triggered	1	 Modulated Tone	25	2	158324737
158327816	Triggered	4	 NoSound	50	2	158327816
158338840	Triggered	1	 Modulated Tone	25	2	158338840
158343453	Triggered	4	 NoSound	50	2	158343453
158353086	Triggered	1	 Modulated Tone	25	2	158353086
158356955	Triggered	6	 NoSound	50	2	158356955
158362234	Triggered	1	 Modulated Tone	25	2	158362234
158366511	Triggered	5	 Modulated Tone	25	2	158366511
158369453	Triggered	8	 NoSound	50	2	158369453
158388572	Triggered	5	 Modulated Tone	25	2	158388572
158392245	Triggered	8	 NoSound	50	2	158392245
158408755	Triggered	5	 Modulated Tone	25	2	158408755
