Ver1.3	1162503491	StartFile	1/26/2021	10:25:36 AM	E:\BehavioralExperiments\Twenty\Horizon\RawData\012621\SoundData.txt	1162503491
1162780848	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1162780848
1162781049	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	1162781049
1162792579	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1162792579
1162796008	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1162796008
1162796209	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	1162796209
1162806537	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1162806537
1162809665	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1162809665
1162809866	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	1162809866
1162820014	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1162820014
1162823323	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1162823323
1162823526	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	1162823526
1162832949	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1162832949
1162833151	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	1162833151
1162836018	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1162836018
1162836231	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	1162836231
1162846306	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1162846306
1162846509	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-7kHz	40	2	1162846509
1162850580	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1162850580
1162850781	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	1162850781
1162858700	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1162858700
1162858903	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-5kHz	40	2	1162858903
1162863213	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1162863213
1162863413	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	1162863413
1162883850	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1162883850
1162884052	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-3kHz	40	2	1162884052
1162887159	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1162887159
1162887360	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	1162887360
1162895829	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1162895829
1162896031	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	1162896031
1162899733	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1162899733
1162899935	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	1162899935
1162908397	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1162908397
1162908599	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	1162908599
1162911886	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1162911886
1162912088	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	1162912088
1162920731	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1162920731
1162920932	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	1162920932
1162931982	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1162931982
1162936013	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1162936013
1162936215	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	1162936215
1162945562	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1162945562
1162949491	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1162949491
1162949693	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	1162949693
1162960320	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1162960320
1162963871	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1162963871
1162964084	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	1162964084
