Ver1.3	590063025	StartFile	11/17/2020	2:24:59 PM	E:\BehavioralExperiments\Gerald\Horizon\RawData\111720\SoundData.txt	590063025
590441553	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	590441553
590441756	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundLong	40	2	590441756
590455658	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	590455658
590464745	Triggered	6,47,48,49,50,51,	 NoSound	40	2	590464745
590464946	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	590464946
590479918	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	590479918
590484063	Triggered	6,47,48,49,50,51,	 NoSound	40	2	590484063
590484263	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	590484263
590494356	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	590494356
590497698	Triggered	6,47,48,49,50,51,	 NoSound	40	2	590497698
590497900	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	590497900
590507524	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	590507524
590507739	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	590507739
590511668	Triggered	4,42,43,44,45,46,	 NoSound	40	2	590511668
590511869	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	590511869
590522630	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	590522630
590522833	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-7kHz	40	2	590522833
590526239	Triggered	4,42,43,44,45,46,	 NoSound	40	2	590526239
590526451	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	590526451
590537201	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	590537201
590537415	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-5kHz	40	2	590537415
590540476	Triggered	4,42,43,44,45,46,	 NoSound	40	2	590540476
590540678	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	590540678
590550971	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	590550971
590551176	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-3kHz	40	2	590551176
590553978	Triggered	4,42,43,44,45,46,	 NoSound	40	2	590553978
590554180	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	590554180
590563536	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	590563536
590563738	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	590563738
590566344	Triggered	4,42,43,44,45,46,	 NoSound	40	2	590566344
590566547	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	590566547
590577306	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	590577306
590577507	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	590577507
590580247	Triggered	4,42,43,44,45,46,	 NoSound	40	2	590580247
590580449	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	590580449
590591276	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	590591276
590591476	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	590591476
590609791	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	590609791
590613336	Triggered	8,52,53,54,55,56,	 NoSound	40	2	590613336
590613538	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	590613538
