Tuesday, November 17, 2020	2:29:39 PM	Game1.txt	590342999
Cued	Now	590365073
9	BlinkStart	590365103
9	BlinkEnd	590407020
24,5	BlinkStart	590407113
24,5	BlinkEnd	590441552
5	0DropFeed	590441632
24	NoFeedAbort	590441712
1	BlinkStart	590451732
1	BlinkEnd	590455657
1	NoFeedLowProb	590455737
6,47	BlinkStart	590455764
6,47	BlinkEnd	590464745
6	Feed	590464826
47	Feed	590464906
1	BlinkStart	590465002
1	BlinkEnd	590479918
1	NoFeedLowProb	590479999
6,47	BlinkStart	590480028
6,47	BlinkEnd	590484062
6	Feed	590484142
47	Feed	590484222
1	BlinkStart	590484322
1	BlinkEnd	590494355
1	NoFeedLowProb	590494435
6,47	BlinkStart	590494475
6,47	BlinkEnd	590497698
6	Feed	590497778
47	Feed	590497858
21,1	BlinkStart	590497959
21,1	BlinkEnd	590507523
1	0DropFeed	590507603
21	Feed	590507683
6,47,4,44	BlinkStart	590507787
6,47,4,44	BlinkEnd	590511667
4	Feed	590511747
44	Feed	590511827
20,1	BlinkStart	590511918
20,1	BlinkEnd	590522629
1	0DropFeed	590522709
20	Feed	590522789
6,47,4,44	BlinkStart	590522897
6,47,4,44	BlinkEnd	590526239
4	Feed	590526319
44	Feed	590526399
19,1	BlinkStart	590526491
19,1	BlinkEnd	590537200
1	0DropFeed	590537280
19	Feed	590537360
6,47,4,44	BlinkStart	590537458
6,47,4,44	BlinkEnd	590540476
4	Feed	590540556
44	Feed	590540636
18,1	BlinkStart	590540743
18,1	BlinkEnd	590550971
1	0DropFeed	590551051
18	Feed	590551131
6,47,4,44	BlinkStart	590551239
6,47,4,44	BlinkEnd	590553978
4	Feed	590554059
44	Feed	590554139
17,1	BlinkStart	590554241
17,1	BlinkEnd	590563535
1	0DropFeed	590563615
17	Feed	590563696
6,47,4,44	BlinkStart	590563818
6,47,4,44	BlinkEnd	590566343
4	Feed	590566423
44	Feed	590566504
16,1	BlinkStart	590566594
16,1	BlinkEnd	590577305
1	0DropFeed	590577385
16	Feed	590577465
6,47,4,44	BlinkStart	590577584
6,47,4,44	BlinkEnd	590580246
4	Feed	590580327
44	Feed	590580407
14,1	BlinkStart	590580496
14,1	BlinkEnd	590591275
1	0DropFeed	590591355
14	NoFeedAbort	590591436
5	BlinkStart	590601451
5	BlinkEnd	590609791
5	NoFeedLowProb	590609871
8,56	BlinkStart	590609893
8,56	BlinkEnd	590613336
8	Feed	590613416
56	Feed	590613496
5	BlinkStart	590613586
5	BlinkEnd	590627509
5	NoFeedLowProb	590627589
8,56	BlinkStart	590627622
8,56	BlinkEnd	590630656
8	Feed	590630736
56	Feed	590630816
5	BlinkStart	590630910
5	BlinkEnd	590642943
5	NoFeedLowProb	590643023
8,56	BlinkStart	590643055
8,56	BlinkEnd	590645951
8	Feed	590646031
56	Feed	590646111
25,5	BlinkStart	590646213
25,5	BlinkEnd	590656913
5	0DropFeed	590656993
25	Feed	590657073
8,56,2,37	BlinkStart	590657189
8,56,2,37	BlinkEnd	590659920
8	Feed	590660000
56	Feed	590660080
24,5	BlinkStart	590660253
24,5	BlinkEnd	590672219
5	0DropFeed	590672299
24	NoFeedAbort	590672379
1	BlinkStart	590682454
1	BlinkEnd	590684852
1	NoFeedLowProb	590684932
4,45	BlinkStart	590685021
4,45	BlinkEnd	590687392
4	Feed	590687473
45	Feed	590687553
1	BlinkStart	590687732
1	BlinkEnd	590698822
1	NoFeedLowProb	590698902
4,45	BlinkStart	590699011
4,45	BlinkEnd	590701297
4	Feed	590701377
45	Feed	590701458
1	BlinkStart	590701632
1	BlinkEnd	590711655
1	NoFeedLowProb	590711735
4,45	BlinkStart	590711831
4,45	BlinkEnd	590714329
4	Feed	590714409
45	Feed	590714489
21,1	BlinkStart	590714668
21,1	BlinkEnd	590726628
1	0DropFeed	590726708
21	Feed	590726789
4,45,6,50	BlinkStart	590726968
4,45,6,50	BlinkEnd	590729373
4	Feed	590729453
45	Feed	590729534
20,1	BlinkStart	590729716
20,1	BlinkEnd	590739795
1	0DropFeed	590739875
20	Feed	590739955
4,45,6,50	BlinkStart	590740132
4,45,6,50	BlinkEnd	590742336
4	Feed	590742416
45	Feed	590742496
19,1	BlinkStart	590742678
19,1	BlinkEnd	590752160
1	0DropFeed	590752240
19	Feed	590752320
4,45,6,50	BlinkStart	590752495
4,45,6,50	BlinkEnd	590754299
4	Feed	590754380
45	Feed	590754460
18,1	BlinkStart	590754619
18,1	BlinkEnd	590766263
1	0DropFeed	590766344
18	Feed	590766425
4,45,6,50	BlinkStart	590766602
4,45,6,50	BlinkEnd	590768804
4	Feed	590768884
45	Feed	590768965
17,1	BlinkStart	590769146
17,1	BlinkEnd	590779899
1	0DropFeed	590779979
17	Feed	590780059
4,45,6,50	BlinkStart	590780250
4,45,6,50	BlinkEnd	590781838
4	Feed	590781918
45	Feed	590781998
16,1	BlinkStart	590782168
16,1	BlinkEnd	590828693
1	0DropFeed	590828773
16	Feed	590828853
4,45,6,50	BlinkStart	590829059
4,45,6,50	BlinkEnd	590831700
4	Feed	590831780
45	Feed	590831860
14,1	BlinkStart	590832019
14,1	BlinkEnd	590843999
1	0DropFeed	590844079
14	NoFeedAbort	590844159
5	BlinkStart	590854228
5	BlinkEnd	590863458
5	NoFeedLowProb	590863538
2,38	BlinkStart	590863643
2,38	BlinkEnd	590866926
2	Feed	590867007
38	Feed	590867087
5	BlinkStart	590867249
5	BlinkEnd	590875148
5	NoFeedLowProb	590875228
2,38	BlinkStart	590875303
2,38	BlinkEnd	590878097
2	Feed	590878177
38	Feed	590878257
5	BlinkStart	590878402
5	BlinkEnd	590885241
5	NoFeedLowProb	590885321
2,38	BlinkStart	590885413
2,38	BlinkEnd	590888182
2	Feed	590888262
38	Feed	590888342
25,5	BlinkStart	590888520
25,5	BlinkEnd	590895066
5	0DropFeed	590895146
25	Feed	590895226
2,38,8,52	BlinkStart	590895393
2,38,8,52	BlinkEnd	590898141
8	Feed	590898221
52	Feed	590898301
24,5	BlinkStart	590898452
24,5	BlinkEnd	590905494
5	0DropFeed	590905575
24	NoFeedAbort	590905656
1	BlinkStart	590915772
1	BlinkEnd	590918929
1	NoFeedLowProb	590919009
4	BlinkStart	590919121
4	BlinkEnd	590921603
4	0DropFeed	590921683
1	BlinkStart	590921835
1	BlinkEnd	590929958
1	NoFeedLowProb	590930038
4	BlinkStart	590930143
4	BlinkEnd	590933032
4	0DropFeed	590933113
1	BlinkStart	590933289
1	BlinkEnd	590939784
1	NoFeedLowProb	590939864
4	BlinkStart	590939931
4	BlinkEnd	590964048
4	0DropFeed	590964129
21,1	BlinkStart	590964279
21,1	BlinkEnd	590977214
1	0DropFeed	590977294
21	Feed	590977374
6,48,4	BlinkStart	590977528
6,48,4	BlinkEnd	590981560
4	0DropFeed	590981640
20,1	BlinkStart	590981819
20,1	BlinkEnd	590988111
1	0DropFeed	590988191
20	Feed	590988271
6,48,4	BlinkStart	590988445
6,48,4	BlinkEnd	590991720
6	Feed	590991800
48	Feed	590991880
19,1	BlinkStart	590992024
19,1	BlinkEnd	591002747
1	0DropFeed	591002827
19	Feed	591002907
6,48,4	BlinkStart	591003083
6,48,4	BlinkEnd	591005957
6	Feed	591006038
48	Feed	591006118
18,1	BlinkStart	591006275
18,1	BlinkEnd	591014178
1	0DropFeed	591014258
18	Feed	591014338
6,48,4	BlinkStart	591014522
6,48,4	BlinkEnd	591017719
6	Feed	591017799
48	Feed	591017880
17,1	BlinkStart	591018033
17,1	BlinkEnd	591027611
1	0DropFeed	591027691
17	Feed	591027771
6,48,4	BlinkStart	591027922
6,48,4	BlinkEnd	591030554
4	0DropFeed	591030634
16,1	BlinkStart	591030820
16,1	BlinkEnd	591035632
1	0DropFeed	591035712
16	Feed	591035792
6,48,4	BlinkStart	591035962
6,48,4	BlinkEnd	591039376
6	Feed	591039456
48	Feed	591039536
14,1	BlinkStart	591039707
14,1	BlinkEnd	591051875
1	0DropFeed	591051955
14	NoFeedAbort	591052035
5	BlinkStart	591062104
