Ver1.3	1482730894	StartFile	8/11/2020	3:56:29 PM	E:\BehavioralExperiments\Rizzo\RatData_Rizzo\Rawdata\081120B\SoundData.txt	1482730894
1483287137	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1483287137
1483287338	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	1483287338
1483290880	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1483290880
1483291080	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	1483291080
1483299034	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1483299034
1483299236	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundLong	40	2	1483299236
1483310330	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1483310330
1483313806	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1483313806
1483314008	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	1483314008
1483322027	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1483322027
1483322231	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	1483322231
1483325102	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1483325102
1483325302	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1483325302
1483336197	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1483336197
1483336399	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-7kHz	40	2	1483336399
1483338806	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1483338806
1483339006	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1483339006
1483349500	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1483349500
1483349703	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-5kHz	40	2	1483349703
1483352106	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1483352106
1483352306	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1483352306
1483365409	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1483365409
1483365610	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-3kHz	40	2	1483365610
1483368682	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1483368682
1483368891	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1483368891
1483380179	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1483380179
1483380380	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	1483380380
1483383588	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1483383588
1483383789	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1483383789
1483392690	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1483392690
1483392891	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	1483392891
1483396154	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1483396154
1483396354	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1483396354
1483406580	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1483406580
1483406781	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	1483406781
1483417342	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1483417342
1483420417	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1483420417
1483420618	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	1483420618
1483429039	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1483429039
1483429241	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	1483429241
1483432651	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1483432651
1483432851	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	1483432851
1483440670	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1483440670
1483440871	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundLong	40	2	1483440871
1483456578	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1483456578
1483479504	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1483479504
1483479706	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	1483479706
1483493007	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1483493007
1483493223	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	1483493223
1483495815	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1483495815
1483496015	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	1483496015
1483509049	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1483509049
1483509252	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-7kHz	40	2	1483509252
1483511523	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1483511523
1483511723	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	1483511723
1483524756	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1483524756
1483524959	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-5kHz	40	2	1483524959
1483527364	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1483527364
1483527565	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	1483527565
1483539595	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1483539595
1483539797	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-3kHz	40	2	1483539797
1483542869	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1483542869
1483543072	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	1483543072
1483556111	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1483556111
1483556315	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	1483556315
1483559914	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1483559914
1483560116	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	1483560116
1483573828	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1483573828
1483574030	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	1483574030
1483577425	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1483577425
1483577627	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	1483577627
1483590593	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1483590593
1483590793	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	1483590793
1483603427	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1483603427
1483606438	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1483606438
1483606639	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	1483606639
1483613855	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1483613855
1483614057	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	1483614057
1483617129	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1483617129
1483626019	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1483626019
1483626221	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundLong	40	2	1483626221
1483641933	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1483641933
1483645068	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1483645068
1483645270	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	1483645270
1483654092	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1483654092
1483654297	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	1483654297
1483657113	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1483657113
1483657313	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1483657313
1483667795	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1483667795
1483668000	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-7kHz	40	2	1483668000
1483670869	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1483670869
1483671070	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1483671070
1483680628	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1483680628
1483680832	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-5kHz	40	2	1483680832
1483683770	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1483683770
1483683971	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1483683971
1483692459	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1483692459
1483692663	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-3kHz	40	2	1483692663
1483695868	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1483695868
1483696069	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1483696069
1483705962	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1483705962
1483706164	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	1483706164
1483709249	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1483709249
1483709450	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1483709450
1483719135	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1483719135
1483719337	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	1483719337
1483722739	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1483722739
1483722941	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1483722941
1483732833	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1483732833
1483733033	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	1483733033
1483746600	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1483746600
1483746803	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	1483746803
1483755690	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1483755690
1483755893	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	1483755893
1483759500	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1483759500
1483759701	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	1483759701
1483769193	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1483769193
1483769394	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundLong	40	2	1483769394
1483783162	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1483783162
1483783365	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	1483783365
1483790247	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1483790247
1483790450	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	1483790450
1483793189	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1483793189
1483804216	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1483804216
1483804420	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-7kHz	40	2	1483804420
1483809231	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1483809231
1483825607	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1483825607
1483825809	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-5kHz	40	2	1483825809
1483831223	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1483831223
1483838507	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1483838507
1483838709	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-3kHz	40	2	1483838709
1483844657	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1483844657
1483844857	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	1483844857
1483853881	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1483853881
1483854082	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	1483854082
1483858225	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1483858225
1483858426	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	1483858426
1483865713	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1483865713
1483865914	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	1483865914
1483869459	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1483869459
1483875070	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1483875070
1483875284	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	1483875284
1483896391	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1483896391
1483899400	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1483899400
1483899600	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	1483899600
1483908758	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1483908758
1483908960	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	1483908960
1483912098	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1483912098
1483912299	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	1483912299
1483924064	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1483924064
1483924264	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundLong	40	2	1483924264
1483937366	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1483937366
1483940046	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1483940046
1483940247	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1483940247
1483950333	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1483950333
1483950535	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	1483950535
1483953348	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1483953348
1483953548	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1483953548
1483962765	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1483962765
1483962968	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-7kHz	40	2	1483962968
1483965305	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1483965305
1483965506	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1483965506
1483973994	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1483973994
1483974195	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-5kHz	40	2	1483974195
1483977203	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1483977203
1483977404	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1483977404
1483987295	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1483987295
1483987497	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-3kHz	40	2	1483987497
1483990571	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1483990571
1483990771	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1483990771
1484000597	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1484000597
1484000814	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	1484000814
1484004073	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1484004073
1484004274	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1484004274
1484013764	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1484013764
1484013966	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	1484013966
1484017975	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1484017975
1484018176	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1484018176
1484030207	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1484030207
1484030408	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	1484030408
1484052666	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1484052666
1484056943	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1484056943
1484057144	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	1484057144
1484067437	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1484067437
1484067639	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	1484067639
1484070779	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1484070779
1484070980	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	1484070980
1484082877	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1484082877
1484083078	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundLong	40	2	1484083078
1484097182	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1484097182
1484100457	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1484100457
1484100658	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	1484100658
1484112889	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1484112889
1484113092	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	1484113092
1484115763	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1484115763
1484115979	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	1484115979
1484130802	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1484130802
1484131006	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-7kHz	40	2	1484131006
1484134012	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1484134012
1484134212	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	1484134212
1484147579	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1484147579
1484147782	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-5kHz	40	2	1484147782
1484150521	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1484150521
1484150721	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	1484150721
1484163755	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1484163755
1484163957	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-3kHz	40	2	1484163957
1484167366	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1484167366
1484167566	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	1484167566
1484181467	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1484181467
1484181669	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	1484181669
1484184276	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1484184276
1484184477	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	1484184477
1484196113	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1484196113
1484196315	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	1484196315
1484199782	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1484199782
1484199983	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	1484199983
1484213218	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1484213218
1484213418	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	1484213418
1484226118	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1484226118
1484229326	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1484229326
1484229526	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	1484229526
1484244230	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1484244230
1484244433	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	1484244433
1484250047	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1484250047
1484250260	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	1484250260
1484265153	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1484265153
1484265356	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundLong	40	2	1484265356
1484279064	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1484279064
1484282130	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1484282130
1484282330	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1484282330
1484291019	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1484291019
1484291222	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	1484291222
1484294429	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1484294429
1484294642	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1484294642
1484304122	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1484304122
1484304325	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-7kHz	40	2	1484304325
1484307597	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1484307597
1484307812	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1484307812
1484326111	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1484326111
1484326313	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-5kHz	40	2	1484326313
1484330122	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1484330122
1484330323	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1484330323
1484342420	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1484342420
1484342621	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-3kHz	40	2	1484342621
1484346097	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1484346097
