Ver1.3	1767753174	StartFile	2/2/2021	10:33:06 AM	E:\BehavioralExperiments\Twenty\Horizon\RawData\020221\SoundData.txt	1767753174
1768082242	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1768082242
1768082444	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	1768082444
1768098083	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1768098083
1768105101	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1768105101
1768114594	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1768114594
1768153094	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1768153094
1768158441	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1768158441
1768183305	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1768183305
1768190931	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1768190931
1768191135	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	1768191135
1768196273	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1768196273
1768196474	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	1768196474
1768208571	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1768208571
1768208774	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-7kHz	40	2	1768208774
1768212716	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1768212716
1768212918	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	1768212918
1768223210	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1768223210
1768223413	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-5kHz	40	2	1768223413
1768226283	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1768226283
1768226485	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	1768226485
1768237045	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1768237045
1768237247	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-3kHz	40	2	1768237247
1768240255	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1768240255
1768240456	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	1768240456
1768248878	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1768248878
1768249080	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	1768249080
1768253489	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1768253489
1768253692	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	1768253692
1768263113	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1768263113
