Ver1.3	57465018	StartFile	6/29/2020	3:16:48 PM	E:\BehavioralExperiments\Rizzo\RatData_Rizzo\Rawdata\062920\SoundData.txt	57465018
57754628	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	57754628
57754830	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundLong	40	2	57754830
57769065	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	57769065
57773075	Triggered	6,47,48,49,50,51,	 NoSound	40	2	57773075
57773277	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	57773277
57780094	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	57780094
57783971	Triggered	4,42,43,44,45,46,	 NoSound	40	2	57783971
57798609	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	57798609
57802953	Triggered	4,42,43,44,45,46,	 NoSound	40	2	57802953
57809777	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	57809777
57815185	Triggered	4,42,43,44,45,46,	 NoSound	40	2	57815185
57820133	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	57820133
57820338	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	57820338
57823608	Triggered	6,47,48,49,50,51,	 NoSound	40	2	57823608
57823809	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	57823809
57829623	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	57829623
57829825	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-7kHz	40	2	57829825
57835104	Triggered	6,47,48,49,50,51,	 NoSound	40	2	57835104
57835306	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	57835306
57842189	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	57842189
57842392	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-5kHz	40	2	57842392
57845733	Triggered	6,47,48,49,50,51,	 NoSound	40	2	57845733
57845935	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	57845935
57852147	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	57852147
57852350	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-3kHz	40	2	57852350
57855490	Triggered	4,42,43,44,45,46,	 NoSound	40	2	57855490
57862175	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	57862175
57862377	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	57862377
57866726	Triggered	6,47,48,49,50,51,	 NoSound	40	2	57866726
57866927	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	57866927
57872535	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	57872535
57872737	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	57872737
57876144	Triggered	4,42,43,44,45,46,	 NoSound	40	2	57876144
57881693	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	57881693
57881894	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	57881894
57897266	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	57897266
57901010	Triggered	2,37,38,39,40,41,	 NoSound	40	2	57901010
57901212	Triggered	2,37,38,39,40,41,	 File_beep3	40	2	57901212
57910769	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	57910769
57914712	Triggered	2,37,38,39,40,41,	 NoSound	40	2	57914712
57914914	Triggered	2,37,38,39,40,41,	 File_beep3	40	2	57914914
57921730	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	57921730
57925205	Triggered	2,37,38,39,40,41,	 NoSound	40	2	57925205
57925407	Triggered	2,37,38,39,40,41,	 File_beep3	40	2	57925407
57932559	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	57932559
57935907	Triggered	2,37,38,39,40,41,	 NoSound	40	2	57935907
57936109	Triggered	2,37,38,39,40,41,	 File_beep3	40	2	57936109
57943387	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	57943387
57943589	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	57943589
57946594	Triggered	2,37,38,39,40,41,	 NoSound	40	2	57946594
57946795	Triggered	2,37,38,39,40,41,	 File_beep3	40	2	57946795
57954816	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	57954816
57955017	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundLong	40	2	57955017
57969788	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	57969788
57973063	Triggered	6,47,48,49,50,51,	 NoSound	40	2	57973064
57973264	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	57973264
57979346	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	57979346
57996794	Triggered	4,42,43,44,45,46,	 NoSound	40	2	57996794
58002407	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	58002407
58009425	Triggered	4,42,43,44,45,46,	 NoSound	40	2	58009425
58013703	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	58013703
58017513	Triggered	6,47,48,49,50,51,	 NoSound	40	2	58017513
58017714	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	58017714
58032152	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	58032152
58032356	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	58032356
58035694	Triggered	6,47,48,49,50,51,	 NoSound	40	2	58035694
58035906	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	58035906
58042044	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	58042044
58042248	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-7kHz	40	2	58042248
58045319	Triggered	6,47,48,49,50,51,	 NoSound	40	2	58045319
58045521	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	58045521
58050867	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	58050867
58051071	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-5kHz	40	2	58051071
58054075	Triggered	6,47,48,49,50,51,	 NoSound	40	2	58054075
58054276	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	58054276
58059557	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	58059557
58059760	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-3kHz	40	2	58059760
58069047	Triggered	6,47,48,49,50,51,	 NoSound	40	2	58069047
58069248	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	58069248
58076281	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	58076281
58076483	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	58076483
58079946	Triggered	6,47,48,49,50,51,	 NoSound	40	2	58079946
58080149	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	58080149
58086300	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	58086300
58086503	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	58086503
58090236	Triggered	6,47,48,49,50,51,	 NoSound	40	2	58090236
58090438	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	58090438
58101933	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	58101933
58102135	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	58102135
58120054	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	58120054
58123460	Triggered	8,52,53,54,55,56,	 NoSound	40	2	58123460
58123662	Triggered	8,52,53,54,55,56,	 File_beep4	40	2	58123662
58134619	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	58134619
58138027	Triggered	8,52,53,54,55,56,	 NoSound	40	2	58138027
58138229	Triggered	8,52,53,54,55,56,	 File_beep4	40	2	58138229
58148922	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	58148922
58153802	Triggered	8,52,53,54,55,56,	 NoSound	40	2	58153802
58154003	Triggered	8,52,53,54,55,56,	 File_beep4	40	2	58154003
58164363	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	58164363
58168439	Triggered	2,37,38,39,40,41,	 NoSound	40	2	58168439
58168640	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	58168640
58175793	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	58175793
58175994	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	58175994
58179135	Triggered	2,37,38,39,40,41,	 NoSound	40	2	58179135
58179336	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	58179336
58186286	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	58186286
58186486	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundLong	40	2	58186486
58199521	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	58199521
58202662	Triggered	6,47,48,49,50,51,	 NoSound	40	2	58202662
58202864	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	58202864
58209414	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	58209414
58212889	Triggered	6,47,48,49,50,51,	 NoSound	40	2	58212889
58213090	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	58213090
58220179	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	58220179
58223184	Triggered	6,47,48,49,50,51,	 NoSound	40	2	58223184
58223385	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	58223385
58229666	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	58229666
58232406	Triggered	4,42,43,44,45,46,	 NoSound	40	2	58232406
58232607	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	58232607
58241430	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	58241430
58241633	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	58241633
58244505	Triggered	4,42,43,44,45,46,	 NoSound	40	2	58244505
58244706	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	58244706
58253862	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	58253862
58254067	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-7kHz	40	2	58254067
58256670	Triggered	4,42,43,44,45,46,	 NoSound	40	2	58256670
58256871	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	58256871
58264156	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	58264156
58264360	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-5kHz	40	2	58264360
58276387	Triggered	6,47,48,49,50,51,	 NoSound	40	2	58276387
58276589	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	58276589
58282471	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	58282471
58282673	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-3kHz	40	2	58282673
58285479	Triggered	4,42,43,44,45,46,	 NoSound	40	2	58285479
58285679	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	58285679
58293098	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	58293098
58293300	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	58293300
58296173	Triggered	4,42,43,44,45,46,	 NoSound	40	2	58296173
