Friday, December 13, 2019	3:54:46 PM	Game1.txt	2669979118
cued	now	2669986049
1	BlinkStart	2669986129
1	BlinkEnd	2670011893
1	NoFeedLowProb	2670011973
6	BlinkStart	2670012204
6	BlinkEnd	2670024020
6	Feed	2670024100
1	BlinkStart	2670024330
1	BlinkEnd	2670036248
1	NoFeedLowProb	2670036328
6	BlinkStart	2670036558
6	BlinkEnd	2670040788
6	Feed	2670040868
1	BlinkStart	2670041098
1	BlinkEnd	2670051492
1	NoFeedLowProb	2670051572
6	BlinkStart	2670051802
6	BlinkEnd	2670056703
6	Feed	2670056783
1	BlinkStart	2670057013
1	BlinkEnd	2670087120
1	NoFeedLowProb	2670087200
6	BlinkStart	2670087430
6	BlinkEnd	2670091664
6	Feed	2670091744
1	BlinkStart	2670091976
1	BlinkEnd	2670124276
1	NoFeedLowProb	2670124356
64	BlinkStart	2670124586
64	BlinkEnd	2670129626
4	Feed	2670129706
1	BlinkStart	2670129936
1	BlinkEnd	2670142454
1	NoFeedLowProb	2670142534
64	BlinkStart	2670142765
64	BlinkEnd	2670146663
4	Feed	2670146743
1	BlinkStart	2670146974
1	BlinkEnd	2670161781
1	NoFeedLowProb	2670161861
64	BlinkStart	2670162091
64	BlinkEnd	2670165791
4	Feed	2670165871
1	BlinkStart	2670166101
1	BlinkEnd	2670198130
1	NoFeedLowProb	2670198210
64	BlinkStart	2670198440
64	BlinkEnd	2670202420
4	Feed	2670202501
1	BlinkStart	2670202731
1	BlinkEnd	2670215841
1	NoFeedLowProb	2670215921
64	BlinkStart	2670216151
64	BlinkEnd	2670219787
6	Feed	2670219867
1	BlinkStart	2670220097
1	BlinkEnd	2670227542
1	NoFeedLowProb	2670227622
64	BlinkStart	2670227853
64	BlinkEnd	2670231220
6	Feed	2670231301
5	BlinkStart	2670231531
5	BlinkEnd	2670241118
5	NoFeedLowProb	2670241198
2	BlinkStart	2670241429
2	BlinkEnd	2670244801
2	Feed	2670244881
5	BlinkStart	2670245111
5	BlinkEnd	2670255688
5	NoFeedLowProb	2670255768
2	BlinkStart	2670255998
2	BlinkEnd	2670259157
2	Feed	2670259238
5	BlinkStart	2670259468
5	BlinkEnd	2670267323
5	NoFeedLowProb	2670267404
2	BlinkStart	2670267634
2	BlinkEnd	2670270791
2	Feed	2670270871
5	BlinkStart	2670271101
5	BlinkEnd	2670292782
5	NoFeedLowProb	2670292862
2	BlinkStart	2670293092
2	BlinkEnd	2670296055
2	Feed	2670296136
5	BlinkStart	2670296366
5	BlinkEnd	2670303677
5	NoFeedLowProb	2670303757
28	BlinkStart	2670303988
28	BlinkEnd	2670307218
8	Feed	2670307298
5	BlinkStart	2670307529
5	BlinkEnd	2670320454
5	NoFeedLowProb	2670320534
28	BlinkStart	2670320764
28	BlinkEnd	2670323804
8	Feed	2670323884
5	BlinkStart	2670324114
5	BlinkEnd	2670336430
5	NoFeedLowProb	2670336510
28	BlinkStart	2670336740
28	BlinkEnd	2670339645
8	Feed	2670339725
5	BlinkStart	2670339956
5	BlinkEnd	2670353745
5	NoFeedLowProb	2670353825
28	BlinkStart	2670354056
28	BlinkEnd	2670357077
8	Feed	2670357157
5	BlinkStart	2670357387
5	BlinkEnd	2670368649
5	NoFeedLowProb	2670368730
28	BlinkStart	2670368960
28	BlinkEnd	2670372585
8	Feed	2670372665
5	BlinkStart	2670372895
5	BlinkEnd	2670385091
5	NoFeedLowProb	2670385171
28	BlinkStart	2670385402
28	BlinkEnd	2670388636
8	Feed	2670388716
1	BlinkStart	2670388946
1	BlinkEnd	2670426330
1	NoFeedLowProb	2670426410
6	BlinkStart	2670426640
6	BlinkEnd	2670429872
6	Feed	2670429952
1	BlinkStart	2670430183
1	BlinkEnd	2670441372
1	NoFeedLowProb	2670441452
6	BlinkStart	2670441683
6	BlinkEnd	2670444772
6	Feed	2670444852
1	BlinkStart	2670445083
1	BlinkEnd	2670453331
1	NoFeedLowProb	2670453412
6	BlinkStart	2670453642
6	BlinkEnd	2670456539
6	Feed	2670456619
1	BlinkStart	2670456849
1	BlinkEnd	2670463824
1	NoFeedLowProb	2670463904
6	BlinkStart	2670464134
6	BlinkEnd	2670467434
6	Feed	2670467514
1	BlinkStart	2670467744
1	BlinkEnd	2670478937
1	NoFeedLowProb	2670479017
64	BlinkStart	2670479247
64	BlinkEnd	2670482683
6	Feed	2670482764
1	BlinkStart	2670482994
1	BlinkEnd	2670491092
1	NoFeedLowProb	2670491172
64	BlinkStart	2670491402
64	BlinkEnd	2670494569
4	Feed	2670494649
1	BlinkStart	2670494879
1	BlinkEnd	2670507741
1	NoFeedLowProb	2670507821
64	BlinkStart	2670508052
64	BlinkEnd	2670511487
6	Feed	2670511567
1	BlinkStart	2670511797
1	BlinkEnd	2670520249
1	NoFeedLowProb	2670520329
64	BlinkStart	2670520559
64	BlinkEnd	2670524050
6	Feed	2670524130
1	BlinkStart	2670524360
1	BlinkEnd	2670531932
1	NoFeedLowProb	2670532013
64	BlinkStart	2670532243
64	BlinkEnd	2670535486
6	Feed	2670535566
1	BlinkStart	2670535797
1	BlinkEnd	2670544367
1	NoFeedLowProb	2670544447
64	BlinkStart	2670544677
64	BlinkEnd	2670548049
4	Feed	2670548130
5	BlinkStart	2670548360
5	BlinkEnd	2670568833
5	NoFeedLowProb	2670568913
8	BlinkStart	2670569143
8	BlinkEnd	2670571985
8	Feed	2670572065
5	BlinkStart	2670572296
5	BlinkEnd	2670587020
5	NoFeedLowProb	2670587100
8	BlinkStart	2670587330
8	BlinkEnd	2670590287
8	Feed	2670590367
