Wednesday, January 27, 2021	1:01:01 PM	Game1.txt	1258229036
Cued	Now	1258249930
9	BlinkStart	1258249960
9	BlinkEnd	1258493387
23,5	BlinkStart	1258493479
23,5	BlinkEnd	1258539232
5	0DropFeed	1258539312
23	NoFeedAbort	1258539392
1	BlinkStart	1258549409
1	BlinkEnd	1258559661
1	NoFeedLowProb	1258559742
6	BlinkStart	1258559775
6	BlinkEnd	1258566280
6	0DropFeed	1258566360
1	BlinkStart	1258566463
1	BlinkEnd	1258581451
1	NoFeedLowProb	1258581531
6	BlinkStart	1258581566
6	BlinkEnd	1258612733
6	0DropFeed	1258612813
1	BlinkStart	1258612916
1	BlinkEnd	1258617679
1	NoFeedLowProb	1258617759
6	BlinkStart	1258617786
6	BlinkEnd	1258622292
6	0DropFeed	1258622372
21,1	BlinkStart	1258622477
21,1	BlinkEnd	1258626638
1	0DropFeed	1258626718
21	Feed	1258626798
4,44,6	BlinkStart	1258626904
4,44,6	BlinkEnd	1258631515
4	Feed	1258631595
44	Feed	1258631675
20,1	BlinkStart	1258631768
20,1	BlinkEnd	1258643280
1	0DropFeed	1258643360
20	Feed	1258643440
4,44,6	BlinkStart	1258643534
4,44,6	BlinkEnd	1258647825
4	Feed	1258647905
44	Feed	1258647985
19,1	BlinkStart	1258648072
19,1	BlinkEnd	1258658186
1	0DropFeed	1258658266
19	Feed	1258658346
4,44,6	BlinkStart	1258658439
4,44,6	BlinkEnd	1258661935
4	Feed	1258662015
44	Feed	1258662095
18,1	BlinkStart	1258662184
18,1	BlinkEnd	1258672689
1	0DropFeed	1258672769
18	Feed	1258672849
4,44,6	BlinkStart	1258672942
4,44,6	BlinkEnd	1258676433
4	Feed	1258676513
44	Feed	1258676593
17,1	BlinkStart	1258676689
17,1	BlinkEnd	1258687594
1	0DropFeed	1258687674
17	Feed	1258687755
4,44,6	BlinkStart	1258687862
4,44,6	BlinkEnd	1258690870
4	Feed	1258690950
44	Feed	1258691030
16,1	BlinkStart	1258691132
16,1	BlinkEnd	1258700764
1	0DropFeed	1258700844
