Ver1.3	1258199866	StartFile	1/27/2021	1:00:32 PM	E:\BehavioralExperiments\Twenty\Horizon\RawData\012721\SoundData.txt	1258199866
1258539233	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1258539233
1258539434	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	1258539434
1258559662	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1258559662
1258566280	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1258566280
1258581452	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1258581452
1258612734	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1258612734
1258617679	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1258617679
1258622293	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1258622293
1258626638	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1258626638
1258626842	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	1258626842
1258631515	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1258631515
1258631729	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	1258631729
1258643280	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1258643280
1258643484	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-7kHz	40	2	1258643484
1258647826	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1258647826
1258648040	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	1258648040
1258658186	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1258658186
1258658391	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-5kHz	40	2	1258658391
1258661935	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1258661935
1258662137	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	1258662137
1258672690	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1258672690
1258672902	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-3kHz	40	2	1258672902
1258676434	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1258676434
1258676635	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	1258676635
1258687594	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1258687594
1258687796	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	1258687796
1258690870	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1258690870
1258691072	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	1258691072
1258700765	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1258700765
1258700985	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	1258700985
1258704173	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1258704173
1258704374	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	1258704374
1258713798	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1258713798
1258713999	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	1258713999
1258724025	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1258724025
1258727299	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1258727299
1258727501	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	1258727501
1258737269	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1258737269
1258740134	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1258740134
1258740335	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	1258740335
1258748965	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1258748965
