Ver1.2	1671094369	StartFile	3/5/2020	10:52:27 AM	E:\BehavioralExperiments\Rizzo\RatData_Rizzo\Rawdata\030520\SoundData.txt	1671094369
1672187064	Triggered	5	 Modulated Tone	25	2	1672187064
1672189805	Triggered	2	 NoSound	50	2	1672189805
1672197491	Triggered	5	 Modulated Tone	25	2	1672197491
1672203174	Triggered	2	 NoSound	50	2	1672203174
1672209857	Triggered	5	 Modulated Tone	25	2	1672209857
1672213466	Triggered	2	 NoSound	50	2	1672213466
1672220885	Triggered	5	 Modulated Tone	25	2	1672220885
1672224027	Triggered	8	 NoSound	50	2	1672224027
1672245617	Triggered	6	 NoSound	50	2	1672245617
1672252704	Triggered	5	 Modulated Tone	25	2	1672252704
1672256378	Triggered	8	 NoSound	50	2	1672256378
1672275495	Triggered	5	 Modulated Tone	25	2	1672275495
1672278305	Triggered	8	 NoSound	50	2	1672278305
1672296483	Triggered	5	 Modulated Tone	25	2	1672296483
1672301027	Triggered	1	 Modulated Tone	25	2	1672301027
1672304040	Triggered	4	 NoSound	50	2	1672304040
1672314397	Triggered	1	 Modulated Tone	25	2	1672314397
1672318340	Triggered	4	 NoSound	50	2	1672318340
1672327765	Triggered	1	 Modulated Tone	25	2	1672327765
1672332580	Triggered	4	 NoSound	50	2	1672332580
1672341667	Triggered	1	 Modulated Tone	25	2	1672341667
1672347082	Triggered	4	 NoSound	50	2	1672347082
1672357513	Triggered	1	 Modulated Tone	25	2	1672357513
1672362119	Triggered	4	 NoSound	50	2	1672362119
1672370008	Triggered	1	 Modulated Tone	25	2	1672370008
1672374754	Triggered	4	 NoSound	50	2	1672374754
1672384245	Triggered	1	 Modulated Tone	25	2	1672384245
1672388324	Triggered	6	 NoSound	50	2	1672388324
1672394538	Triggered	8	 NoSound	50	2	1672394538
1672400622	Triggered	1	 Modulated Tone	25	2	1672400622
1672406775	Triggered	6	 NoSound	50	2	1672406775
1672412252	Triggered	1	 Modulated Tone	25	2	1672412252
1672420405	Triggered	6	 NoSound	50	2	1672420405
1672426288	Triggered	1	 Modulated Tone	25	2	1672426288
1672430837	Triggered	4	 NoSound	50	2	1672430837
1672440858	Triggered	1	 Modulated Tone	25	2	1672440858
1672445939	Triggered	4	 NoSound	50	2	1672445939
1672456366	Triggered	1	 Modulated Tone	25	2	1672456366
1672460917	Triggered	4	 NoSound	50	2	1672460917
1672482437	Triggered	1	 Modulated Tone	25	2	1672482437
1672489653	Triggered	5	 Modulated Tone	25	2	1672489653
1672492729	Triggered	8	 NoSound	50	2	1672492729
1672506498	Triggered	5	 Modulated Tone	25	2	1672506498
1672512853	Triggered	8	 NoSound	50	2	1672512853
1672522338	Triggered	5	 Modulated Tone	25	2	1672522338
1672526081	Triggered	8	 NoSound	50	2	1672526081
1672538513	Triggered	5	 Modulated Tone	25	2	1672538513
1672543129	Triggered	2	 NoSound	50	2	1672543129
1672552550	Triggered	5	 Modulated Tone	25	2	1672552550
1672556695	Triggered	2	 NoSound	50	2	1672556695
1672566121	Triggered	4	 NoSound	50	2	1672566121
1672572535	Triggered	5	 Modulated Tone	25	2	1672572535
1672577414	Triggered	8	 NoSound	50	2	1672577414
1672586372	Triggered	5	 Modulated Tone	25	2	1672586372
1672590314	Triggered	2	 NoSound	50	2	1672590314
1672602414	Triggered	5	 Modulated Tone	25	2	1672602414
1672605556	Triggered	2	 NoSound	50	2	1672605556
1672662772	Triggered	3	 NoSound	50	2	1672662772
1672664443	Triggered	4	 NoSound	50	2	1672664443
1672672931	Triggered	2	 NoSound	50	2	1672672931
1672684361	Triggered	5	 Modulated Tone	25	2	1672684361
1672687637	Triggered	2	 NoSound	50	2	1672687637
1672697929	Triggered	5	 Modulated Tone	25	2	1672697929
1672702274	Triggered	2	 NoSound	50	2	1672702274
1672712033	Triggered	5	 Modulated Tone	25	2	1672712033
1672715442	Triggered	8	 NoSound	50	2	1672715442
1672724065	Triggered	5	 Modulated Tone	25	2	1672724065
1672727811	Triggered	8	 NoSound	50	2	1672727811
1672736302	Triggered	5	 Modulated Tone	25	2	1672736302
1672740307	Triggered	2	 NoSound	50	2	1672740307
1672746590	Triggered	1	 Modulated Tone	25	2	1672746590
1672751133	Triggered	4	 NoSound	50	2	1672751133
1672761167	Triggered	1	 Modulated Tone	25	2	1672761167
1672765042	Triggered	4	 NoSound	50	2	1672765042
1672775803	Triggered	1	 Modulated Tone	25	2	1672775803
1672780281	Triggered	4	 NoSound	50	2	1672780281
1672792046	Triggered	1	 Modulated Tone	25	2	1672792046
1672796720	Triggered	4	 NoSound	50	2	1672796720
1672806545	Triggered	1	 Modulated Tone	25	2	1672806545
1672811358	Triggered	4	 NoSound	50	2	1672811358
1672821184	Triggered	1	 Modulated Tone	25	2	1672821184
1672824464	Triggered	4	 NoSound	50	2	1672824464
1672834018	Triggered	1	 Modulated Tone	25	2	1672834018
1672838696	Triggered	6	 NoSound	50	2	1672838696
1672866367	Triggered	1	 Modulated Tone	25	2	1672866367
1672869977	Triggered	6	 NoSound	50	2	1672869977
1672898519	Triggered	1	 Modulated Tone	25	2	1672898519
1672901530	Triggered	6	 NoSound	50	2	1672901530
1672920714	Triggered	1	 Modulated Tone	25	2	1672920714
1672923650	Triggered	6	 NoSound	50	2	1672923650
1672948782	Triggered	1	 Modulated Tone	25	2	1672948782
1672952592	Triggered	4	 NoSound	50	2	1672952592
1672962619	Triggered	1	 Modulated Tone	25	2	1672962619
1672966697	Triggered	4	 NoSound	50	2	1672966697
1672974784	Triggered	1	 Modulated Tone	25	2	1672974784
1672980533	Triggered	5	 Modulated Tone	25	2	1672980533
1672983615	Triggered	8	 NoSound	50	2	1672983615
1672993634	Triggered	5	 Modulated Tone	25	2	1672993634
1672996977	Triggered	8	 NoSound	50	2	1672996977
1673007402	Triggered	5	 Modulated Tone	25	2	1673007403
1673010811	Triggered	8	 NoSound	50	2	1673010811
1673020837	Triggered	5	 Modulated Tone	25	2	1673020837
1673024046	Triggered	8	 NoSound	50	2	1673024046
1673037214	Triggered	5	 Modulated Tone	25	2	1673037214
1673041759	Triggered	8	 NoSound	50	2	1673041759
1673052187	Triggered	5	 Modulated Tone	25	2	1673052187
1673055460	Triggered	8	 NoSound	50	2	1673055460
1673067291	Triggered	5	 Modulated Tone	25	2	1673067291
1673070968	Triggered	2	 NoSound	50	2	1673070968
1673093025	Triggered	5	 Modulated Tone	25	2	1673093025
1673096438	Triggered	2	 NoSound	50	2	1673096438
1673128251	Triggered	5	 Modulated Tone	25	2	1673128251
1673132127	Triggered	2	 NoSound	50	2	1673132127
1673150576	Triggered	5	 Modulated Tone	25	2	1673150576
1673153851	Triggered	8	 NoSound	50	2	1673153851
1673164679	Triggered	5	 Modulated Tone	25	2	1673164679
1673168555	Triggered	8	 NoSound	50	2	1673168555
1673178381	Triggered	6	 NoSound	50	2	1673178381
1673190683	Triggered	5	 Modulated Tone	25	2	1673190683
1673195893	Triggered	8	 NoSound	50	2	1673195893
1673206654	Triggered	5	 Modulated Tone	25	2	1673206654
1673212671	Triggered	1	 Modulated Tone	25	2	1673212671
1673216351	Triggered	4	 NoSound	50	2	1673216351
1673227778	Triggered	1	 Modulated Tone	25	2	1673227778
1673233190	Triggered	4	 NoSound	50	2	1673233190
1673245022	Triggered	1	 Modulated Tone	25	2	1673245022
1673249836	Triggered	4	 NoSound	50	2	1673249836
1673263336	Triggered	1	 Modulated Tone	25	2	1673263336
1673268753	Triggered	6	 NoSound	50	2	1673268753
1673311863	Triggered	1	 Modulated Tone	25	2	1673311863
1673317883	Triggered	4	 NoSound	50	2	1673317883
1673327236	Triggered	1	 Modulated Tone	25	2	1673327236
1673335391	Triggered	6	 NoSound	50	2	1673335391
1673356113	Triggered	1	 Modulated Tone	25	2	1673356113
1673359457	Triggered	6	 NoSound	50	2	1673359457
1673381047	Triggered	1	 Modulated Tone	25	2	1673381047
1673384853	Triggered	6	 NoSound	50	2	1673384853
1673409986	Triggered	1	 Modulated Tone	25	2	1673409986
1673413527	Triggered	6	 NoSound	50	2	1673413527
1673436855	Triggered	1	 Modulated Tone	25	2	1673436855
1673441668	Triggered	6	 NoSound	50	2	1673441668
1673464262	Triggered	1	 Modulated Tone	25	2	1673464262
1673468002	Triggered	6	 NoSound	50	2	1673468002
1673489259	Triggered	1	 Modulated Tone	25	2	1673489259
1673493001	Triggered	6	 NoSound	50	2	1673493001
1673516463	Triggered	1	 Modulated Tone	25	2	1673516463
