Ver1.3	218934632	StartFile	1/15/2021	12:19:27 PM	E:\BehavioralExperiments\Gerald\Horizon\RawData\011521\SoundData.txt	218934632
219219294	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	219219294
219219495	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	219219495
219234066	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	219234066
219238548	Triggered	6,47,48,49,50,51,	 NoSound	40	2	219238548
219238750	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	219238750
219249372	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	219249372
219253316	Triggered	6,47,48,49,50,51,	 NoSound	40	2	219253316
219253518	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	219253518
219261887	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	219261887
219265353	Triggered	6,47,48,49,50,51,	 NoSound	40	2	219265353
219265554	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	219265554
219273702	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	219273702
219273906	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	219273906
219277111	Triggered	6,47,48,49,50,51,	 NoSound	40	2	219277111
219277312	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	219277312
219286269	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	219286269
219286473	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-7kHz	40	2	219286473
219289813	Triggered	6,47,48,49,50,51,	 NoSound	40	2	219289813
219290015	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	219290015
219297564	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	219297564
219297765	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-5kHz	40	2	219297765
219300644	Triggered	6,47,48,49,50,51,	 NoSound	40	2	219300644
219300845	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	219300845
219308927	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	219308927
219309139	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-3kHz	40	2	219309139
219312142	Triggered	6,47,48,49,50,51,	 NoSound	40	2	219312142
219312344	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	219312344
219320091	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	219320091
219320294	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	219320294
219323104	Triggered	6,47,48,49,50,51,	 NoSound	40	2	219323104
219323306	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	219323306
219329782	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	219329782
219329997	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	219329997
219333391	Triggered	6,47,48,49,50,51,	 NoSound	40	2	219333391
219333594	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	219333594
219340142	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	219340142
219340342	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	219340342
219350435	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	219350435
219354588	Triggered	2,37,38,39,40,41,	 NoSound	40	2	219354588
219369552	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	219369552
219373295	Triggered	2,37,38,39,40,41,	 NoSound	40	2	219373295
219378509	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	219378509
219406381	Triggered	2,37,38,39,40,41,	 NoSound	40	2	219406381
