Ver1.3	514702174	StartFile	6/15/2020	6:15:43 PM	E:\BehavioralExperiments\Rizzo\RatData_Rizzo\Rawdata\061520\SoundData.txt	514702174
515071324	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	515071324
515071524	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundLong	40	2	515071524
515098279	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	515098279
515098481	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	515098481
515101653	Triggered	6,	 NoSound	40	2	515101653
515116870	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	515116870
515117070	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	515117070
515120481	Triggered	6,	 NoSound	40	2	515120481
515130588	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	515130588
515130790	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-7kHz	40	2	515130790
515133656	Triggered	6,	 NoSound	40	2	515133656
515175111	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	515175111
515175311	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-5kHz	40	2	515175311
515179020	Triggered	4,	 NoSound	40	2	515179020
515184857	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	515184857
515185057	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-3kHz	40	2	515185057
515188106	Triggered	6,	 NoSound	40	2	515188106
515199122	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	515199122
515199322	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	515199322
515201823	Triggered	6,	 NoSound	40	2	515201823
515212472	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	515212472
515212672	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	515212672
515215240	Triggered	6,	 NoSound	40	2	515215240
515223544	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	515223544
515223745	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	515223745
515237502	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	515237502
515237704	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-2kHz	40	2	515237704
515240871	Triggered	2,	 NoSound	40	2	515240871
515250136	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	515250136
515250336	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	515250336
515252905	Triggered	2,	 NoSound	40	2	515252905
515261268	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	515261268
515261468	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundLong	40	2	515261468
515275237	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	515275237
515275440	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	515275440
515278234	Triggered	6,	 NoSound	40	2	515278234
515287680	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	515287680
515287881	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	515287881
515291116	Triggered	4,	 NoSound	40	2	515291116
515297366	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	515297366
515297567	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-7kHz	40	2	515297567
515300617	Triggered	4,	 NoSound	40	2	515300617
515306452	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	515306452
515306652	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-5kHz	40	2	515306652
515309702	Triggered	4,	 NoSound	40	2	515309702
515315236	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	515315236
515315436	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-3kHz	40	2	515315436
515318967	Triggered	4,	 NoSound	40	2	515318967
515324381	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	515324381
515324581	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	515324581
515327516	Triggered	6,	 NoSound	40	2	515327516
515335033	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	515335033
515335233	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	515335233
515338098	Triggered	4,	 NoSound	40	2	515338098
515343274	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	515343274
515343474	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	515343474
515356209	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	515356209
515356412	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-2kHz	40	2	515356412
515360000	Triggered	8,	 NoSound	40	2	515360000
515370409	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	515370409
515370609	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	515370609
515373717	Triggered	8,	 NoSound	40	2	515373717
515382742	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	515382742
515382943	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundLong	40	2	515382943
515394294	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	515394294
515394498	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	515394498
515397843	Triggered	4,	 NoSound	40	2	515397843
515407891	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	515407891
515408091	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	515408091
515411079	Triggered	4,	 NoSound	40	2	515411079
515419624	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	515419624
515419824	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-7kHz	40	2	515419824
515422512	Triggered	4,	 NoSound	40	2	515422512
515431056	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	515431056
