Ver1.3	167021509	StartFile	6/4/2020	11:51:33 AM	E:\BehavioralExperiments\Rizzo\RatData_Rizzo\Rawdata\060420\SoundData.txt	167021509
167662480	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	167662480
167665750	Triggered	4,	 NoSound	40	2	167665750
167676646	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	167676646
167676846	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	167676846
167679593	Triggered	6,	 NoSound	40	2	167679593
167685803	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	167685803
167686004	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundLong	40	2	167686004
167698503	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	167698503
167698707	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	167698707
167702047	Triggered	8,	 NoSound	40	2	167702047
167710014	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	167710014
167710214	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-9kHz	40	2	167710214
167713076	Triggered	2,	 NoSound	40	2	167713076
167723702	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	167723702
167723902	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-7kHz	40	2	167723902
167726444	Triggered	2,	 NoSound	40	2	167726444
167736205	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	167736205
167736405	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-5kHz	40	2	167736405
167738943	Triggered	2,	 NoSound	40	2	167738943
167750505	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	167750505
167750706	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-3kHz	40	2	167750706
167753312	Triggered	2,	 NoSound	40	2	167753312
167764608	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	167764608
167764809	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-2kHz	40	2	167764809
167767349	Triggered	2,	 NoSound	40	2	167767349
167778519	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	167778519
167778721	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	167778721
167781058	Triggered	2,	 NoSound	40	2	167781058
167792213	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	167792213
167792414	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	167792414
167806184	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	167806184
167806387	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	167806387
167809927	Triggered	4,	 NoSound	40	2	167809927
167820826	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	167820826
167821026	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	167821026
167824030	Triggered	6,	 NoSound	40	2	167824030
167832721	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	167832721
167832921	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundLong	40	2	167832921
167847893	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	167847893
167848095	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	167848095
167850833	Triggered	2,	 NoSound	40	2	167850833
167855712	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	167855712
167855914	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-9kHz	40	2	167855914
167858854	Triggered	8,	 NoSound	40	2	167858854
167866274	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	167866274
167866475	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-7kHz	40	2	167866475
167869348	Triggered	8,	 NoSound	40	2	167869348
167875765	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	167875765
167875965	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-5kHz	40	2	167875965
167878706	Triggered	8,	 NoSound	40	2	167878706
167885658	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	167885658
167885858	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-3kHz	40	2	167885858
167889333	Triggered	2,	 NoSound	40	2	167889333
167898491	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	167898491
167898692	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-2kHz	40	2	167898692
167901565	Triggered	2,	 NoSound	40	2	167901565
167910521	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	167910522
167910722	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	167910722
167913997	Triggered	8,	 NoSound	40	2	167913997
167919879	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	167919879
167920080	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	167920080
167937063	Triggered	4,	 NoSound	40	2	167937063
167949158	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	167949158
167949359	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	167949359
167952364	Triggered	4,	 NoSound	40	2	167952364
167963795	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	167963795
167963996	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundLong	40	2	167963996
167976159	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	167976159
167976362	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	167976362
167978901	Triggered	2,	 NoSound	40	2	167978901
167987523	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	167987523
167987724	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-9kHz	40	2	167987724
167990331	Triggered	8,	 NoSound	40	2	167990331
168001699	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	168001699
168001901	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-7kHz	40	2	168001901
168005770	Triggered	2,	 NoSound	40	2	168005770
168015596	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	168015596
168015796	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-5kHz	40	2	168015796
168018604	Triggered	2,	 NoSound	40	2	168018604
168027093	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	168027093
168027305	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-3kHz	40	2	168027305
168030234	Triggered	2,	 NoSound	40	2	168030234
168040193	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	168040193
168040394	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-2kHz	40	2	168040394
168043134	Triggered	2,	 NoSound	40	2	168043134
168051957	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	168051957
168052158	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	168052158
168054967	Triggered	2,	 NoSound	40	2	168054967
168063454	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	168063454
168063654	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	168063654
168077958	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	168077958
168078161	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	168078161
168081105	Triggered	4,	 NoSound	40	2	168081105
168089722	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	168089722
168089922	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	168089922
168093132	Triggered	6,	 NoSound	40	2	168093132
168102490	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	168102490
168102690	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundLong	40	2	168102690
168115190	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	168115190
168115394	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	168115394
168118198	Triggered	2,	 NoSound	40	2	168118198
168123076	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	168123076
168123277	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-9kHz	40	2	168123277
168126284	Triggered	8,	 NoSound	40	2	168126284
168135247	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	168135247
168135448	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-7kHz	40	2	168135448
168138383	Triggered	8,	 NoSound	40	2	168138383
168145601	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	168145601
168145813	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-5kHz	40	2	168145813
168148877	Triggered	8,	 NoSound	40	2	168148877
168157231	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	168157231
168157432	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-3kHz	40	2	168157432
168160573	Triggered	2,	 NoSound	40	2	168160573
168167324	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	168167324
168167524	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-2kHz	40	2	168167524
168170399	Triggered	8,	 NoSound	40	2	168170399
168179021	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	168179021
168179233	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	168179233
168182229	Triggered	8,	 NoSound	40	2	168182229
168190184	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	168190184
168190385	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	168190385
168210438	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	168210438
168210640	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	168210640
168213445	Triggered	4,	 NoSound	40	2	168213445
168219127	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	168219127
168219327	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	168219327
168223069	Triggered	4,	 NoSound	40	2	168223069
168229017	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	168229017
168229218	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundLong	40	2	168229218
168247199	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	168247199
168247403	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	168247403
168250408	Triggered	8,	 NoSound	40	2	168250408
168258896	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	168258896
168259097	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-9kHz	40	2	168259097
168262104	Triggered	8,	 NoSound	40	2	168262104
168270994	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	168270994
168271195	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-7kHz	40	2	168271195
168273601	Triggered	8,	 NoSound	40	2	168273601
168281087	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	168281087
168281288	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-5kHz	40	2	168281288
168283762	Triggered	8,	 NoSound	40	2	168283762
168291247	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	168291247
168291447	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-3kHz	40	2	168291447
168293987	Triggered	8,	 NoSound	40	2	168293987
168303813	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	168303813
168304013	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-2kHz	40	2	168304013
168306621	Triggered	8,	 NoSound	40	2	168306621
168318987	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	168318987
168319187	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	168319187
168321861	Triggered	8,	 NoSound	40	2	168321861
168330750	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	168330750
168330950	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	168330950
168346457	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	168346457
168346660	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	168346660
168349599	Triggered	4,	 NoSound	40	2	168349599
168364251	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	168364251
168364451	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	168364451
168367379	Triggered	6,	 NoSound	40	2	168367379
168375065	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	168375065
168375265	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundLong	40	2	168375265
168393981	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	168393981
168394184	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	168394184
168396922	Triggered	8,	 NoSound	40	2	168396922
168404676	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	168404676
168404876	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-9kHz	40	2	168404876
168408421	Triggered	8,	 NoSound	40	2	168408421
168416240	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	168416240
168416441	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-7kHz	40	2	168416441
168419515	Triggered	8,	 NoSound	40	2	168419515
168428138	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	168428138
168428340	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-5kHz	40	2	168428340
168431078	Triggered	8,	 NoSound	40	2	168431078
168438631	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	168438631
168438831	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-3kHz	40	2	168438831
168441507	Triggered	8,	 NoSound	40	2	168441507
168449392	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	168449392
168449594	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-2kHz	40	2	168449594
168451866	Triggered	8,	 NoSound	40	2	168451866
168460423	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	168460423
168460623	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	168460623
168463362	Triggered	8,	 NoSound	40	2	168463362
168470380	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	168470380
168470582	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	168470582
168484551	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	168484551
168484754	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	168484754
168488762	Triggered	6,	 NoSound	40	2	168488762
168495379	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	168495379
168495579	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	168495579
168498722	Triggered	6,	 NoSound	40	2	168498722
168505211	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	168505211
168505411	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundLong	40	2	168505411
168516914	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	168516914
168517117	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	168517117
168520243	Triggered	8,	 NoSound	40	2	168520243
168532610	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	168532610
168532810	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-9kHz	40	2	168532810
168535082	Triggered	2,	 NoSound	40	2	168535082
168541369	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	168541369
168541571	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-7kHz	40	2	168541571
168544708	Triggered	8,	 NoSound	40	2	168544708
168552995	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	168552995
168553195	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-5kHz	40	2	168553195
168555870	Triggered	8,	 NoSound	40	2	168555870
168565161	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	168565161
168565361	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-3kHz	40	2	168565361
168567968	Triggered	8,	 NoSound	40	2	168567968
168576656	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	168576656
168576856	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-2kHz	40	2	168576856
168579336	Triggered	8,	 NoSound	40	2	168579336
168589961	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	168589961
168590162	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	168590162
168592565	Triggered	8,	 NoSound	40	2	168592565
168601722	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	168601722
168601934	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	168601934
168621177	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	168621177
168621379	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	168621379
168624247	Triggered	6,	 NoSound	40	2	168624247
168632403	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	168632403
168632603	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	168632603
168635745	Triggered	6,	 NoSound	40	2	168635745
168643900	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	168643900
168644100	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundLong	40	2	168644100
168658871	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	168658871
168659075	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	168659075
168662146	Triggered	8,	 NoSound	40	2	168662146
168668363	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	168668363
168668564	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-9kHz	40	2	168668564
168671437	Triggered	8,	 NoSound	40	2	168671437
168678723	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	168678723
168678923	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-7kHz	40	2	168678923
168681396	Triggered	8,	 NoSound	40	2	168681396
168689953	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	168689953
168690153	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-5kHz	40	2	168690153
168692694	Triggered	8,	 NoSound	40	2	168692694
168701048	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	168701048
168701248	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-3kHz	40	2	168701248
168703922	Triggered	8,	 NoSound	40	2	168703922
168714089	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	168714089
168714290	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-2kHz	40	2	168714290
168716823	Triggered	8,	 NoSound	40	2	168716823
168724978	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	168724978
168725178	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	168725178
168727918	Triggered	8,	 NoSound	40	2	168727918
168736543	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	168736543
168736743	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	168736743
168755591	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	168755591
168755794	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	168755794
168759133	Triggered	4,	 NoSound	40	2	168759133
168765685	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	168765685
168765885	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	168765885
168769626	Triggered	6,	 NoSound	40	2	168769626
168779586	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	168779586
168779786	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundLong	40	2	168779786
168790816	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	168790816
168791019	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	168791019
168794223	Triggered	8,	 NoSound	40	2	168794223
168802579	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	168802579
168802779	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-9kHz	40	2	168802779
168805459	Triggered	8,	 NoSound	40	2	168805459
168812806	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	168812806
168813006	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-7kHz	40	2	168813006
168815881	Triggered	8,	 NoSound	40	2	168815881
168822098	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	168822098
168822298	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-5kHz	40	2	168822298
168825038	Triggered	8,	 NoSound	40	2	168825038
168832792	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	168832792
168833005	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-3kHz	40	2	168833005
168836266	Triggered	8,	 NoSound	40	2	168836266
168842617	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	168842617
168842818	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-2kHz	40	2	168842818
168845824	Triggered	8,	 NoSound	40	2	168845824
168853045	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	168853045
168853245	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	168853245
168856385	Triggered	8,	 NoSound	40	2	168856385
168865944	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	168865944
168866145	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	168866145
168883188	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	168883188
168883390	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	168883390
168886733	Triggered	6,	 NoSound	40	2	168886733
168895020	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	168895020
168895220	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	168895220
168898301	Triggered	4,	 NoSound	40	2	168898301
168911596	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	168911596
168911796	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundLong	40	2	168911796
168927171	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	168927171
