Monday, July 27, 2020	3:05:13 PM	Game1.txt	183654786
Cued	Now	183672181
9	BlinkStart	183672200
9	BlinkEnd	183894943
23,5	BlinkStart	183895031
23,5	BlinkEnd	183903136
5	0DropFeed	183903216
23	NoFeedAbort	183903296
1	BlinkStart	183913314
1	BlinkEnd	183915714
1	NoFeedLowProb	183915794
6,47	BlinkStart	183915801
6,47	BlinkEnd	183927145
6	Feed	183927225
47	Feed	183927305
22,1	BlinkStart	183927400
22,1	BlinkEnd	183935146
1	0DropFeed	183935226
22	Feed	183935306
6,47,4	BlinkStart	183935411
6,47,4	BlinkEnd	183938395
6	Feed	183938475
47	Feed	183938555
22,1	BlinkStart	183938648
22,1	BlinkEnd	183945254
1	0DropFeed	183945334
22	Feed	183945415
6,47,4	BlinkStart	183945511
6,47,4	BlinkEnd	183948202
6	Feed	183948282
47	Feed	183948362
22,1	BlinkStart	183948453
22,1	BlinkEnd	183954759
1	0DropFeed	183954839
22	Feed	183954919
6,47,4	BlinkStart	183955006
6,47,4	BlinkEnd	183957468
6	Feed	183957548
47	Feed	183957628
22,1	BlinkStart	183957721
22,1	BlinkEnd	183965530
1	0DropFeed	183965610
22	Feed	183965690
6,47,4	BlinkStart	183965787
6,47,4	BlinkEnd	183968117
6	Feed	183968197
47	Feed	183968277
22,1	BlinkStart	183968368
22,1	BlinkEnd	183975578
1	0DropFeed	183975658
22	Feed	183975738
6,47,4	BlinkStart	183975825
6,47,4	BlinkEnd	183979308
4	0DropFeed	183979388
22,1	BlinkStart	183979478
22,1	BlinkEnd	183984001
1	0DropFeed	183984081
22	Feed	183984161
6,47,4	BlinkStart	183984261
6,47,4	BlinkEnd	183989295
6	Feed	183989375
47	Feed	183989455
22,1	BlinkStart	183989541
22,1	BlinkEnd	183996755
1	0DropFeed	183996836
22	Feed	183996917
6,47,4	BlinkStart	183997014
6,47,4	BlinkEnd	184000547
4	0DropFeed	184000627
22,1	BlinkStart	184000713
22,1	BlinkEnd	184005359
1	0DropFeed	184005439
22	Feed	184005519
6,47,4	BlinkStart	184005607
6,47,4	BlinkEnd	184010302
6	Feed	184010382
47	Feed	184010462
22,1	BlinkStart	184010552
22,1	BlinkEnd	184018364
1	0DropFeed	184018444
22	Feed	184018525
6,47,4	BlinkStart	184018622
6,47,4	BlinkEnd	184021860
6	Feed	184021941
47	Feed	184022021
22,1	BlinkStart	184022111
22,1	BlinkEnd	184029548
1	0DropFeed	184029628
22	Feed	184029708
6,47,4	BlinkStart	184029796
6,47,4	BlinkEnd	184032735
6	Feed	184032815
47	Feed	184032896
22,1	BlinkStart	184032990
22,1	BlinkEnd	184047837
1	0DropFeed	184047917
22	Feed	184047997
6,47,4	BlinkStart	184048083
6,47,4	BlinkEnd	184050905
6	Feed	184050985
47	Feed	184051065
22,1	BlinkStart	184051151
22,1	BlinkEnd	184057765
1	0DropFeed	184057845
22	Feed	184057925
6,47,4	BlinkStart	184058010
6,47,4	BlinkEnd	184060953
4	0DropFeed	184061033
22,1	BlinkStart	184061120
22,1	BlinkEnd	184070819
1	0DropFeed	184070899
22	Feed	184070979
6,47,4	BlinkStart	184071129
6,47,4	BlinkEnd	184075030
6	Feed	184075110
47	Feed	184075190
22,1	BlinkStart	184075332
22,1	BlinkEnd	184081829
1	0DropFeed	184081909
22	Feed	184081989
6,47,4	BlinkStart	184082145
6,47,4	BlinkEnd	184085560
6	Feed	184085640
47	Feed	184085720
21,1	BlinkStart	184085863
21,1	BlinkEnd	184091878
1	0DropFeed	184091958
21	Feed	184092038
6,47,4	BlinkStart	184092197
6,47,4	BlinkEnd	184094405
6	Feed	184094485
47	Feed	184094565
20,1	BlinkStart	184094711
20,1	BlinkEnd	184100421
1	0DropFeed	184100501
20	Feed	184100581
6,47,4	BlinkStart	184100738
6,47,4	BlinkEnd	184103910
4	0DropFeed	184103990
19,1	BlinkStart	184104141
19,1	BlinkEnd	184108664
1	0DropFeed	184108744
19	Feed	184108824
6,47,4	BlinkStart	184108994
6,47,4	BlinkEnd	184113537
6	Feed	184113617
47	Feed	184113697
18,1	BlinkStart	184113847
18,1	BlinkEnd	184120096
1	0DropFeed	184120177
18	Feed	184120257
6,47,4	BlinkStart	184120424
6,47,4	BlinkEnd	184125342
6	Feed	184125422
47	Feed	184125502
17,1	BlinkStart	184125654
17,1	BlinkEnd	184132128
1	0DropFeed	184132208
17	Feed	184132288
6,47,4	BlinkStart	184132455
6,47,4	BlinkEnd	184136280
4	0DropFeed	184136360
16,1	BlinkStart	184136521
16,1	BlinkEnd	184152705
1	0DropFeed	184152785
16	Feed	184152865
6,47,4	BlinkStart	184153016
6,47,4	BlinkEnd	184156375
6	Feed	184156456
47	Feed	184156536
14,1	BlinkStart	184156686
14,1	BlinkEnd	184163715
1	0DropFeed	184163795
14	NoFeedAbort	184163875
5	BlinkStart	184173942
5	BlinkEnd	184176412
5	NoFeedLowProb	184176492
8,54	BlinkStart	184176561
8,54	BlinkEnd	184179960
8	Feed	184180040
54	Feed	184180120
31,5	BlinkStart	184180279
31,5	BlinkEnd	184189045
5	0DropFeed	184189125
31	Feed	184189205
8,54,2,41	BlinkStart	184189365
8,54,2,41	BlinkEnd	184192053
2	Feed	184192133
41	Feed	184192213
31,5	BlinkStart	184192357
31,5	BlinkEnd	184204628
5	0DropFeed	184204708
31	Feed	184204788
8,54,2,41	BlinkStart	184204960
8,54,2,41	BlinkEnd	184207214
2	Feed	184207295
41	Feed	184207375
31,5	BlinkStart	184207546
31,5	BlinkEnd	184218526
5	0DropFeed	184218607
31	Feed	184218687
8,54,2,41	BlinkStart	184218879
8,54,2,41	BlinkEnd	184221054
2	Feed	184221134
41	Feed	184221214
31,5	BlinkStart	184221386
31,5	BlinkEnd	184233988
5	0DropFeed	184234068
31	Feed	184234148
8,54,2,41	BlinkStart	184234329
8,54,2,41	BlinkEnd	184235975
2	Feed	184236055
41	Feed	184236135
31,5	BlinkStart	184236293
31,5	BlinkEnd	184249222
5	0DropFeed	184249302
31	Feed	184249382
8,54,2,41	BlinkStart	184249571
8,54,2,41	BlinkEnd	184251437
2	Feed	184251517
41	Feed	184251597
31,5	BlinkStart	184251758
31,5	BlinkEnd	184267681
5	0DropFeed	184267761
31	Feed	184267841
8,54,2,41	BlinkStart	184267995
8,54,2,41	BlinkEnd	184271112
2	Feed	184271192
41	Feed	184271272
31,5	BlinkStart	184271464
31,5	BlinkEnd	184292121
5	0DropFeed	184292201
31	Feed	184292281
8,54,2,41	BlinkStart	184292465
8,54,2,41	BlinkEnd	184295359
2	Feed	184295440
41	Feed	184295520
31,5	BlinkStart	184295662
31,5	BlinkEnd	184309196
5	0DropFeed	184309276
31	Feed	184309356
8,54,2,41	BlinkStart	184309522
8,54,2,41	BlinkEnd	184311423
2	Feed	184311503
41	Feed	184311583
31,5	BlinkStart	184311726
31,5	BlinkEnd	184322133
5	0DropFeed	184322213
31	Feed	184322294
8,54,2,41	BlinkStart	184322460
8,54,2,41	BlinkEnd	184324479
2	Feed	184324559
41	Feed	184324639
31,5	BlinkStart	184324785
31,5	BlinkEnd	184335790
5	0DropFeed	184335870
31	Feed	184335950
8,54,2,41	BlinkStart	184336112
8,54,2,41	BlinkEnd	184338077
2	Feed	184338157
41	Feed	184338237
31,5	BlinkStart	184338381
31,5	BlinkEnd	184358232
5	0DropFeed	184358312
31	Feed	184358392
8,54,2,41	BlinkStart	184358552
8,54,2,41	BlinkEnd	184362323
2	Feed	184362403
41	Feed	184362484
31,5	BlinkStart	184362645
31,5	BlinkEnd	184382178
5	0DropFeed	184382258
31	Feed	184382339
8,54,2,41	BlinkStart	184382503
8,54,2,41	BlinkEnd	184385367
8	Feed	184385447
54	Feed	184385527
31,5	BlinkStart	184385692
31,5	BlinkEnd	184396016
5	0DropFeed	184396096
31	Feed	184396176
8,54,2,41	BlinkStart	184396333
8,54,2,41	BlinkEnd	184399145
2	Feed	184399226
41	Feed	184399306
31,5	BlinkStart	184399459
31,5	BlinkEnd	184410275
5	0DropFeed	184410355
31	Feed	184410435
8,54,2,41	BlinkStart	184410587
8,54,2,41	BlinkEnd	184412682
2	Feed	184412762
41	Feed	184412842
30,5	BlinkStart	184412989
30,5	BlinkEnd	184422730
5	0DropFeed	184422810
30	Feed	184422890
8,54,2,41	BlinkStart	184423055
8,54,2,41	BlinkEnd	184425136
2	Feed	184425216
41	Feed	184425296
29,5	BlinkStart	184425449
29,5	BlinkEnd	184441803
5	0DropFeed	184441883
29	Feed	184441963
8,54,2,41	BlinkStart	184442140
8,54,2,41	BlinkEnd	184445050
8	Feed	184445130
54	Feed	184445210
28,5	BlinkStart	184445357
28,5	BlinkEnd	184454678
5	0DropFeed	184454758
28	Feed	184454838
8,54,2,41	BlinkStart	184455006
8,54,2,41	BlinkEnd	184457867
8	Feed	184457947
54	Feed	184458027
27,5	BlinkStart	184458175
27,5	BlinkEnd	184467072
5	0DropFeed	184467152
27	Feed	184467232
8,54,2,41	BlinkStart	184467392
8,54,2,41	BlinkEnd	184470208
8	Feed	184470289
54	Feed	184470369
26,5	BlinkStart	184470514
26,5	BlinkEnd	184477849
5	0DropFeed	184477929
26	Feed	184478009
8,54,2,41	BlinkStart	184478176
8,54,2,41	BlinkEnd	184480489
8	Feed	184480569
54	Feed	184480650
25,5	BlinkStart	184480794
25,5	BlinkEnd	184489393
5	0DropFeed	184489473
25	Feed	184489553
8,54,2,41	BlinkStart	184489719
8,54,2,41	BlinkEnd	184492642
8	Feed	184492722
54	Feed	184492802
23,5	BlinkStart	184492943
23,5	BlinkEnd	184504976
5	0DropFeed	184505056
23	NoFeedAbort	184505136
1	BlinkStart	184515201
1	BlinkEnd	184515866
1	NoFeedLowProb	184515946
4,46	BlinkStart	184516026
4,46	BlinkEnd	184519115
4	Feed	184519195
46	Feed	184519276
22,1	BlinkStart	184519428
22,1	BlinkEnd	184531148
1	0DropFeed	184531229
22	Feed	184531309
4,46,6,49	BlinkStart	184531468
4,46,6,49	BlinkEnd	184534217
4	Feed	184534297
46	Feed	184534377
22,1	BlinkStart	184534530
22,1	BlinkEnd	184545588
1	0DropFeed	184545668
22	Feed	184545748
4,46,6,49	BlinkStart	184545907
4,46,6,49	BlinkEnd	184548897
4	Feed	184548978
46	Feed	184549058
22,1	BlinkStart	184549202
22,1	BlinkEnd	184559366
1	0DropFeed	184559446
22	Feed	184559526
4,46,6,49	BlinkStart	184559682
4,46,6,49	BlinkEnd	184562254
4	Feed	184562334
46	Feed	184562414
22,1	BlinkStart	184562557
22,1	BlinkEnd	184573504
1	0DropFeed	184573584
22	Feed	184573664
4,46,6,49	BlinkStart	184573833
4,46,6,49	BlinkEnd	184576393
4	Feed	184576473
46	Feed	184576553
22,1	BlinkStart	184576700
22,1	BlinkEnd	184588366
1	0DropFeed	184588446
22	Feed	184588526
4,46,6,49	BlinkStart	184588684
4,46,6,49	BlinkEnd	184591494
4	Feed	184591574
46	Feed	184591654
22,1	BlinkStart	184591809
22,1	BlinkEnd	184603889
1	0DropFeed	184603969
22	Feed	184604049
4,46,6,49	BlinkStart	184604214
4,46,6,49	BlinkEnd	184606956
4	Feed	184607036
46	Feed	184607116
22,1	BlinkStart	184607281
22,1	BlinkEnd	184618328
1	0DropFeed	184618408
22	Feed	184618488
4,46,6,49	BlinkStart	184618650
4,46,6,49	BlinkEnd	184621578
4	Feed	184621658
46	Feed	184621739
22,1	BlinkStart	184621897
22,1	BlinkEnd	184633610
1	0DropFeed	184633690
22	Feed	184633770
4,46,6,49	BlinkStart	184633922
4,46,6,49	BlinkEnd	184636800
4	Feed	184636880
46	Feed	184636960
22,1	BlinkStart	184637105
22,1	BlinkEnd	184649072
1	0DropFeed	184649152
22	Feed	184649232
4,46,6,49	BlinkStart	184649395
4,46,6,49	BlinkEnd	184652269
4	Feed	184652350
46	Feed	184652430
22,1	BlinkStart	184652579
22,1	BlinkEnd	184664775
1	0DropFeed	184664855
22	Feed	184664935
4,46,6,49	BlinkStart	184665102
4,46,6,49	BlinkEnd	184667969
4	Feed	184668049
46	Feed	184668129
22,1	BlinkStart	184668303
22,1	BlinkEnd	184680720
1	0DropFeed	184680800
22	Feed	184680881
4,46,6,49	BlinkStart	184681047
4,46,6,49	BlinkEnd	184684269
4	Feed	184684349
46	Feed	184684429
22,1	BlinkStart	184684581
22,1	BlinkEnd	184696724
1	0DropFeed	184696804
22	Feed	184696884
4,46,6,49	BlinkStart	184697054
4,46,6,49	BlinkEnd	184700033
4	Feed	184700113
46	Feed	184700193
22,1	BlinkStart	184700336
22,1	BlinkEnd	184712306
1	0DropFeed	184712386
22	Feed	184712466
4,46,6,49	BlinkStart	184712631
4,46,6,49	BlinkEnd	184716578
4	Feed	184716658
46	Feed	184716739
22,1	BlinkStart	184716885
22,1	BlinkEnd	184729995
1	0DropFeed	184730075
22	Feed	184730156
4,46,6,49	BlinkStart	184730324
4,46,6,49	BlinkEnd	184733426
4	Feed	184733507
46	Feed	184733587
21,1	BlinkStart	184733742
21,1	BlinkEnd	184747864
1	0DropFeed	184747944
21	Feed	184748024
4,46,6,49	BlinkStart	184748191
4,46,6,49	BlinkEnd	184752076
4	Feed	184752156
46	Feed	184752236
20,1	BlinkStart	184752397
20,1	BlinkEnd	184765432
1	0DropFeed	184765513
20	Feed	184765594
4,46,6,49	BlinkStart	184765744
4,46,6,49	BlinkEnd	184769405
4	Feed	184769485
46	Feed	184769565
19,1	BlinkStart	184769720
19,1	BlinkEnd	184782100
1	0DropFeed	184782180
19	Feed	184782260
4,46,6,49	BlinkStart	184782428
4,46,6,49	BlinkEnd	184785528
4	Feed	184785608
46	Feed	184785688
18,1	BlinkStart	184785862
18,1	BlinkEnd	184798223
1	0DropFeed	184798303
18	Feed	184798383
4,46,6,49	BlinkStart	184798566
4,46,6,49	BlinkEnd	184802212
