Ver1.3	227188431	StartFile	10/1/2020	10:17:29 AM	E:\BehavioralExperiments\Twenty\Horizon\RawData\100120\SoundData.txt	227188431
227532198	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	227532198
227532400	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundLong	40	2	227532400
227611339	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	227611339
227628131	Triggered	6,47,48,49,50,51,	 NoSound	40	2	227628131
227628333	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	227628333
227641750	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	227641750
227645431	Triggered	4,42,43,44,45,46,	 NoSound	40	2	227645431
227645634	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	227645634
227656121	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	227656121
227659530	Triggered	4,42,43,44,45,46,	 NoSound	40	2	227659530
227659732	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	227659732
227710999	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	227710999
227722499	Triggered	4,42,43,44,45,46,	 NoSound	40	2	227722499
227722702	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	227722702
227730648	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	227730648
227730851	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	227730851
227738202	Triggered	4,42,43,44,45,46,	 NoSound	40	2	227738202
227738404	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	227738404
227746156	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	227746156
227746360	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-7kHz	40	2	227746360
227750238	Triggered	6,47,48,49,50,51,	 NoSound	40	2	227750238
227750440	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	227750440
227759992	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	227759992
227760196	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-5kHz	40	2	227760196
227763201	Triggered	6,47,48,49,50,51,	 NoSound	40	2	227763201
227763403	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	227763403
227773962	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	227773962
227774166	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-3kHz	40	2	227774166
227777043	Triggered	4,42,43,44,45,46,	 NoSound	40	2	227777043
227777246	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	227777246
227785792	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	227785792
227785994	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	227785994
227790005	Triggered	4,42,43,44,45,46,	 NoSound	40	2	227790005
227790206	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	227790206
227798492	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	227798492
227798694	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	227798694
227804776	Triggered	4,42,43,44,45,46,	 NoSound	40	2	227804776
227804977	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	227804977
227812395	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	227812395
227812596	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	227812596
227824293	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	227824293
227832047	Triggered	8,52,53,54,55,56,	 NoSound	40	2	227832047
227832248	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	227832248
227841738	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	227841738
227847754	Triggered	2,37,38,39,40,41,	 NoSound	40	2	227847754
227847970	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	227847970
227853236	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	227853236
227861796	Triggered	8,52,53,54,55,56,	 NoSound	40	2	227861796
227861998	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	227861998
227871084	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	227871084
227876763	Triggered	8,52,53,54,55,56,	 NoSound	40	2	227876763
227876966	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	227876966
227885119	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	227885119
227885320	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	227885320
227891135	Triggered	8,52,53,54,55,56,	 NoSound	40	2	227891135
227891338	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	227891338
227902296	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	227902296
227902498	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundLong	40	2	227902498
227919608	Triggered	4,42,43,44,45,46,	 NoSound	40	2	227919608
227919812	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	227919812
227928431	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	227928431
227931306	Triggered	4,42,43,44,45,46,	 NoSound	40	2	227931306
227931508	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	227931508
227943470	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	227943470
227946418	Triggered	4,42,43,44,45,46,	 NoSound	40	2	227946418
227946619	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	227946619
227957909	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	227957909
227961183	Triggered	4,42,43,44,45,46,	 NoSound	40	2	227961183
227961385	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	227961385
227971945	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	227971945
227972150	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	227972150
227975219	Triggered	6,47,48,49,50,51,	 NoSound	40	2	227975219
227975435	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	227975435
227982906	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	227982906
227983109	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-7kHz	40	2	227983109
227986114	Triggered	6,47,48,49,50,51,	 NoSound	40	2	227986114
227986316	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	227986316
227994537	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	227994537
227994740	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-5kHz	40	2	227994740
227998214	Triggered	6,47,48,49,50,51,	 NoSound	40	2	227998214
227998416	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	227998416
228006033	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	228006033
228006234	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-3kHz	40	2	228006234
228009442	Triggered	6,47,48,49,50,51,	 NoSound	40	2	228009442
228009643	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	228009643
228018267	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	228018267
228018470	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	228018470
228021674	Triggered	6,47,48,49,50,51,	 NoSound	40	2	228021674
228021875	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	228021875
228044534	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	228044534
228044735	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	228044735
228050348	Triggered	6,47,48,49,50,51,	 NoSound	40	2	228050348
228050550	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	228050550
228058705	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	228058705
228058906	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	228058906
228069132	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	228069132
228073208	Triggered	2,37,38,39,40,41,	 NoSound	40	2	228073208
228073411	Triggered	2,37,38,39,40,41,	 File_beep3	40	2	228073411
228084975	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	228084975
228087647	Triggered	2,37,38,39,40,41,	 NoSound	40	2	228087647
228087849	Triggered	2,37,38,39,40,41,	 File_beep3	40	2	228087849
228097471	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	228097471
228100352	Triggered	2,37,38,39,40,41,	 NoSound	40	2	228100352
228100555	Triggered	2,37,38,39,40,41,	 File_beep3	40	2	228100555
228109906	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	228109906
228113646	Triggered	8,52,53,54,55,56,	 NoSound	40	2	228113646
228113847	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	228113847
228120732	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	228120732
228120934	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	228120934
228124743	Triggered	8,52,53,54,55,56,	 NoSound	40	2	228124743
228124943	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	228124943
228131161	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	228131161
228131362	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundLong	40	2	228131362
228148136	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	228148136
228151084	Triggered	6,47,48,49,50,51,	 NoSound	40	2	228151084
228151285	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	228151285
228160972	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	228160972
228163911	Triggered	6,47,48,49,50,51,	 NoSound	40	2	228163911
228164113	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	228164113
228173805	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	228173805
228176745	Triggered	6,47,48,49,50,51,	 NoSound	40	2	228176745
228176947	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	228176947
228188509	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	228188509
228191449	Triggered	6,47,48,49,50,51,	 NoSound	40	2	228191449
228191663	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	228191663
228204157	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	228204157
228204360	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	228204360
228207293	Triggered	4,42,43,44,45,46,	 NoSound	40	2	228207293
228207494	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	228207494
228214309	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	228214309
228214513	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-7kHz	40	2	228214513
228217718	Triggered	4,42,43,44,45,46,	 NoSound	40	2	228217718
228217919	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	228217919
228225539	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	228225539
228225741	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-5kHz	40	2	228225741
228228815	Triggered	6,47,48,49,50,51,	 NoSound	40	2	228228815
228229017	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	228229017
228239308	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	228239308
228239511	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-3kHz	40	2	228239511
228242316	Triggered	6,47,48,49,50,51,	 NoSound	40	2	228242316
228242517	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	228242517
228252210	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	228252210
228252413	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	228252413
228255217	Triggered	6,47,48,49,50,51,	 NoSound	40	2	228255217
228255421	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	228255421
228265643	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	228265643
228265844	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	228265844
228269186	Triggered	6,47,48,49,50,51,	 NoSound	40	2	228269186
228269399	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	228269399
228280014	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	228280014
228280215	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	228280215
228293650	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	228293650
228296859	Triggered	8,52,53,54,55,56,	 NoSound	40	2	228296859
228297072	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	228297072
228307018	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	228307018
228309759	Triggered	2,37,38,39,40,41,	 NoSound	40	2	228309759
228309959	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	228309959
228318916	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	228318916
228322258	Triggered	8,52,53,54,55,56,	 NoSound	40	2	228322258
228322461	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	228322461
228334022	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	228334022
228336896	Triggered	2,37,38,39,40,41,	 NoSound	40	2	228336896
228337097	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	228337097
228345184	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	228345184
228345386	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	228345386
228348660	Triggered	8,52,53,54,55,56,	 NoSound	40	2	228348660
228348861	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	228348861
228359488	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	228359488
228359689	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundLong	40	2	228359689
228372321	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	228372321
228375195	Triggered	6,47,48,49,50,51,	 NoSound	40	2	228375195
228375397	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	228375397
228385222	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	228385222
228388029	Triggered	6,47,48,49,50,51,	 NoSound	40	2	228388029
228388230	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	228388230
228398523	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	228398523
228401531	Triggered	4,42,43,44,45,46,	 NoSound	40	2	228401531
228401732	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	228401732
228409486	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	228409486
228412827	Triggered	6,47,48,49,50,51,	 NoSound	40	2	228412827
228413029	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	228413029
228422453	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	228422453
228422656	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	228422656
228425474	Triggered	6,47,48,49,50,51,	 NoSound	40	2	228425474
228425679	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	228425679
228434283	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	228434283
228434486	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-7kHz	40	2	228434486
228437291	Triggered	6,47,48,49,50,51,	 NoSound	40	2	228437291
228437493	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	228437493
228465765	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	228465765
228465968	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-5kHz	40	2	228465968
228468907	Triggered	6,47,48,49,50,51,	 NoSound	40	2	228468907
228469107	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	228469107
228478534	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	228478534
228478737	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-3kHz	40	2	228478737
228481672	Triggered	6,47,48,49,50,51,	 NoSound	40	2	228481672
228481875	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	228481875
228490630	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	228490630
228490833	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	228490833
228493838	Triggered	6,47,48,49,50,51,	 NoSound	40	2	228493838
228494041	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	228494041
228503397	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	228503397
228503599	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	228503599
228506538	Triggered	6,47,48,49,50,51,	 NoSound	40	2	228506538
228506740	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	228506740
228529666	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	228529666
