Monday, January 20, 2020	7:55:53 PM	Game1.txt	430108904
cued	now	430117821
6	BlinkStart	430117901
6	BlinkEnd	430119405
0	NoFeed	430119485
4	BlinkStart	430119715
4	BlinkEnd	430145455
4	Feed	430145536
6	BlinkStart	430145766
6	BlinkEnd	430152746
6	Feed	430152826
4	BlinkStart	430153057
4	BlinkEnd	430162038
4	Feed	430162118
6	BlinkStart	430162349
6	BlinkEnd	430169323
6	Feed	430169403
4	BlinkStart	430169633
4	BlinkEnd	430175738
4	Feed	430175818
8	BlinkStart	430176048
8	BlinkEnd	430189774
8	Feed	430189854
2	BlinkStart	430190084
2	BlinkEnd	430206414
2	Feed	430206494
6	BlinkStart	430206724
6	BlinkEnd	430267251
6	Feed	430267332
4	BlinkStart	430267562
4	BlinkEnd	430273456
4	Feed	430273536
2	BlinkStart	430273766
2	BlinkEnd	430279540
2	Feed	430279620
6	BlinkStart	430279850
6	BlinkEnd	430289581
6	Feed	430289661
8	BlinkStart	430289891
8	BlinkEnd	430295663
8	Feed	430295743
4	BlinkStart	430295974
4	BlinkEnd	430302599
4	Feed	430302679
2	BlinkStart	430302909
2	BlinkEnd	430307952
2	Feed	430308033
8	BlinkStart	430308263
8	BlinkEnd	430314170
8	Feed	430314251
4	BlinkStart	430314481
4	BlinkEnd	430321047
4	Feed	430321127
6	BlinkStart	430321357
6	BlinkEnd	430326070
6	Feed	430326151
8	BlinkStart	430326381
8	BlinkEnd	430332416
8	Feed	430332496
6	BlinkStart	430332726
6	BlinkEnd	430337491
6	Feed	430337571
4	BlinkStart	430337801
4	BlinkEnd	430341646
4	Feed	430341726
2	BlinkStart	430341956
2	BlinkEnd	430346794
2	Feed	430346874
6	BlinkStart	430347104
6	BlinkEnd	430354602
6	Feed	430354682
2	BlinkStart	430354912
2	BlinkEnd	430365303
2	Feed	430365383
6	BlinkStart	430365613
6	BlinkEnd	430371512
6	Feed	430371592
2	BlinkStart	430371822
2	BlinkEnd	430379413
2	Feed	430379493
8	BlinkStart	430379725
8	BlinkEnd	430390762
8	Feed	430390843
2	BlinkStart	430391074
2	BlinkEnd	430397990
2	Feed	430398070
8	BlinkStart	430398300
8	BlinkEnd	430405210
8	Feed	430405290
4	BlinkStart	430405520
4	BlinkEnd	430412091
4	Feed	430412172
8	BlinkStart	430412402
8	BlinkEnd	430419042
8	Feed	430419122
6	BlinkStart	430419352
6	BlinkEnd	430425991
6	Feed	430426071
2	BlinkStart	430426301
2	BlinkEnd	430432008
2	Feed	430432088
4	BlinkStart	430432319
4	BlinkEnd	430439632
4	Feed	430439712
8	BlinkStart	430439942
8	BlinkEnd	430447517
8	Feed	430447597
6	BlinkStart	430447827
6	BlinkEnd	430455472
6	Feed	430455552
2	BlinkStart	430455782
2	BlinkEnd	430468903
2	Feed	430468983
4	BlinkStart	430469214
4	BlinkEnd	430474854
4	Feed	430474934
6	BlinkStart	430475166
6	BlinkEnd	430480744
6	Feed	430480824
2	BlinkStart	430481054
2	BlinkEnd	430486480
2	Feed	430486560
4	BlinkStart	430486790
4	BlinkEnd	430496841
4	Feed	430496921
2	BlinkStart	430497151
2	BlinkEnd	430667352
2	Feed	430667432
6	BlinkStart	430667662
6	BlinkEnd	430706519
6	Feed	430706599
8	BlinkStart	430706829
8	BlinkEnd	430715882
8	Feed	430715967
4	BlinkStart	430716197
4	BlinkEnd	430724302
4	Feed	430724382
6	BlinkStart	430724612
6	BlinkEnd	430730788
6	Feed	430730868
8	BlinkStart	430731098
8	BlinkEnd	430737601
8	Feed	430737681
2	BlinkStart	430737912
2	BlinkEnd	430744429
2	Feed	430744509
4	BlinkStart	430744739
4	BlinkEnd	430788936
4	Feed	430789016
8	BlinkStart	430789246
8	BlinkEnd	430804982
8	Feed	430805063
6	BlinkStart	430805293
6	BlinkEnd	430813735
6	Feed	430813815
2	BlinkStart	430814046
2	BlinkEnd	430822620
2	Feed	430822700
4	BlinkStart	430822930
4	BlinkEnd	430828503
4	Feed	430828584
2	BlinkStart	430828814
2	BlinkEnd	430835125
2	Feed	430835205
