Tuesday, August 25, 2020	11:04:30 AM	Game1.txt	489501607
Cued	Now	489516926
9	BlinkStart	489516946
9	BlinkEnd	489581485
24,5	BlinkStart	489581571
24,5	BlinkEnd	489613749
5	0DropFeed	489613829
24	NoFeedAbort	489613909
1	BlinkStart	489623923
1	BlinkEnd	489633668
1	NoFeedLowProb	489633748
4,44	BlinkStart	489633784
4,44	BlinkEnd	489640419
4	Feed	489640499
44	Feed	489640579
1	BlinkStart	489640670
1	BlinkEnd	489656327
1	NoFeedLowProb	489656407
4,44	BlinkStart	489656444
4,44	BlinkEnd	489660807
4	Feed	489660887
44	Feed	489660967
1	BlinkStart	489661071
1	BlinkEnd	489672702
1	NoFeedLowProb	489672782
4,44	BlinkStart	489672822
4,44	BlinkEnd	489676780
4	Feed	489676860
44	Feed	489676940
21,1	BlinkStart	489677040
21,1	BlinkEnd	489689882
1	0DropFeed	489689962
21	Feed	489690042
4,44,6,48	BlinkStart	489690148
4,44,6,48	BlinkEnd	489693960
4	Feed	489694040
44	Feed	489694120
20,1	BlinkStart	489694225
20,1	BlinkEnd	489704254
1	0DropFeed	489704334
20	Feed	489704415
4,44,6,48	BlinkStart	489704513
4,44,6,48	BlinkEnd	489707995
4	Feed	489708075
44	Feed	489708155
19,1	BlinkStart	489708259
19,1	BlinkEnd	489718758
1	0DropFeed	489718838
19	Feed	489718918
4,44,6,48	BlinkStart	489719024
4,44,6,48	BlinkEnd	489722634
4	Feed	489722714
44	Feed	489722794
18,1	BlinkStart	489722897
18,1	BlinkEnd	489735066
1	0DropFeed	489735146
18	Feed	489735226
4,44,6,48	BlinkStart	489735312
4,44,6,48	BlinkEnd	489738675
4	Feed	489738755
44	Feed	489738835
17,1	BlinkStart	489738923
17,1	BlinkEnd	489749845
1	0DropFeed	489749925
17	Feed	489750005
4,44,6,48	BlinkStart	489750099
4,44,6,48	BlinkEnd	489753459
4	Feed	489753539
44	Feed	489753619
16,1	BlinkStart	489753705
16,1	BlinkEnd	489763673
1	0DropFeed	489763753
16	Feed	489763833
4,44,6,48	BlinkStart	489763949
4,44,6,48	BlinkEnd	489767484
4	Feed	489767564
44	Feed	489767644
15,1	BlinkStart	489767738
15,1	BlinkEnd	489778780
1	0DropFeed	489778860
15	NoFeedAbort	489778940
5	BlinkStart	489788956
