Ver1.3	1958470125	StartFile	3/4/2021	10:35:27 AM	E:\BehavioralExperiments\Twenty\Horizon\RawData\030421\SoundData.txt	1958470125
1958823293	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1958823293
1958823496	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	1958823496
1958864534	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1958864534
1958872623	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1958872623
1958882983	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1958882983
1958941335	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1958941335
1958961787	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1958961787
1958983450	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1958983450
1958992200	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1958992200
1958992404	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	1958992404
1958999888	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1958999888
1959000092	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	1959000092
1959014792	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1959014792
1959014997	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	1959014997
1959019137	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1959019137
1959019339	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	1959019339
1959035781	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1959035781
1959035993	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	1959035993
1959039323	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1959039323
1959039526	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	1959039526
1959060111	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1959060111
1959060315	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	1959060315
1959064990	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1959064990
1959065192	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	1959065192
1959083105	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1959083105
1959083310	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	1959083310
1959087114	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1959087114
1959087317	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	1959087317
1959101425	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1959101425
1959101630	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	1959101630
1959104894	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1959104894
1959105096	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	1959105096
1959121605	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1959121605
1959121809	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	1959121809
1959124945	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1959124945
1959125148	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	1959125148
1959142324	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1959142324
1959142528	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	1959142528
1959145934	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1959145934
