Ver1.3	768130534	StartFile	4/6/2021	10:40:27 AM	E:\BehavioralExperiments\Twenty\Horizon\RawData\040621\SoundData.txt	768130534
768466750	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	768466750
768466952	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundLong	40	2	768466952
768478917	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	768478917
768479121	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	768479121
768485269	Triggered	6,47,48,49,50,51,	 NoSound	40	2	768485269
768485470	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	768485470
768497765	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	768497765
768497968	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	768497968
768501509	Triggered	6,47,48,49,50,51,	 NoSound	40	2	768501509
768501725	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	768501725
768515211	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	768515211
768515413	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-7kHz	40	2	768515413
768518553	Triggered	6,47,48,49,50,51,	 NoSound	40	2	768518553
768518755	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	768518755
768531055	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	768531055
768531270	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-5kHz	40	2	768531270
768534261	Triggered	6,47,48,49,50,51,	 NoSound	40	2	768534261
768534463	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	768534463
768548230	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	768548230
768548431	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-3kHz	40	2	768548431
768551439	Triggered	6,47,48,49,50,51,	 NoSound	40	2	768551439
768551640	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	768551640
768564205	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	768564205
768564408	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	768564408
768567882	Triggered	6,47,48,49,50,51,	 NoSound	40	2	768567882
