Sunday, August 11, 2019	7:41:49 PM	GameNumber1.txt	2842700851
cued	now	2842770119
1	BlinkStart	2842770200
1	BlinkEnd	2842813582
1	Feed	2842813662
4	BlinkStart	2842813892
4	BlinkEnd	2842832355
4	Feed	2842832436
1	BlinkStart	2842832667
1	BlinkEnd	2842848798
1	Feed	2842848878
6	BlinkStart	2842849109
6	BlinkEnd	2842857958
6	Feed	2842858038
1	BlinkStart	2842858268
1	BlinkEnd	2842890906
1	Feed	2842890986
6	BlinkStart	2842891216
6	BlinkEnd	2842904474
6	Feed	2842904554
1	BlinkStart	2842904785
1	BlinkEnd	2842917173
1	Feed	2842917253
6	BlinkStart	2842917484
6	BlinkEnd	2842925596
6	Feed	2842925677
1	BlinkStart	2842925908
1	BlinkEnd	2842937765
1	Feed	2842937845
6	BlinkStart	2842938075
6	BlinkEnd	2842951395
6	Feed	2842951475
1	BlinkStart	2842951706
1	BlinkEnd	2842962287
1	Feed	2842962367
4	BlinkStart	2842962597
4	BlinkEnd	2842971316
4	Feed	2842971396
1	BlinkStart	2842971627
1	BlinkEnd	2842989302
1	Feed	2842989382
6	BlinkStart	2842989612
6	BlinkEnd	2842997317
6	Feed	2842997397
1	BlinkStart	2842997628
1	BlinkEnd	2843006340
1	Feed	2843006420
4	BlinkStart	2843006651
4	BlinkEnd	2843014032
4	Feed	2843014112
1	BlinkStart	2843014342
1	BlinkEnd	2843025054
1	Feed	2843025134
4	BlinkStart	2843025365
4	BlinkEnd	2843032880
4	Feed	2843032960
1	BlinkStart	2843033190
1	BlinkEnd	2843040900
1	Feed	2843040980
4	BlinkStart	2843041210
4	BlinkEnd	2843052460
4	Feed	2843052540
1	BlinkStart	2843052770
1	BlinkEnd	2843064230
1	Feed	2843064310
6	BlinkStart	2843064541
6	BlinkEnd	2843093436
6	Feed	2843093516
1	BlinkStart	2843093747
1	BlinkEnd	2843208868
1	Feed	2843208948
4	BlinkStart	2843209179
4	BlinkEnd	2843220237
4	Feed	2843220317
1	BlinkStart	2843220547
1	BlinkEnd	2843302175
1	Feed	2843302255
46	BlinkStart	2843302485
46	BlinkEnd	2843310803
4	Feed	2843310883
1	BlinkStart	2843311113
1	BlinkEnd	2843369889
1	Feed	2843369969
46	BlinkStart	2843370199
46	BlinkEnd	2843381924
4	Feed	2843382004
1	BlinkStart	2843382235
1	BlinkEnd	2843398098
1	Feed	2843398178
46	BlinkStart	2843398409
46	BlinkEnd	2843407995
4	Feed	2843408075
1	BlinkStart	2843408305
1	BlinkEnd	2843426903
1	Feed	2843426984
46	BlinkStart	2843427215
46	BlinkEnd	2843436190
4	Feed	2843436270
1	BlinkStart	2843436501
1	BlinkEnd	2843451568
1	Feed	2843451648
46	BlinkStart	2843451879
46	BlinkEnd	2843462596
6	Feed	2843462677
1	BlinkStart	2843462907
1	BlinkEnd	2843473360
1	Feed	2843473440
46	BlinkStart	2843473671
46	BlinkEnd	2843482516
4	Feed	2843482597
1	BlinkStart	2843482828
1	BlinkEnd	2843518612
1	Feed	2843518692
46	BlinkStart	2843518922
46	BlinkEnd	2843528838
6	Feed	2843528918
1	BlinkStart	2843529148
1	BlinkEnd	2843539666
1	Feed	2843539746
46	BlinkStart	2843539976
46	BlinkEnd	2843549225
4	Feed	2843549305
1	BlinkStart	2843549535
1	BlinkEnd	2843562397
1	Feed	2843562477
46	BlinkStart	2843562707
46	BlinkEnd	2843572816
4	Feed	2843572896
1	BlinkStart	2843573126
1	BlinkEnd	2843588724
1	Feed	2843588804
46	BlinkStart	2843589034
46	BlinkEnd	2843599291
6	Feed	2843599371
1	BlinkStart	2843599601
1	BlinkEnd	2843612925
1	Feed	2843613005
46	BlinkStart	2843613236
46	BlinkEnd	2843621544
4	Feed	2843621624
1	BlinkStart	2843621854
1	BlinkEnd	2843636517
1	Feed	2843636597
46	BlinkStart	2843636828
46	BlinkEnd	2843648149
4	Feed	2843648229
1	BlinkStart	2843648459
1	BlinkEnd	2843684445
1	Feed	2843684525
46	BlinkStart	2843684755
46	BlinkEnd	2843695269
4	Feed	2843695350
1	BlinkStart	2843695581
1	BlinkEnd	2843708836
1	Feed	2843708916
46	BlinkStart	2843709146
46	BlinkEnd	2843721010
6	Feed	2843721090
1	BlinkStart	2843721320
1	BlinkEnd	2843732769
1	Feed	2843732850
46	BlinkStart	2843733080
46	BlinkEnd	2843742127
4	Feed	2843742208
1	BlinkStart	2843742439
1	BlinkEnd	2843758304
1	Feed	2843758384
46	BlinkStart	2843758614
46	BlinkEnd	2843767861
4	Feed	2843767941
1	BlinkStart	2843768171
1	BlinkEnd	2843785701
1	Feed	2843785781
46	BlinkStart	2843786012
46	BlinkEnd	2843799014
6	Feed	2843799094
1	BlinkStart	2843799324
1	BlinkEnd	2843811379
1	Feed	2843811459
46	BlinkStart	2843811690
46	BlinkEnd	2843819598
4	Feed	2843819678
1	BlinkStart	2843819908
1	BlinkEnd	2843873471
1	Feed	2843873551
46	BlinkStart	2843873782
46	BlinkEnd	2843886105
6	Feed	2843886185
1	BlinkStart	2843886417
1	BlinkEnd	2843901679
1	Feed	2843901759
46	BlinkStart	2843901990
46	BlinkEnd	2843915315
4	Feed	2843915395
1	BlinkStart	2843915625
1	BlinkEnd	2843931426
1	Feed	2843931506
46	BlinkStart	2843931736
46	BlinkEnd	2843942923
4	Feed	2843943003
1	BlinkStart	2843943234
1	BlinkEnd	2844008625
1	Feed	2844008705
46	BlinkStart	2844008935
46	BlinkEnd	2844022528
4	Feed	2844022608
1	BlinkStart	2844022839
1	BlinkEnd	2844041510
1	Feed	2844041590
46	BlinkStart	2844041820
46	BlinkEnd	2844053069
4	Feed	2844053149
1	BlinkStart	2844053379
1	BlinkEnd	2844071791
1	Feed	2844071871
46	BlinkStart	2844072101
46	BlinkEnd	2844087093
4	Feed	2844087173
cued	now	2844087323
1	BlinkStart	2844087403
1	BlinkEnd	2844090000
0	NoFeed	2844090080
4	BlinkStart	2844090310
4	BlinkEnd	2844090582
4	Feed	2844090662
