Ver1.3	413140372	StartFile	10/26/2020	10:49:32 AM	E:\BehavioralExperiments\Twenty\Horizon\RawData\102620\SoundData.txt	413140372
413330793	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	413330793
413358772	Triggered	4,42,43,44,45,46,	 NoSound	40	2	413358772
413364305	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	413364305
413373931	Triggered	4,42,43,44,45,46,	 NoSound	40	2	413373931
413405164	Triggered	4,42,43,44,45,46,	 NoSound	40	2	413405164
413408655	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	413408655
413408865	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	413408865
413416167	Triggered	6,47,48,49,50,51,	 NoSound	40	2	413416167
413427779	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	413427779
413427984	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	413427984
413435128	Triggered	6,47,48,49,50,51,	 NoSound	40	2	413435128
413439872	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	413439872
413440077	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	413440077
413457320	Triggered	4,42,43,44,45,46,	 NoSound	40	2	413457320
413476272	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	413476272
413476478	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	413476478
413496548	Triggered	4,42,43,44,45,46,	 NoSound	40	2	413496548
413499737	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	413499737
413499942	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	413499942
413519039	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	413519039
413519243	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-5kHz	40	2	413519243
413548291	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	413548291
413552141	Triggered	8,52,53,54,55,56,	 NoSound	40	2	413552141
413552344	Triggered	8,52,53,54,55,56,	 File_beep4	40	2	413552344
413565499	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	413565499
413569771	Triggered	8,52,53,54,55,56,	 NoSound	40	2	413569771
413569989	Triggered	8,52,53,54,55,56,	 File_beep4	40	2	413569989
413580299	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	413580299
413584390	Triggered	8,52,53,54,55,56,	 NoSound	40	2	413584390
413584592	Triggered	8,52,53,54,55,56,	 File_beep4	40	2	413584592
413596123	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	413596123
413596327	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	413596327
413599372	Triggered	8,52,53,54,55,56,	 NoSound	40	2	413599372
413599575	Triggered	8,52,53,54,55,56,	 File_beep4	40	2	413599575
413610986	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	413610986
413611191	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	413611191
413613812	Triggered	8,52,53,54,55,56,	 NoSound	40	2	413613812
413614014	Triggered	8,52,53,54,55,56,	 File_beep4	40	2	413614014
413624040	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	413624040
413624257	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	413624257
413627236	Triggered	8,52,53,54,55,56,	 NoSound	40	2	413627236
413627438	Triggered	8,52,53,54,55,56,	 File_beep4	40	2	413627438
413638668	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	413638668
413638872	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	413638872
413641488	Triggered	8,52,53,54,55,56,	 NoSound	40	2	413641488
413641690	Triggered	8,52,53,54,55,56,	 File_beep4	40	2	413641690
413652198	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	413652198
413652402	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	413652402
413654905	Triggered	8,52,53,54,55,56,	 NoSound	40	2	413654905
413655106	Triggered	8,52,53,54,55,56,	 File_beep4	40	2	413655106
413666998	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	413666998
413667201	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	413667201
413670069	Triggered	8,52,53,54,55,56,	 NoSound	40	2	413670069
413670284	Triggered	8,52,53,54,55,56,	 File_beep4	40	2	413670284
413682100	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	413682100
413682303	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	413682303
413684928	Triggered	8,52,53,54,55,56,	 NoSound	40	2	413684928
413685131	Triggered	8,52,53,54,55,56,	 File_beep4	40	2	413685131
413699069	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	413699069
413699274	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	413699274
413702616	Triggered	8,52,53,54,55,56,	 NoSound	40	2	413702616
413702819	Triggered	8,52,53,54,55,56,	 File_beep4	40	2	413702819
413714471	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	413714471
413714686	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	413714686
413718020	Triggered	8,52,53,54,55,56,	 NoSound	40	2	413718020
413718223	Triggered	8,52,53,54,55,56,	 File_beep4	40	2	413718223
413730713	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	413730713
413730915	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-9kHz	40	2	413730915
413734022	Triggered	8,52,53,54,55,56,	 NoSound	40	2	413734022
413734238	Triggered	8,52,53,54,55,56,	 File_beep4	40	2	413734238
413745575	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	413745575
413745790	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-7kHz	40	2	413745790
413748945	Triggered	8,52,53,54,55,56,	 NoSound	40	2	413748945
413749146	Triggered	8,52,53,54,55,56,	 File_beep4	40	2	413749146
413759293	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	413759293
413759496	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-5kHz	40	2	413759496
413762721	Triggered	8,52,53,54,55,56,	 NoSound	40	2	413762721
413762923	Triggered	8,52,53,54,55,56,	 File_beep4	40	2	413762923
413796475	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	413796475
