Tuesday, September 15, 2020	10:34:00 AM	Game1.txt	2302072182
Cued	Now	2302089864
9	BlinkStart	2302089886
9	BlinkEnd	2302378297
23,5	BlinkStart	2302378390
23,5	BlinkEnd	2302417586
5	0DropFeed	2302417666
23	NoFeedAbort	2302417747
1	BlinkStart	2302427757
1	BlinkEnd	2302630467
1	NoFeedLowProb	2302630547
4,43	BlinkStart	2302630577
4,43	BlinkEnd	2302636750
4	Feed	2302636832
43	Feed	2302636912
1	BlinkStart	2302637007
1	BlinkEnd	2302673111
1	NoFeedLowProb	2302673191
6,47	BlinkStart	2302673231
6,47	BlinkEnd	2302678659
6	Feed	2302678739
47	Feed	2302678819
1	BlinkStart	2302678913
1	BlinkEnd	2302694634
1	NoFeedLowProb	2302694714
6,47	BlinkStart	2302694753
6,47	BlinkEnd	2302697915
6	Feed	2302697995
47	Feed	2302698076
1	BlinkStart	2302698178
1	BlinkEnd	2302762143
1	NoFeedLowProb	2302762223
4,43	BlinkStart	2302762263
4,43	BlinkEnd	2302765954
4	Feed	2302766034
43	Feed	2302766115
16,1	BlinkStart	2302766202
16,1	BlinkEnd	2302780792
1	0DropFeed	2302780872
16	Feed	2302780953
4,43,6,47	BlinkStart	2302781050
4,43,6,47	BlinkEnd	2302786881
4	Feed	2302786961
43	Feed	2302787041
15,1	BlinkStart	2302787145
15,1	BlinkEnd	2302799912
1	0DropFeed	2302799992
15	NoFeedAbort	2302800072
5	BlinkStart	2302810103
5	BlinkEnd	2302828118
5	NoFeedLowProb	2302828199
2,37	BlinkStart	2302828237
2,37	BlinkEnd	2302831458
2	Feed	2302831538
37	Feed	2302831618
5	BlinkStart	2302831705
5	BlinkEnd	2302840950
5	NoFeedLowProb	2302841030
8,54	BlinkStart	2302841070
8,54	BlinkEnd	2302844693
8	Feed	2302844773
54	Feed	2302844853
5	BlinkStart	2302844953
5	BlinkEnd	2302871565
5	NoFeedLowProb	2302871645
2,37	BlinkStart	2302871674
2,37	BlinkEnd	2302874637
2	Feed	2302874717
37	Feed	2302874797
5	BlinkStart	2302874890
5	BlinkEnd	2302884062
5	NoFeedLowProb	2302884142
8,54	BlinkStart	2302884179
8,54	BlinkEnd	2302887353
8	Feed	2302887433
54	Feed	2302887513
30,5	BlinkStart	2302887619
30,5	BlinkEnd	2302900838
5	0DropFeed	2302900918
30	Feed	2302900999
8,54,2,37	BlinkStart	2302901086
8,54,2,37	BlinkEnd	2302903981
8	Feed	2302904061
54	Feed	2302904141
29,5	BlinkStart	2302904244
29,5	BlinkEnd	2302918283
5	0DropFeed	2302918363
29	Feed	2302918444
8,54,2,37	BlinkStart	2302918532
8,54,2,37	BlinkEnd	2302921294
8	Feed	2302921374
54	Feed	2302921454
28,5	BlinkStart	2302921557
28,5	BlinkEnd	2302934794
5	0DropFeed	2302934874
28	Feed	2302934954
8,54,2,37	BlinkStart	2302935059
8,54,2,37	BlinkEnd	2302937934
8	Feed	2302938014
54	Feed	2302938095
27,5	BlinkStart	2302938182
27,5	BlinkEnd	2302951104
5	0DropFeed	2302951184
27	Feed	2302951264
8,54,2,37	BlinkStart	2302951370
8,54,2,37	BlinkEnd	2302954044
8	Feed	2302954124
54	Feed	2302954205
26,5	BlinkStart	2302954351
26,5	BlinkEnd	2302968616
5	0DropFeed	2302968696
26	Feed	2302968776
8,54,2,37	BlinkStart	2302968938
8,54,2,37	BlinkEnd	2302971891
8	Feed	2302971971
54	Feed	2302972052
25,5	BlinkStart	2302972226
25,5	BlinkEnd	2302986461
5	0DropFeed	2302986541
25	Feed	2302986622
8,54,2,37	BlinkStart	2302986792
8,54,2,37	BlinkEnd	2302990206
8	Feed	2302990286
54	Feed	2302990366
23,5	BlinkStart	2302990553
23,5	BlinkEnd	2303002971
